,Unnamed: 0,date,open_apple,high_apple,low_apple,apple_price,apple_adj,volume_apple,divid,split coef,apple,iphone,apple_watch,airpods,wei_dyn_corr,dynamic_corr,apple_gen_trend,wei_apple_trend,weighted_apple_trend,diff_wei_trend
256,256,2019-01-10,152.5,153.97,150.86,153.8,150.7541,35780670.0,0.0,1.0,28.12,32.39,30.34,34.44,-0.3863216117427921,-0.5854209984706961,125.29,29.1,29.614500000000003,-0.9764999999999979
257,257,2019-01-11,152.88,153.7,151.51,152.29,149.274,27023241.0,0.0,1.0,27.75,32.8,31.16,34.44,-0.4134463190542679,-0.612038230237469,126.15,29.334,29.5175,0.2339999999999982
258,258,2019-01-14,150.85,151.27,149.22,150.0,147.0293,32439186.0,0.0,1.0,24.82,31.20000000000001,24.84,28.29,-0.44248202019074395,-0.6418868912647271,109.15,28.353,26.35775,-0.9809999999999981
259,259,2019-01-15,150.27,153.39,150.05,153.07,150.0385,28710324.0,0.0,1.0,24.82,30.03,24.84,25.42,-0.243773997737661,-0.594649188836555,105.11,27.83775,25.9085,-0.5152500000000018
260,260,2019-01-16,153.08,155.88,153.0,154.94,151.8715,30569706.0,0.0,1.0,24.82,30.03,23.76,27.06,-0.112875099234563,-0.5584600096455861,105.67,26.53725,25.950499999999998,-1.3004999999999995
261,261,2019-01-17,154.2,157.66,153.26,155.86,152.7733,29821160.0,0.0,1.0,24.82,30.81,23.04,27.06,-0.0634677482807106,-0.547769766329889,105.73,26.656,26.0525,0.11874999999999858
262,262,2019-01-18,157.5,157.88,155.9806,156.82,153.7143,33751023.0,0.0,1.0,24.48,30.03,23.04,32.39,-0.0813998482737396,-0.57263656830939,109.94,28.24075,26.07525,1.5847499999999997
263,263,2019-01-22,156.41,156.73,152.62,153.3,150.264,30393970.0,0.0,1.0,24.14,29.64,19.2,26.91,-0.0852435257694042,-0.6006746288454361,99.89,26.70975,25.07725,-1.5309999999999988
264,264,2019-01-23,154.15,155.14,151.7,153.92,150.8717,23130570.0,0.0,1.0,22.78,28.86,19.2,23.01,0.22898808130175896,-0.5705348531954251,93.85,26.32375,23.744750000000003,-0.38599999999999923
265,265,2019-01-24,154.11,154.48,151.74,152.7,149.6759,25441549.0,0.0,1.0,23.46,28.86,19.52,26.52,0.519092285573598,-0.4905638954598621,98.36,26.718000000000004,24.474,0.3942500000000031
266,266,2019-01-25,155.48,158.13,154.32,157.76,154.6357,33547893.0,0.0,1.0,23.8,29.25,19.84,27.69,0.49502832732988394,-0.527782038045614,100.58,26.13175,24.88475,-0.5862500000000033
267,267,2019-01-28,155.79,156.33,153.66,156.3,153.2046,26192058.0,0.0,1.0,24.85,28.12,17.099999999999998,43.0,0.445892500185293,-0.567209260309861,113.07,26.731,26.284,0.5992500000000014
268,268,2019-01-29,156.25,158.13,154.11,154.68,151.6167,41587239.0,0.0,1.0,27.65,30.78,18.0,35.26,0.0998812475681562,-0.684315760074299,111.69,26.24025,28.123000000000005,-0.490750000000002
269,269,2019-01-30,163.25,166.15,160.23,165.25,161.9773,61109780.0,0.0,1.0,26.6,28.5,16.8,30.1,-0.37224936935221203,-0.7184527290529159,102.0,25.08,26.507500000000004,-1.1602500000000013
270,270,2019-01-31,166.11,169.0,164.56,166.44,163.1438,40739649.0,0.0,1.0,23.8,28.5,15.6,27.09,-0.253865067335304,-0.665149349300282,94.99,24.82775,24.371750000000002,-0.25224999999999653
271,271,2019-02-01,166.96,168.98,165.93,166.52,163.2222,32668138.0,0.0,1.0,31.15,31.92,23.1,35.69,0.10131409063256801,-0.578826787931364,121.86,24.37,31.04075,-0.45775000000000077
272,272,2019-02-04,167.41,171.655,167.28,171.25,167.8585,31495582.0,0.0,1.0,25.92,29.23,25.08,24.82,-0.383315459587029,-0.628692605561764,105.05,28.19375,26.436500000000002,3.8237500000000004
273,273,2019-02-05,172.86,175.08,172.3501,174.18,170.7305,36101628.0,0.0,1.0,29.12,29.97,27.72,25.16,-0.23154367024243,-0.5859382535590411,111.97,28.4615,28.888,0.2677499999999995
274,274,2019-02-06,174.65,175.57,172.8531,174.24,170.7893,28239591.0,0.0,1.0,27.2,29.97,26.07,24.48,0.21078419278877691,-0.015363629185218,107.72,26.0895,27.465249999999997,-2.372
275,275,2019-02-07,172.4,173.94,170.34,170.94,167.5546,31741690.0,0.0,1.0,27.52,29.97,26.4,24.82,0.31159162010567,0.326524947863188,108.71,27.66875,27.7235,1.5792499999999983
276,276,2019-02-08,168.99,170.66,168.42,170.41,167.7507,23819966.0,0.73,1.0,27.84,32.56,27.06,26.520000000000003,0.259063997239109,0.312073065317723,113.98,28.18675,28.6265,0.5180000000000007
277,277,2019-02-11,171.05,171.21,169.25,169.43,166.78599999999997,20993425.0,0.0,1.0,27.2,29.88,27.72,27.75,-0.18333045451420896,-0.152370253782492,112.55,28.191,27.81625,0.004249999999998977
278,278,2019-02-12,170.1,171.0,169.7,170.89,168.2232,22283523.0,0.0,1.0,27.2,30.24,26.4,28.12,-0.12676802162808,-0.185775005070433,111.96,28.717,27.817,0.5259999999999998
279,279,2019-02-13,171.39,172.48,169.92,170.18,167.5243,22490233.0,0.0,1.0,27.52,29.52,25.74,34.78,-0.0419524952612041,-0.13101403360067998,117.56,28.38225,28.331,-0.33474999999999966
280,280,2019-02-14,169.71,171.2615,169.38,170.8,168.1346,21835747.0,0.0,1.0,27.84,28.8,27.06,37.0,0.0541101513565767,-0.0115091182558433,120.7,27.337,28.6605,-1.0452499999999993
281,281,2019-02-15,171.25,171.7,169.75,170.42,167.7605,24626814.0,0.0,1.0,28.16,30.24,28.71,32.56,-0.0406112371086201,-0.12266754334152599,119.67,26.532,28.947250000000004,-0.8049999999999997
282,282,2019-02-19,169.71,171.44,169.49,170.93,168.2626,18972826.0,0.0,1.0,28.38000000000001,31.92,24.49,21.12,0.0176597811086529,-0.0524071477916341,105.91,26.68025,28.251750000000005,0.14825000000000088
283,283,2019-02-20,171.19,173.32,170.99,172.03,169.3454,26114362.0,0.0,1.0,28.38000000000001,32.68,23.87,20.8,-0.0165481372403547,-0.0821159502284573,105.73,26.40275,28.333250000000007,-0.27749999999999986
284,284,2019-02-21,171.8,172.37,170.3,171.06,168.3905,17249670.0,0.0,1.0,29.04000000000001,33.06,23.87,21.12,0.278612139859677,0.23556249251570602,107.09,25.9805,28.86225000000001,-0.4222500000000018
285,285,2019-02-22,171.58,173.0,171.38,172.97,170.2707,18913154.0,0.0,1.0,29.37,32.68,23.25,20.8,0.254586090659367,0.281805664938482,106.1,26.41225,28.93025,0.43175000000000097
286,286,2019-02-25,174.16,175.87,173.95,174.23,171.5111,21873358.0,0.0,1.0,26.35,31.82,23.1,21.7,0.435648878773035,0.514322741242562,102.97,26.55475,26.851500000000005,0.1424999999999983
287,287,2019-02-26,173.71,175.3,173.1732,174.33,171.6095,17070211.0,0.0,1.0,26.04,32.56,22.8,22.32,0.341579274162013,0.61817025701412,103.72,26.665,26.822,0.11025000000000063
288,288,2019-02-27,173.21,175.0,172.73,174.87,172.1411,27835389.0,0.0,1.0,26.35,31.45,23.7,22.01,0.362879517132526,0.653498675012013,103.51,27.19625,26.84575,0.53125
289,289,2019-02-28,174.32,174.91,172.92,173.15,170.4479,28215416.0,0.0,1.0,25.73,31.45,21.9,22.63,0.401362486579356,0.689835462083657,101.71,27.29475,26.35425,0.09850000000000136
290,290,2019-03-01,174.28,175.15,172.89,174.97,172.2395,25886167.0,0.0,1.0,18.29,31.08,25.8,13.64,0.35802083978794397,0.725623295735395,88.81,26.9725,21.0625,-0.32225000000000037
291,291,2019-03-04,175.69,177.75,173.97,175.85,173.1058,27436203.0,0.0,1.0,18.29,31.45,24.65,13.02,-0.39587008552233294,0.5760452958027211,87.41,25.93175,21.00375,-1.0407499999999992
292,292,2019-03-05,175.94,176.0,174.54,175.53,172.7908,19737419.0,0.0,1.0,17.36,28.49,20.59,13.95,-0.449247920870344,0.37503672743211297,80.39,25.971,19.572499999999998,0.03924999999999912
293,293,2019-03-06,174.67,175.49,173.94,174.52,171.7965,20810384.0,0.0,1.0,17.36,28.86,21.46,13.02,-0.519312004197971,-0.0462931695058491,80.7,24.8925,19.642000000000003,-1.0785000000000018
294,294,2019-03-07,173.87,174.44,172.02,172.5,169.8081,24796374.0,0.0,1.0,18.6,29.6,22.33,13.02,-0.4840717684369121,-0.224586813955829,83.55,25.2655,20.661250000000003,0.3730000000000011
295,295,2019-03-08,170.32,173.07,169.5,172.91,170.2117,23999358.0,0.0,1.0,18.29,29.97,20.88,13.64,-0.36121183733842105,-0.19788662192782505,82.78,24.6805,20.4715,-0.5850000000000009
296,296,2019-03-11,175.49,179.12,175.35,178.9,176.1082,32011034.0,0.0,1.0,19.22,28.8,24.65,14.52,0.0549376557760957,0.0990108587414061,87.19,25.055,21.190749999999998,0.37450000000000117
297,297,2019-03-12,180.0,182.67,179.37,180.91,178.0868,32467584.0,0.0,1.0,18.6,29.52,23.2,13.86,-0.39709775774337003,0.0464421214485622,85.18,25.306,20.7735,0.2510000000000012
298,298,2019-03-13,182.25,183.3,180.92,181.71,178.8743,31032524.0,0.0,1.0,18.29,29.52,22.91,15.510000000000002,-0.5393265573239371,-0.12137775842650694,86.23,24.74775,20.674000000000003,-0.558250000000001
299,299,2019-03-14,183.9,184.1,182.56,183.73,180.8628,23579508.0,0.0,1.0,18.29,28.8,21.46,16.830000000000002,-0.542766996166298,-0.11469967604299901,85.38,24.69575,20.520250000000004,-0.0519999999999996
300,300,2019-03-15,184.85,187.33,183.74,186.12,183.2155,39042912.0,0.0,1.0,17.36,28.08,22.04,15.84,-0.5511149221246059,-0.174911862804741,83.32,24.16575,19.740999999999996,-0.5300000000000011
301,301,2019-03-18,185.8,188.39,185.79,188.02,185.0859,26219832.0,0.0,1.0,20.790000000000006,29.88,24.36,22.56,-0.565730610545412,-0.34223159338014,97.59,23.86175,23.008500000000005,-0.3039999999999985
302,302,2019-03-19,188.35,188.99,185.92,186.53,183.6191,31646369.0,0.0,1.0,21.12,28.8,22.91,21.15,-0.43761786135067104,0.3888760352949029,93.98,24.82,22.792500000000004,0.9582499999999996
303,303,2019-03-20,186.23,189.49,184.73,188.16,185.2237,31035231.0,0.0,1.0,21.78,28.8,22.91,47.0,-0.447921263996327,0.5339401649465519,120.49,25.4445,25.16025,0.6245000000000012
304,304,2019-03-21,190.02,196.33,189.81,195.09,192.0455,51034237.0,0.0,1.0,21.12,28.08,21.75,43.24,-0.267609037985778,0.6435592589851341,114.19,23.9185,24.21825,-1.5259999999999998
305,305,2019-03-22,195.34,197.69,190.78,191.05,188.0686,42407666.0,0.0,1.0,20.130000000000006,28.44,21.75,29.14,-0.427851782432715,0.687369898105651,99.46,24.387,22.589250000000007,0.4684999999999988
306,306,2019-03-25,191.51,191.98,186.6,188.74,185.7946,43845293.0,0.0,1.0,39.0,29.16,26.1,26.24,-0.5377980214863429,0.647187041458708,120.5,24.567,35.1075,0.17999999999999972
307,307,2019-03-26,191.66400000000002,192.88,184.58,186.79,183.8751,49800538.0,0.0,1.0,35.1,30.24,27.3,25.83,0.269704656986757,0.7157621419782572,118.47,24.388,32.84775,-0.1789999999999985
308,308,2019-03-27,188.75,189.76,186.55,188.47,185.5288,29848427.0,0.0,1.0,27.3,29.52,24.6,26.24,0.355083984541431,0.7628192362116542,107.66,27.41025,27.462,3.0222499999999997
309,309,2019-03-28,188.95,189.55900000000003,187.53,188.72,185.7749,20780363.0,0.0,1.0,24.96,28.8,23.7,24.6,0.28600444645113204,0.7392405084521079,102.06,31.28875,25.6065,3.878499999999999
310,310,2019-03-29,189.83,190.08,188.54,189.95,186.9857,23563961.0,0.0,1.0,25.74,28.44,24.0,22.55,0.15801477183890394,0.7178511841566609,100.73,28.17225,25.910249999999998,-3.116500000000002
311,311,2019-04-01,191.64,191.68,188.38,191.24,188.2556,27861964.0,0.0,1.0,29.14,30.1,23.2,34.92,0.133931004045468,0.7190699371666,117.36,27.125,29.32,-1.0472499999999982
312,312,2019-04-02,191.09,194.46,191.05,194.02,190.9922,22765732.0,0.0,1.0,29.14,29.75,23.2,30.96,0.541877328891925,0.7801529747624392,113.05,28.42975,28.953,1.3047499999999985
313,313,2019-04-03,193.25,196.5,193.15,195.35,192.3015,23271830.0,0.0,1.0,29.14,29.4,21.46,31.68,0.561152343983818,0.816672570743178,111.68,27.91275,28.806500000000003,-0.5169999999999995
314,314,2019-04-04,194.79,196.37,193.14,195.69,192.6362,19114275.0,0.0,1.0,28.83,29.4,22.33,36.0,0.576976650076185,0.8302198877062091,116.56,27.36375,28.994249999999997,-0.5489999999999995
315,315,2019-04-05,196.45,197.1,195.93,197.0,193.9257,18526644.0,0.0,1.0,28.83,30.1,22.33,32.04,0.5934714358804761,0.8423154164539459,113.3,26.79275,28.837249999999997,-0.570999999999998
316,316,2019-04-08,196.42,200.23,196.34,200.1,196.9773,25881697.0,0.0,1.0,28.52,30.45,22.41,26.1,0.601093836869456,0.84486131207424,107.48,26.1575,28.26625,-0.6352500000000028
317,317,2019-04-09,200.32,202.85,199.23,199.5,196.3867,35768237.0,0.0,1.0,27.9,29.4,22.95000000000001,24.3,0.5708733613972039,0.824939440863695,104.55,28.57875,27.55875,2.4212500000000006
318,318,2019-04-10,198.68,200.74,198.18,200.62,197.4892,21695288.0,0.0,1.0,28.21,29.05,21.33,21.3,0.530310710415304,0.804313775176428,99.89,27.4795,27.343750000000004,-1.0992499999999978
319,319,2019-04-11,200.85,201.0,198.4431,198.95,195.8453,20900808.0,0.0,1.0,27.28,29.05,21.33,22.8,0.5137479034320279,0.771706877211477,100.46,27.6575,26.851750000000003,0.17799999999999727
320,320,2019-04-12,199.2,200.14,196.21,198.87,195.7665,27760668.0,0.0,1.0,27.59,29.4,19.71,24.0,0.466347219118414,0.7692135791362271,100.7,26.68625,27.09175,-0.9712499999999977
321,321,2019-04-15,198.58,199.85,198.01,199.23,196.1209,17536646.0,0.0,1.0,28.48,29.05,23.49,23.7,0.4911028638931521,0.773977020502266,104.72,26.81425,27.861250000000002,0.1280000000000001
322,322,2019-04-16,199.46,201.37,198.56,199.25,196.1406,25696385.0,0.0,1.0,30.08,29.75,23.78,23.7,0.591355101569532,0.8131876899131391,107.31,25.6,29.063,-1.2142499999999998
323,323,2019-04-17,199.54,203.38,198.61,203.13,199.9601,28906780.0,0.0,1.0,29.44,29.05,23.2,24.0,0.650252636382851,0.833374187278433,105.69,25.09,28.486000000000004,-0.5100000000000016
324,324,2019-04-18,203.12,204.15,202.52,203.86,200.6787,24195766.0,0.0,1.0,27.84,30.1,23.49,24.3,0.610360680968635,0.838135396384863,105.73,25.28975,27.70025,0.19975000000000165
325,325,2019-04-22,202.83,204.94,202.34,204.53,201.3382,19439545.0,0.0,1.0,29.14,30.45,25.5,24.07,0.559515400842946,0.8457276003533689,109.16,25.83625,28.748750000000005,0.5464999999999982
326,326,2019-04-23,204.43,207.75,203.9,207.48,204.2422,23322991.0,0.0,1.0,29.45,29.05,25.8,22.62,0.619071576131343,0.8501401912612591,106.92,26.01525,28.584,0.17900000000000205
327,327,2019-04-24,207.36,208.48,207.05,207.16,203.9272,17540609.0,0.0,1.0,27.59,28.7,25.5,22.91,0.61747995597688,0.848970012946073,104.7,26.31825,27.304250000000007,0.30299999999999727
328,328,2019-04-25,206.83,207.76,205.12,205.28,202.0765,18543206.0,0.0,1.0,27.9,29.05,25.8,21.46,0.5297774248618871,0.8397065134225871,104.21,26.54075,27.4895,0.22250000000000014
329,329,2019-04-26,204.9,205.0,202.12,204.3,201.1118,18649102.0,0.0,1.0,27.59,28.35,23.7,19.72,0.539647010143681,0.8320327346548121,99.36,25.414,26.860000000000003,-1.1267499999999977
330,330,2019-04-29,204.4,205.97,203.86,204.61,201.417,22204716.0,0.0,1.0,27.59,29.16,25.2,20.44,0.48105636332663104,0.801657009052958,102.39,24.87775,27.188500000000005,-0.5362500000000026
331,331,2019-04-30,203.06,203.4,199.11,200.67,197.5384,46534923.0,0.0,1.0,30.38,30.6,24.3,17.92,0.527858702551268,0.8169491944171301,103.2,24.56025,29.033500000000004,-0.317499999999999
332,332,2019-05-01,209.88,215.31,209.23,210.52,207.2347,64827328.0,0.0,1.0,27.9,30.6,17.7,21.840000000000003,0.603352162769301,0.813010585168049,98.04,27.52625,27.2205,2.966000000000001
333,333,2019-05-02,209.84,212.65,208.13,209.15,205.8861,31996324.0,0.0,1.0,27.28,30.24,19.2,22.12,0.488160129888704,0.7678933900723459,98.84,26.59025,26.879,-0.9359999999999999
334,334,2019-05-03,210.89,211.84,210.23,211.75,208.4455,20892378.0,0.0,1.0,27.59,30.24,19.5,22.96,0.45936591998128495,0.777367234449573,100.29,26.1455,27.166000000000004,-0.44475000000000264
335,335,2019-05-06,204.29,208.84,203.5,208.48,205.2266,32443113.0,0.0,1.0,28.48,30.1,22.44,23.520000000000003,0.510462314271708,0.802514153063495,104.54,25.85625,27.979,-0.2892499999999991
336,336,2019-05-07,205.88,207.4175,200.825,202.86,199.6943,38763698.0,0.0,1.0,28.48,29.4,25.08,22.4,0.5635341753338879,0.797104339227235,105.36,26.0095,27.953,0.1532499999999999
337,337,2019-05-08,201.9,205.34,201.75,202.9,199.7336,26339504.0,0.0,1.0,28.48,29.4,23.43,21.840000000000003,0.579855635154721,0.8205858112354079,103.15,27.301,27.78725,1.2914999999999992
338,338,2019-05-09,200.4,201.68,196.66,200.72,197.5877,34908607.0,0.0,1.0,28.16,29.05,22.44,21.840000000000003,0.58323387692918,0.8274115086785842,101.49,26.15,27.435000000000006,-1.1509999999999998
339,339,2019-05-10,197.419,198.85,192.77,197.18,194.8609,41208712.0,0.77,1.0,28.8,29.75,23.76,22.680000000000003,0.550165365847659,0.818152913505355,104.99,26.829,28.153000000000002,0.679000000000002
340,340,2019-05-13,187.71,189.48,182.85,185.72,183.5357,57430623.0,0.0,1.0,30.08,31.68,24.75,22.14,0.590671907552383,0.823369655671426,108.65,26.934,29.404749999999996,0.10500000000000043
341,341,2019-05-14,186.41,189.7,185.41,188.66,186.4411,36529677.0,0.0,1.0,30.08,30.96,22.11,21.33,0.554388666046474,0.7715344691441229,104.48,26.949,29.002,0.015000000000000568
342,342,2019-05-15,186.27,191.75,186.02,190.92,188.6745,26544718.0,0.0,1.0,28.48,30.24,23.76,21.87,0.5933802122522671,0.7841844837973221,104.35,27.597,27.98225,0.6479999999999997
343,343,2019-05-16,189.91,192.4689,188.84,190.08,187.8444,33031364.0,0.0,1.0,27.84,29.16,22.77,21.33,0.561283719893163,0.8066797187416519,101.1,26.78325,27.235500000000002,-0.8137500000000024
344,344,2019-05-17,186.93,190.9,186.76,189.0,186.7771,32879090.0,0.0,1.0,28.16,31.32,22.44,18.9,0.517940472718299,0.7983273336674659,100.82,25.36975,27.6685,-1.413499999999999
345,345,2019-05-20,183.52,184.34900000000002,180.2839,183.09,180.9366,38612290.0,0.0,1.0,30.4,37.0,21.39,19.75,0.551528634235585,0.797213238348213,108.54,25.347,30.245499999999996,-0.022749999999998494
346,346,2019-05-21,185.22,188.0,184.7,186.6,184.4053,28364848.0,0.0,1.0,28.8,31.82,21.7,18.0,0.5319017524230071,0.7399833324642779,100.32,25.347,28.061500000000006,0.0
347,347,2019-05-22,184.66,185.71,182.55,182.78,180.6303,29748556.0,0.0,1.0,27.84,30.34,21.7,18.5,0.4704285915069129,0.71864105597322,98.38,24.70275,27.179000000000002,-0.6442499999999995
348,348,2019-05-23,179.8,180.54,177.81,179.66,177.547,36529736.0,0.0,1.0,28.16,31.45,21.08,17.75,0.44954165691134496,0.72827991589771,98.44,24.93075,27.50625,0.22799999999999798
349,349,2019-05-24,180.2,182.14,178.62,178.97,176.8651,23714686.0,0.0,1.0,27.84,31.82,21.7,19.5,0.4622039862137629,0.71853807044782,100.86,24.381,27.55,-0.5497499999999995
350,350,2019-05-28,178.92,180.59,177.91,178.23,176.1338,27948160.0,0.0,1.0,28.16,34.41,23.1,16.0,0.537083909188654,0.7831626145062991,101.67,25.28425,28.1185,0.9032499999999999
351,351,2019-05-29,176.42,179.35,176.0,177.38,175.2938,28481165.0,0.0,1.0,28.48,32.93,22.11,20.0,0.5896423539298579,0.801632688535347,103.52,25.355,28.256249999999998,0.07075000000000031
352,352,2019-05-30,177.95,179.23,176.67,178.3,176.203,21218412.0,0.0,1.0,27.84,33.67,21.78,19.5,0.579502313725219,0.790986239365793,102.79,25.6175,27.926000000000002,0.2624999999999993
353,353,2019-05-31,176.23,177.99,174.99,175.07,173.0109,27043584.0,0.0,1.0,27.84,33.3,24.09,18.25,0.586239171039996,0.818090658315016,103.48,26.4155,27.9315,0.7980000000000018
354,354,2019-06-03,175.6,177.92,170.27,173.3,171.2618,40396069.0,0.0,1.0,36.66,33.93,30.1,20.75,0.5434422425477771,0.7925170725645849,121.44,26.09525,34.428749999999994,-0.3202500000000015
355,355,2019-06-04,175.44,179.83,174.52,179.64,177.5272,30967961.0,0.0,1.0,39.0,33.54,30.1,20.75,-0.0065826362903153215,0.21628531212098492,123.39,24.77775,35.87175,-1.317499999999999
356,356,2019-06-05,184.28,184.99,181.14,182.54,180.3931,29773427.0,0.0,1.0,35.88,32.76,28.35,20.5,0.35489387801602795,0.611867345318443,117.49,32.79025,33.53775,8.0125
357,357,2019-06-06,183.08,185.47,182.1489,185.22,183.0416,22526311.0,0.0,1.0,32.76,32.76,26.95,20.0,0.438979364783494,0.6684992631572672,112.47,30.06325,31.36725,-2.7270000000000003
358,358,2019-06-07,186.51,191.92,185.77,190.15,187.9136,30684393.0,0.0,1.0,30.42,32.76,28.0,20.5,0.4798719674504121,0.7087668514195071,111.68,28.9725,29.962500000000006,-1.0907499999999999
359,359,2019-06-10,191.81,195.37,191.62,192.58,190.315,26220851.0,0.0,1.0,25.08,31.08,28.22,19.75,0.524499671918443,0.7567703095860409,104.13,28.22825,26.11575,-0.744250000000001
360,360,2019-06-11,194.86,196.0,193.6,194.81,192.5188,26932882.0,0.0,1.0,24.75,30.34,27.88000000000001,18.5,0.34081111553986604,0.7516773541409559,101.47,27.2785,25.634000000000004,-0.9497499999999981
361,361,2019-06-12,193.95,195.97,193.385,194.19,191.9061,18253189.0,0.0,1.0,24.42,30.71,29.92,19.5,0.167649661908989,0.747584446643796,104.55,27.337,25.7215,0.058499999999998664
362,362,2019-06-13,194.7,196.79,193.6,194.15,191.8665,21674625.0,0.0,1.0,24.09,30.34,25.840000000000003,21.0,0.0676853131171403,0.7666698971739421,101.27,27.096,25.2395,-0.24099999999999966
363,363,2019-06-14,191.545,193.5863,190.3,192.74,190.4731,18761474.0,0.0,1.0,24.75,29.97,26.86000000000001,20.75,-0.12255039631407598,0.770329014040968,102.33,27.005,25.652250000000002,-0.09100000000000108
364,364,2019-06-17,192.9,194.96,192.17,193.89,191.6096,14669144.0,0.0,1.0,23.68,32.68,29.58,20.0,-0.0930488688619862,0.774590687900537,105.94,26.62,25.6465,-0.384999999999998
365,365,2019-06-18,196.05,200.29,195.21,198.45,196.11599999999999,26551004.0,0.0,1.0,24.0,31.92,29.58,20.75,-0.0983317209020232,0.8188896558962869,106.25,28.745,25.75875,2.125
366,366,2019-06-19,199.68,199.88,197.31,197.87,195.5428,21124235.0,0.0,1.0,23.68,33.06,28.56,20.0,-0.0677746202296789,0.842053178096965,105.3,27.399,25.646,-1.346
367,367,2019-06-20,200.37,200.61,198.03,199.46,197.1141,21513988.0,0.0,1.0,23.04,30.78,24.48,19.5,-0.0848509107828233,0.8452418558007991,97.8,26.65425,24.430499999999995,-0.7447499999999998
368,368,2019-06-21,198.8,200.85,198.15,198.78,196.4421,47800589.0,0.0,1.0,23.68,31.54,26.180000000000003,18.75,-0.354244709384896,0.7906827234955931,100.15,26.93325,25.06975,0.2789999999999999
369,369,2019-06-24,198.54,200.16,198.17,198.58,196.2444,18220421.0,0.0,1.0,23.76,33.06,25.28,19.68,-0.31209459411415,0.7950443688948872,101.78,26.091,25.428,-0.8422499999999999
370,370,2019-06-25,198.43,199.26,195.29,195.57,193.2698,21070334.0,0.0,1.0,24.09,31.54,24.32,18.72,-0.23839774250607398,0.8115232349819659,98.67,25.653,25.1945,-0.4380000000000024
371,371,2019-06-26,197.77,200.99,197.35,199.8,197.4501,26067512.0,0.0,1.0,23.76,31.92,24.32,17.759999999999994,-0.252328851830595,0.797141999151833,97.76,26.50125,24.984,0.8482500000000002
372,372,2019-06-27,200.29,201.57,199.57,199.74,197.3908,20899717.0,0.0,1.0,23.76,30.78,23.04,20.16,-0.321297790486716,0.787078855041105,97.74,26.121,24.840000000000003,-0.3802500000000002
373,373,2019-06-28,198.68,199.495,197.05,197.92,195.5922,31110642.0,0.0,1.0,24.75,31.92,26.24,19.68,-0.366231557591236,0.7913895885441691,102.59,25.43625,25.9155,-0.6847499999999975
374,374,2019-07-01,203.17,204.49,200.65,201.55,199.1795,27316739.0,0.0,1.0,28.48,34.2,20.77,17.759999999999994,-0.15643704816138299,0.8022461776500699,101.21,26.57025,28.24175,1.1340000000000003
375,375,2019-07-02,201.41,203.1323,201.36,202.73,200.3456,16935217.0,0.0,1.0,27.84,34.2,18.91,16.8,0.4596945453961071,0.8262050489013519,97.75,26.82675,27.614250000000002,0.25649999999999906
376,376,2019-07-03,203.28,204.44,202.6901,204.41,202.0059,11362045.0,0.0,1.0,28.16,36.1,18.29,18.96,0.49500833165796504,0.8054274911359399,101.51,27.815,28.31775,0.9882500000000007
377,377,2019-07-05,203.35,205.08,202.9,204.23,201.828,17265518.0,0.0,1.0,27.2,35.72,18.91,17.52,0.58937855816341,0.828650030982659,99.35,27.723000000000006,27.55625,-0.0919999999999952
378,378,2019-07-08,200.81,201.4,198.41,200.02,197.6675,25338628.0,0.0,1.0,28.48,35.34,20.16,20.75,0.55301219055933,0.824925118117747,104.73,28.88,28.64825,1.156999999999993
379,379,2019-07-09,199.2,201.51,198.81,201.24,198.8731,20578015.0,0.0,1.0,28.16,34.96,21.44,19.75,0.600875641192531,0.8205679571897879,104.31,27.166,28.385250000000003,-1.7139999999999986
380,380,2019-07-10,201.85,203.73,201.56,203.23,200.8397,17897138.0,0.0,1.0,28.48,34.2,20.16,20.5,0.604368013710234,0.841088121980285,103.34,30.239,28.401500000000002,3.0730000000000004
381,381,2019-07-11,203.31,204.39,201.71,201.75,199.3771,20191842.0,0.0,1.0,28.48,34.58,20.8,20.25,0.620856615560068,0.8459838542379609,104.11,29.16375,28.50675,-1.0752500000000005
382,382,2019-07-12,202.45,204.0,202.2,203.3,200.9089,17595212.0,0.0,1.0,26.88,34.58,20.48,19.25,0.626946916807018,0.8505079636425409,101.19,29.467,27.367750000000004,0.30324999999999847
383,383,2019-07-15,204.09,205.87,204.0,205.21,202.7965,16947420.0,0.0,1.0,34.0,38.22,38.0,27.0,0.544916291715208,0.8294193961853091,137.22,30.76675,34.619,1.2997499999999995
384,384,2019-07-16,204.59,206.11,203.5,204.5,202.0948,16866816.0,0.0,1.0,32.980000000000004,36.66,33.82,23.76,0.6679758728386539,0.7868241242453728,127.22,30.83725,33.087500000000006,0.07050000000000267
385,385,2019-07-17,204.05,205.0915,203.27,203.35,200.9583,14107450.0,0.0,1.0,30.26,36.27,29.26,21.33,0.60563277717874,0.790590463615375,117.12,31.782,30.717250000000003,0.9447499999999991
386,386,2019-07-18,204.0,205.88,203.7,205.66,203.2412,18582161.0,0.0,1.0,29.58,37.05,27.74,21.06,0.5518331565302039,0.766219245033881,115.43,31.3545,30.297,-0.42749999999999844
387,387,2019-07-19,205.79,206.5,202.36,202.59,200.2073,20929307.0,0.0,1.0,29.24,36.27,25.84,22.14,0.567607824414026,0.7671801168290309,113.49,30.645,29.8585,-0.709500000000002
