,date,open_tsla,high_tsla,low_tsla,tsla_price,tsla_adj,volume_tsla,divid,split coef,tesla,musk,elon,dynamic_corr,tesla_gen_trend
269,2019-01-30,300.45,309.0,298.49,308.77,308.77,11250318.0,0.0,1.0,16.400000000000002,4.8,5.74,-0.4648964522200501,22.14
270,2019-01-31,301.0,311.5636,294.0,307.02,307.02,12569245.0,0.0,1.0,16.6,4.74,5.6000000000000005,-0.348853625614141,22.20000000000001
271,2019-02-01,305.42,316.1,303.5,312.21,312.21,7283441.0,0.0,1.0,9.6,2.28,2.5200000000000005,-0.444769780883478,12.12
272,2019-02-04,312.98,315.3,301.88,312.89,312.89,7352082.0,0.0,1.0,10.4,2.7,3.1500000000000004,0.0790467808253569,13.55
273,2019-02-05,312.49,322.44,312.2494,321.35,321.35,6742765.0,0.0,1.0,10.0,2.46,2.7300000000000004,0.24520719599178797,12.73
274,2019-02-06,319.59,324.24,315.624,317.22,317.22,5038546.0,0.0,1.0,12.4,2.46,2.8000000000000003,-0.0353373510640965,15.2
275,2019-02-07,313.3,314.7,303.0,307.51,307.51,6520611.0,0.0,1.0,10.4,2.52,3.01,0.0620401602665415,13.41
276,2019-02-08,306.83,307.445,298.5,305.8,305.8,5844212.0,0.0,1.0,9.8,2.46,2.9400000000000004,0.44189305044429705,12.740000000000002
277,2019-02-11,311.6,318.6,310.5,312.84,312.84,7129713.0,0.0,1.0,9.5,2.7,2.7,0.49772288599939296,12.2
278,2019-02-12,316.2,318.19,309.62,311.81,311.81,5517570.0,0.0,1.0,9.5,2.46,2.64,0.367041404473139,12.14
279,2019-02-13,312.35,312.75,305.57,308.17,308.17,5141617.0,0.0,1.0,9.31,2.46,2.4,0.4110705740595471,11.71
280,2019-02-14,303.38,306.77,301.0,303.77,303.77,5200832.0,0.0,1.0,9.5,2.28,2.22,0.5136891432094289,11.72
281,2019-02-15,304.5,308.0,303.9,307.88,307.88,3904947.0,0.0,1.0,8.93,2.4,2.28,0.569105788952578,11.21
282,2019-02-19,306.56,311.5442,305.47,305.64,305.64,4168443.0,0.0,1.0,10.2,2.7300000000000004,3.36,0.499269605785496,13.56
283,2019-02-20,304.41,306.3,299.0,302.56,302.56,7142117.0,0.0,1.0,10.6,3.22,3.6,0.437657367901528,14.2
284,2019-02-21,301.81,303.2399,290.5,291.23,291.23,8909182.0,0.0,1.0,10.8,3.3600000000000003,3.92,0.376454878149115,14.72
285,2019-02-22,294.49,296.5,292.1,294.71,294.71,5740558.0,0.0,1.0,10.8,4.340000000000002,4.64,0.319307140305944,15.44
286,2019-02-25,297.91,302.9044,297.0005,298.77,298.77,6626522.0,0.0,1.0,14.21,7.81,8.4,0.162211591597984,22.61
287,2019-02-26,292.22,302.01,288.7701,297.86,297.86,8582535.0,0.0,1.0,15.95,11.0,12.0,-0.4261307951315421,27.95
288,2019-02-27,301.78,316.295,300.55,314.74,314.74,11183908.0,0.0,1.0,14.499999999999998,9.35,9.24,-0.6138635984558111,23.74
289,2019-02-28,318.92,320.0,310.81,319.88,319.88,10520653.0,0.0,1.0,29.0,9.02,9.6,-0.27883483109357504,38.6
290,2019-03-01,306.94,307.13,291.9,294.79,294.79,22911375.0,0.0,1.0,22.04,9.35,10.8,0.2381012879671,32.84
291,2019-03-04,298.12,299.0,282.78,285.36,285.36,17096818.0,0.0,1.0,12.32,6.66,6.84,-0.3922493279815821,19.16
292,2019-03-05,282.0,284.0,270.1,276.54,276.54,18764740.0,0.0,1.0,10.64,5.67,6.66,-0.330741978698144,17.3
293,2019-03-06,276.48,281.5058,274.39,276.24,276.24,10335485.0,0.0,1.0,9.8,6.39,7.1999999999999975,-0.286955333672458,17.0
294,2019-03-07,278.84,284.7,274.25,276.59,276.59,9442483.0,0.0,1.0,9.8,7.109999999999999,7.1999999999999975,-0.329856028883775,17.0
295,2019-03-08,276.91,285.59,275.89,284.14,284.14,8819625.0,0.0,1.0,9.24,6.48,6.029999999999999,-0.402878397104794,15.27
296,2019-03-11,283.52,291.28,280.5,290.92,290.92,7392278.0,0.0,1.0,12.6,3.5000000000000004,4.88,-0.2851649316539569,17.48
297,2019-03-12,286.49,288.07,281.06,283.36,283.36,7504137.0,0.0,1.0,11.55,4.2700000000000005,5.28,-0.17994248804536606,16.830000000000002
298,2019-03-13,283.9,291.99,282.7,288.96,288.96,6844719.0,0.0,1.0,10.85,3.850000000000001,4.4,-0.174693179138242,15.25
299,2019-03-14,292.45,295.39,288.29,289.96,289.96,7103447.0,0.0,1.0,14.35,3.2900000000000005,4.24,0.0218886295664338,18.59
300,2019-03-15,283.51,283.7244,274.4,275.43,275.43,14785531.0,0.0,1.0,35.0,4.550000000000002,5.68,-0.17600314897432506,40.68
301,2019-03-18,276.0,278.05,267.3,269.49,269.49,10280980.0,0.0,1.0,12.04,2.82,3.640000000000001,-0.7515469725142769,15.68
302,2019-03-19,267.5,273.3,263.46,267.47,267.47,11800630.0,0.0,1.0,10.920000000000002,3.66,5.040000000000001,-0.4727845290987229,15.960000000000004
303,2019-03-20,269.69,274.97,266.3,273.6,273.6,6908224.0,0.0,1.0,9.8,3.3,4.83,-0.28224201296273804,14.63
304,2019-03-21,272.6,276.45,268.45,274.02,274.02,5947098.0,0.0,1.0,9.52,2.94,4.41,-0.0441352339770261,13.93
305,2019-03-22,272.58,272.8,264.0,264.53,264.53,8745609.0,0.0,1.0,9.8,2.94,3.99,0.214505744204234,13.79
306,2019-03-25,259.71,263.18,254.46,260.42,260.42,10215029.0,0.0,1.0,7.36,2.0,2.76,0.3694484864772721,10.12
307,2019-03-26,264.44,270.26,264.43,267.77,267.77,7350948.0,0.0,1.0,6.67,2.2,3.0,0.589550112640845,9.67
308,2019-03-27,268.75,275.37,268.1838,274.83,274.83,8779166.0,0.0,1.0,6.67,2.2,2.94,0.601916859137995,9.61
309,2019-03-28,277.16,280.33,275.1,278.62,278.62,6774093.0,0.0,1.0,6.67,1.9,2.7,0.603857495727844,9.37
310,2019-03-29,278.7,280.16,274.5,279.86,279.86,5991338.0,0.0,1.0,7.36,2.2,2.28,0.6228387839312629,9.64
311,2019-04-01,282.62,289.2,281.281,289.18,289.18,8110439.0,0.0,1.0,15.0,11.0,11.0,0.6021267541747779,26.0
312,2019-04-02,288.3,289.44,283.88,285.88,285.88,5478940.0,0.0,1.0,17.0,6.2700000000000005,6.6,-0.271435670752873,23.6
313,2019-04-03,287.32,296.17,287.17,291.81,291.81,7929864.0,0.0,1.0,16.75,4.29,4.95,-0.37887706981507896,21.7
314,2019-04-04,261.89,271.2,260.59,267.78,267.78,23720729.0,0.0,1.0,21.5,5.06,5.17,-0.3845881381660449,26.67
315,2019-04-05,269.86,276.1,266.11,274.96,274.96,13038257.0,0.0,1.0,18.0,4.4,4.95,-0.7307997277455941,22.95
316,2019-04-08,277.69,281.16,270.44,273.2,273.2,10410436.0,0.0,1.0,15.6,1.68,2.3800000000000003,-0.614133167769747,17.98
317,2019-04-09,271.65,275.0,269.61,272.31,272.31,5904031.0,0.0,1.0,13.68,1.68,2.31,-0.271756653731886,15.99
318,2019-04-10,276.74,278.38,272.8925,276.06,276.06,7061314.0,0.0,1.0,13.92,1.86,2.1700000000000004,0.0986993621577267,16.09
319,2019-04-11,268.3,270.5,265.6,268.42,268.42,9835927.0,0.0,1.0,14.4,1.7999999999999998,2.31,0.21811735047871805,16.71
320,2019-04-12,270.22,271.95,266.83,267.7,267.7,6745974.0,0.0,1.0,17.04,2.28,2.8000000000000003,0.23012898072300106,19.84
321,2019-04-15,268.63,268.88,258.63,266.38,266.38,10038579.0,0.0,1.0,12.54,1.74,2.64,-0.114625020765309,15.18
322,2019-04-16,265.75,275.0,264.72,273.36,273.36,7272930.0,0.0,1.0,13.2,1.68,2.64,0.2349684115994561,15.84
323,2019-04-17,274.75,274.79,268.535,271.23,271.23,5126468.0,0.0,1.0,13.2,1.56,2.4,0.29364936069836306,15.6
324,2019-04-18,271.23,274.84,269.75,273.26,273.26,5876325.0,0.0,1.0,12.54,1.68,2.32,0.36295432297360597,14.86
325,2019-04-22,269.0,269.68,262.48,262.75,262.75,12147141.0,0.0,1.0,27.9,3.87,3.87,0.40892566384714396,31.77
326,2019-04-23,260.15,265.6,255.75,263.9,263.9,10943859.0,0.0,1.0,28.21,4.5,4.23,-0.5893091588791279,32.44
327,2019-04-24,263.85,265.32,258.0,258.66,258.66,10727454.0,0.0,1.0,31.0,3.78,4.32,-0.613765509151523,35.32
328,2019-04-25,255.0,259.0,246.07,247.63,247.63,21849393.0,0.0,1.0,30.07,3.69,3.96,-0.653837240214365,34.03
329,2019-04-26,246.5,246.68,231.13,235.14,235.14,22360709.0,0.0,1.0,22.94,3.15,3.24,-0.6576658884521469,26.18
330,2019-04-29,235.86,243.98,232.17,241.47,241.47,16714476.0,0.0,1.0,17.16,1.98,2.1700000000000004,-0.559155548290236,19.33
331,2019-04-30,242.06,244.21,237.0,238.69,238.69,9464628.0,0.0,1.0,17.94,2.1,2.7300000000000004,-0.335423394049508,20.67
332,2019-05-01,238.85,240.0,231.5,234.01,234.01,10704354.0,0.0,1.0,20.28,3.3,4.9700000000000015,-0.361598491739811,25.250000000000004
333,2019-05-02,245.52,247.13,237.72,244.1,244.1,18159339.0,0.0,1.0,21.32,3.66,4.9700000000000015,-0.5856619771025229,26.29000000000001
334,2019-05-03,243.86,256.61,243.49,255.03,255.03,23706771.0,0.0,1.0,21.84,3.96,5.32,-0.597642547747916,27.16
335,2019-05-06,250.02,258.3499,248.5,255.34,255.34,10833943.0,0.0,1.0,17.16,4.130000000000001,4.48,-0.599681211719313,21.64
336,2019-05-07,256.8,257.21,245.1,247.06,247.06,10131408.0,0.0,1.0,18.72,4.2700000000000005,4.130000000000001,-0.5112460500563211,22.85
337,2019-05-08,246.94,250.599,244.2,244.84,244.84,6176440.0,0.0,1.0,18.98,4.130000000000001,4.340000000000002,-0.587728993793034,23.32
338,2019-05-09,242.0,243.68,236.9434,241.98,241.98,6711382.0,0.0,1.0,19.5,4.9,4.9,-0.6046460987804799,24.4
339,2019-05-10,239.75,241.99,236.02,239.52,239.52,7008336.0,0.0,1.0,24.96,7.000000000000001,7.000000000000001,-0.642708850840196,31.96
340,2019-05-13,232.01,232.47,224.5,227.01,227.01,10834796.0,0.0,1.0,18.75,3.96,4.550000000000002,-0.701494155193759,23.3
341,2019-05-14,229.3,234.5,228.0,232.31,232.31,7252412.0,0.0,1.0,20.75,3.12,3.99,-0.549616657001339,24.74
342,2019-05-15,229.32,232.44,225.25,231.95,231.95,7295976.0,0.0,1.0,18.75,3.72,4.0600000000000005,-0.57190410741676,22.81
343,2019-05-16,229.49,231.0,226.5,228.33,228.33,7483273.0,0.0,1.0,19.25,3.66,4.340000000000002,-0.5707315232222769,23.590000000000003
344,2019-05-17,221.96,222.24,208.92,211.03,211.03,17786666.0,0.0,1.0,22.0,4.26,5.250000000000001,-0.609202285241964,27.25
345,2019-05-20,202.8,206.0,195.25,205.36,205.36,20526195.0,0.0,1.0,23.8,5.32,5.84,-0.705479674367972,29.64
346,2019-05-21,197.76,207.4,196.04,205.08,205.08,18003899.0,0.0,1.0,24.92,4.2,5.36,-0.72149539025213,30.28
347,2019-05-22,199.1,203.94,191.78,192.73,192.73,18685187.0,0.0,1.0,26.320000000000004,4.69,5.76,-0.704933598927168,32.080000000000005
348,2019-05-23,194.34,199.465,186.22,195.49,195.49,26547142.0,0.0,1.0,28.000000000000004,4.83,5.44,-0.7273224430912242,33.440000000000005
349,2019-05-24,199.83,199.98,188.7505,190.63,190.63,14136572.0,0.0,1.0,23.520000000000003,4.9700000000000015,5.92,-0.720332466740003,29.440000000000005
350,2019-05-28,191.2,195.0,187.85,188.7,188.7,10312901.0,0.0,1.0,21.84,2.6,3.54,-0.6900102073944201,25.38
351,2019-05-29,187.1,192.39,185.0401,189.86,189.86,11968638.0,0.0,1.0,21.32,2.85,3.3,-0.6181051299535961,24.62
352,2019-05-30,188.75,192.255,187.02,188.22,188.22,7926475.0,0.0,1.0,21.32,2.8000000000000003,3.24,-0.623812451256719,24.56
353,2019-05-31,185.1,189.9204,184.1,185.16,185.16,10406732.0,0.0,1.0,21.06,2.5500000000000003,3.3,-0.6379027692837861,24.36
354,2019-06-03,185.51,186.68,176.9919,178.97,178.97,13064410.0,0.0,1.0,27.55,3.35,3.6,-0.640897516211829,31.15
355,2019-06-04,181.1,193.98,179.61,193.6,193.6,13807522.0,0.0,1.0,29.0,3.5,3.85,-0.7142594848857979,32.85
356,2019-06-05,198.68,201.2782,191.8486,196.59,196.59,13510756.0,0.0,1.0,25.81,4.0,3.8,-0.7140877794777521,29.61
357,2019-06-06,204.44,211.0,201.8,205.95,205.95,20242151.0,0.0,1.0,25.52,3.2,3.35,-0.6938312840492171,28.87
358,2019-06-07,205.0,210.8438,203.499,204.5,204.5,16003527.0,0.0,1.0,25.81,2.75,2.9000000000000004,-0.6838287131863799,28.71
359,2019-06-10,210.25,216.94,209.01,212.88,212.88,10585039.0,0.0,1.0,21.6,2.5500000000000003,2.75,-0.693684529654181,24.35
360,2019-06-11,219.1435,220.9,213.5,217.1,217.1,11653537.0,0.0,1.0,22.95000000000001,3.0,2.9000000000000004,-0.6350541737180829,25.85000000000001
361,2019-06-12,222.95,223.38,209.0,209.26,209.26,15197544.0,0.0,1.0,24.840000000000003,3.1500000000000004,2.75,-0.6728003941641739,27.590000000000003
362,2019-06-13,210.38,214.9,207.5103,213.91,213.91,8168260.0,0.0,1.0,21.33,3.0500000000000003,3.45,-0.806459446485048,24.78
363,2019-06-14,211.25,216.65,210.4,214.92,214.92,7433402.0,0.0,1.0,20.25,3.1500000000000004,3.5,-0.8070787405819921,23.75
364,2019-06-17,215.48,227.0,214.27,225.03,225.03,12316803.0,0.0,1.0,20.54,5.76,6.0,-0.8031152448728721,26.54
365,2019-06-18,228.72,234.74,222.56,224.74,224.74,12715788.0,0.0,1.0,20.54,5.4,5.279999999999999,-0.806363106538371,25.82
366,2019-06-19,225.11,227.77,221.06,226.43,226.43,6575135.0,0.0,1.0,19.76,4.68,4.32,-0.817745200990529,24.08
367,2019-06-20,223.0,226.9,216.35,219.62,219.62,11863462.0,0.0,1.0,18.98,3.72,3.54,-0.81601380424089,22.52
368,2019-06-21,216.22,222.18,215.5,221.86,221.86,8202078.0,0.0,1.0,19.5,4.5,3.54,-0.804330858253807,23.04
369,2019-06-24,223.24,225.86,221.02,223.64,223.64,5750771.0,0.0,1.0,20.28,3.6,2.95,-0.816025917317017,23.23
370,2019-06-25,224.39,225.34,219.49,219.76,219.76,6182071.0,0.0,1.0,19.76,3.35,3.5,-0.819440512582654,23.26
371,2019-06-26,220.31,227.23,218.1,219.27,219.27,8507208.0,0.0,1.0,20.28,2.6500000000000004,2.85,-0.823032804547413,23.13000000000001
372,2019-06-27,219.45,222.9,217.35,222.84,222.84,6339710.0,0.0,1.0,18.98,2.75,2.8000000000000003,-0.8200283521648991,21.78
373,2019-06-28,220.99,225.17,220.8,223.46,223.46,6851384.0,0.0,1.0,21.06,4.9,4.65,-0.808307986761254,25.71
374,2019-07-01,230.21,233.0995,226.28,227.17,227.17,8237964.0,0.0,1.0,18.98,1.56,1.76,-0.808963232433243,20.74
