date,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
2018-11-28,2018-11-28,0.8851,0.8872,0.8779,0.8794,696.0,36.86,24.5,44.18,3.0,96.03,23.36,28.71,94.0,61.11,0.0,21.6,11.4,65.28,86.0,45.59,48.0
2018-11-29,2018-11-29,0.8794,0.8809,0.8768,0.8779,697.0,38.0,24.25,42.77,2.84,99.0,27.84,28.71,93.06,61.11,22.1,21.6,9.0,61.2,86.0,30.55,47.04
2018-11-30,2018-11-30,0.8778,0.8842,0.8769,0.8834,698.0,31.16,21.75,42.3,2.64,87.12,25.28,28.05,80.83999999999997,58.59,22.1,20.4,13.4,51.00000000000001,79.12,0.0,43.68
2018-12-03,2018-12-03,0.8822,0.8831,0.8786,0.8805,701.0,26.8,23.75,42.72,4.0,90.0,24.32,28.8,93.0,55.18,17.16,23.22,17.2,62.72,86.0,0.0,43.12
2018-12-04,2018-12-04,0.8805,0.8832,0.8756,0.8814,702.0,26.0,25.0,43.68,3.24,96.0,28.16,28.44,100.0,62.0,17.68,23.76,18.0,64.0,84.28,21.56,44.0
2018-12-05,2018-12-05,0.8815,0.8834,0.8797,0.8809999999999999,703.0,28.4,25.0,41.28,2.92,96.0,26.56,27.0,96.0,53.94,17.68,24.3,18.2,62.72,86.0,24.2,43.12
2018-12-06,2018-12-06,0.8809999999999999,0.8829,0.8762,0.8788,704.0,27.20000000000001,24.5,39.84,2.68,100.0,26.24,28.44,92.0,57.66,17.68,24.840000000000003,17.400000000000002,60.16,83.42,44.0,43.12
2018-12-07,2018-12-07,0.8787,0.88,0.8752,0.8783,705.0,25.6,22.5,40.32,2.48,96.0,23.04,28.44,86.0,50.22,0.0,27.0,15.8,53.12000000000001,80.84,14.96,37.4
2018-12-10,2018-12-10,0.877,0.8809999999999999,0.8737,0.8807,708.0,29.25,22.32,39.84,3.96,87.22,24.82,27.3,84.6,59.22,12.24,23.66,21.0,59.52,79.67999999999998,0.0,44.1
2018-12-11,2018-12-11,0.8807,0.8842,0.8769,0.8827,709.0,31.05,22.56,40.8,3.16,92.12,24.48,26.95,86.47999999999998,54.81,0.0,23.14,17.64,62.08,81.33999999999997,12.24,44.1
2018-12-12,2018-12-12,0.8831,0.8835,0.878,0.8791,710.0,45.0,23.28,42.24,3.0,93.1,25.500000000000004,28.7,87.42,59.22,12.6,23.92,17.64,61.44,83.0,18.36,44.1
2018-12-13,2018-12-13,0.8791,0.8822,0.8776,0.8801,711.0,36.45,23.04,43.68,2.56,88.2,32.980000000000004,24.5,81.78,54.18,0.0,23.4,16.8,54.4,80.50999999999998,12.24,41.85
2018-12-14,2018-12-14,0.88,0.887,0.8795,0.8841,712.0,30.15,20.88,43.68,2.48,83.3,32.64,25.55,69.56,54.81,12.24,21.84,14.7,53.76,75.53,11.88,40.95
2018-12-17,2018-12-17,0.8843,0.8844,0.8802,0.8809999999999999,715.0,19.8,19.58,40.42,3.84,72.9,29.14,23.76,72.16,48.97,8.0,18.7,10.35,55.8,73.47,21.15,34.800000000000004
2018-12-18,2018-12-18,0.8809999999999999,0.8817,0.8769,0.8794,716.0,18.48,20.24,42.3,3.2,83.7,26.35,25.08,65.6,52.51,25.0,18.48,9.0,57.0,72.68,29.25,35.2
2018-12-19,2018-12-19,0.8793,0.8797,0.8740000000000001,0.8784,717.0,17.16,19.8,39.48,2.72,86.4,25.11,24.42,63.96,48.38,9.0,16.72,10.5,52.8,72.68,21.15,34.4
2018-12-20,2018-12-20,0.8785,0.8787,0.8705,0.8732,718.0,17.16,18.04,38.54,2.6,77.4,22.32,25.74,58.22,53.1,0.0,16.28,9.6,46.8,70.31,16.2,32.800000000000004
2018-12-21,2018-12-21,0.8733,0.8803,0.8712,0.8791,719.0,13.86,16.06,40.42,2.44,66.60000000000001,21.39,25.08,50.84,43.66,0.0,14.08,8.7,43.2,66.36,17.1,31.200000000000006
2018-12-24,2018-12-24,0.8794,0.8794,0.8741,0.8762,722.0,7.5900000000000025,8.82,22.55,3.3200000000000003,33.5,18.9,34.71,27.6,39.42,0.0,11.97,8.25,23.46,50.37,0.0,18.15
2018-12-25,2018-12-25,0.8762,0.8799,0.8743,0.8771,723.0,8.05,7.56,14.35,1.4,34.84,18.9,31.20000000000001,25.2,36.72,8.16,15.96,8.7,19.89,53.29,26.320000000000004,16.5
2018-12-26,2018-12-26,0.8763,0.8813,0.8754,0.8803,724.0,11.5,11.7,31.16,3.44,40.87000000000001,17.55,29.64,33.0,42.66,0.0,15.54,9.15,38.76,62.78,22.4,22.44
2018-12-27,2018-12-27,0.8804,0.8804,0.8728,0.8748,725.0,8.05,14.22,36.08,3.4,46.23,17.82,30.81,34.2,45.36,0.0,15.12,7.05,45.9,65.7,21.28,27.39
2018-12-28,2018-12-28,0.8747,0.8747,0.8712,0.8736,726.0,8.280000000000001,13.86,41.0,2.92,45.56,17.28,32.76,37.2,41.58000000000001,12.750000000000002,14.7,8.549999999999999,41.31,62.05,0.0,26.4
2018-12-31,2018-12-31,0.8739,0.8752,0.8718,0.8727,729.0,8.5,15.41,41.0,5.0,42.56,19.5,35.6,33.660000000000004,45.6,17.94,15.62,9.38,45.5,61.6,17.86,30.75
2019-01-01,2019-01-01,0.8738,0.8738,0.8714,0.8715,730.0,9.0,12.19,26.0,2.0,36.48,20.4,14.8,37.62000000000001,40.2,0.0,20.02,10.36,41.3,53.9,0.0,22.96
2019-01-02,2019-01-02,0.8721,0.8853,0.8696,0.8817,731.0,13.5,19.32,42.5,4.05,59.28,30.0,14.8,49.5,45.6,0.0,18.04,10.78,68.6,70.07000000000001,0.0,34.85
2019-01-03,2019-01-03,0.8819,0.8837,0.8762,0.8776,732.0,16.0,20.24,45.5,3.8,66.12,21.0,13.6,55.44000000000001,43.8,45.54,17.82,11.06,70.0,72.38,16.45,38.54
2019-01-04,2019-01-04,0.8776,0.8809,0.8755,0.8774,733.0,14.5,19.78,50.0,3.75,66.12,18.0,15.2,50.82,42.6,46.0,18.04,10.36,62.3,71.61,16.919999999999998,39.36
2019-01-07,2019-01-07,0.8765,0.8766,0.8707,0.8712,736.0,24.05,25.480000000000004,42.64,6.0,90.16,17.64,56.00000000000001,66.3,55.08000000000001,0.0,19.58,8.82,76.14,79.98,27.200000000000006,41.86
2019-01-08,2019-01-08,0.8709,0.8752,0.8705,0.8737,737.0,27.01,26.88000000000001,44.2,4.8,92.12,17.92,28.56,66.3,51.68000000000001,19.95,18.92,9.8,78.57000000000002,82.56,0.0,44.16
2019-01-09,2019-01-09,0.8737,0.8737,0.8652,0.8656,738.0,37.0,28.000000000000004,45.24,4.38,97.02,18.76,25.76,68.64,57.12000000000001,0.0,21.34,7.98,80.19000000000003,85.14,55.2,46.0
2019-01-10,2019-01-10,0.8656,0.8704,0.8641,0.8693,739.0,33.3,26.6,47.32,4.14,97.02,19.040000000000006,24.64,73.32000000000002,53.040000000000006,0.0,20.46,7.280000000000001,76.14,83.42,0.0,42.78
2019-01-11,2019-01-11,0.8693,0.8725,0.8664,0.8717,740.0,33.3,24.64,44.72,3.72,95.06,17.64,23.520000000000003,66.3,53.72000000000001,0.0,20.02,12.46,67.23,82.56,36.8,41.86
2019-01-14,2019-01-14,0.872,0.8729,0.8706,0.8718,743.0,28.35,24.3,46.11,4.8500000000000005,96.0,17.4,15.99,68.04,52.26000000000001,17.86,24.0,15.0,74.25,80.75,0.0,43.7
2019-01-15,2019-01-15,0.8718,0.8783,0.8699,0.8765,744.0,29.05,25.38000000000001,46.11,3.95,97.0,19.14,12.87,76.95,52.26000000000001,0.0,23.52,13.2,70.5,85.0,14.62,44.62000000000001
2019-01-16,2019-01-16,0.8759999999999999,0.8786,0.8749,0.8773,745.0,28.35,25.38000000000001,46.11,3.6,100.0,19.72,13.26,76.14,50.25,18.24,23.28,10.65,70.5,85.0,14.19,44.16
2019-01-17,2019-01-17,0.8771,0.8792,0.8765,0.878,746.0,27.65,25.38000000000001,48.23,3.2,95.0,20.59,12.87,74.52000000000002,54.27,0.0,23.28,10.65,63.0,82.45,0.0,43.7
2019-01-18,2019-01-18,0.8779,0.8805,0.8759999999999999,0.8797,747.0,24.15,23.22,43.99,3.0500000000000003,93.0,18.85,12.87,74.52000000000002,50.25,18.24,21.36,11.7,57.0,79.05,29.24,38.64
2019-01-21,2019-01-21,0.8796,0.8802,0.8778,0.8793,750.0,19.040000000000006,20.02,37.96,3.85,62.04,21.0,11.55,61.32,51.8,0.0,16.06,9.1,59.13,73.95,0.0,31.82
2019-01-22,2019-01-22,0.8792,0.8817,0.879,0.8799,751.0,24.14,24.7,45.24,4.25,87.42,21.9,11.2,76.44,56.7,35.34,20.68,8.97,65.7,81.6,11.88,39.13
2019-01-23,2019-01-23,0.8799,0.8807,0.8774,0.8786,752.0,26.180000000000003,24.96,45.24,3.85,87.42,21.3,11.2,84.0,58.8,35.72,20.9,9.75,67.89,82.45,11.88,38.27
2019-01-24,2019-01-24,0.8785,0.8855,0.8776,0.8846,753.0,26.86000000000001,23.92,46.28,3.3000000000000003,93.06,21.0,11.9,79.8,60.9,34.96,21.34,9.62,63.51,84.14999999999998,0.0,39.13
2019-01-25,2019-01-25,0.8848,0.8848,0.8756,0.8768,754.0,29.92,22.62,44.2,3.2,82.72,20.1,11.2,74.75999999999998,59.49999999999999,37.24,20.46,9.23,58.4,80.75,24.48,37.41
2019-01-28,2019-01-28,0.8762,0.8776,0.8736,0.8747,757.0,28.08,24.3,45.58000000000001,4.5,85.26,18.9,12.96,78.11999999999998,67.64,0.0,21.39,12.74,63.9,82.56,0.0,39.16
2019-01-29,2019-01-29,0.8748,0.8759999999999999,0.8731,0.8742,758.0,27.72,24.57,43.99,3.7,90.16,18.6,12.6,80.64,69.92,30.69,21.39,8.19,63.19,82.56,15.51,40.04
2019-01-30,2019-01-30,0.8742,0.8763,0.8693,0.8706,759.0,28.8,23.49,40.81,3.1500000000000004,92.12,19.2,11.52,78.96,76.0,0.0,20.24,10.27,62.48,83.42,15.98,38.28
2019-01-31,2019-01-31,0.8707,0.8741,0.8683,0.8734,760.0,27.36,24.03,43.46,3.0500000000000003,97.02,19.8,12.24,77.28,66.12,31.020000000000003,21.16,9.75,56.09,81.7,47.0,39.6
2019-02-01,2019-02-01,0.8734,0.8743,0.8704,0.8727,761.0,29.16,23.76,53.0,3.35,85.26,18.6,12.24,64.67999999999999,65.36,22.11,19.78,6.11,56.09,80.84,15.04,39.6
2019-02-04,2019-02-04,0.8726,0.875,0.8722,0.8742,764.0,29.23,25.11000000000001,45.39,5.0,77.75999999999998,22.08,10.89,73.08,55.2,20.48,19.44,8.84,64.86,79.12,12.6,38.7
2019-02-05,2019-02-05,0.8742,0.8768,0.8738,0.8765,765.0,32.56,27.0,46.41,4.1000000000000005,87.36,22.4,13.2,80.91,57.96,32.0,21.12,9.49,69.0,86.0,13.44,43.0
2019-02-06,2019-02-06,0.8763,0.8802,0.8761,0.8794,766.0,32.19,26.46,45.9,4.1000000000000005,93.12,22.72,12.54,80.91,66.24,21.12,22.08,8.32,64.17,83.42,13.02,39.56
2019-02-07,2019-02-07,0.8795,0.8827,0.8792,0.8815,767.0,32.56,25.92,49.98,3.4000000000000004,91.2,21.44,11.88,73.95,63.48,21.12,21.36,8.06,61.41,83.42,32.34,39.99
2019-02-08,2019-02-08,0.8815,0.8834,0.8808,0.8834,768.0,29.97,23.76,46.92,3.1,84.47999999999998,20.8,11.55,73.08,57.96,21.44,20.4,8.84,58.65,80.84,13.44,36.98
2019-02-11,2019-02-11,0.8833,0.8872,0.8821,0.8866,771.0,32.68,24.18,45.0,4.95,79.89999999999998,28.16,44.0,73.08,61.41,33.15,20.64,10.08,57.96,77.08,6.9,36.9
2019-02-12,2019-02-12,0.8865,0.8879,0.8816,0.8825,772.0,33.06,23.92,46.5,3.7,85.53999999999998,25.92,17.16,74.82,62.78999999999999,33.660000000000004,20.88,11.2,57.96,79.53999999999998,10.81,38.13
2019-02-13,2019-02-13,0.8824,0.8886,0.8813,0.8881,773.0,32.3,24.18,44.0,3.4000000000000004,91.18,20.8,15.4,78.3,56.58,34.17,20.88,10.88,56.07,79.53999999999998,0.0,38.95
2019-02-14,2019-02-14,0.8881,0.8887,0.8841,0.885,774.0,33.06,22.1,45.0,3.1,87.42,24.0,16.72,70.47,53.13,0.0,20.64,10.72,44.73,72.97999999999998,14.49,34.44
2019-02-15,2019-02-15,0.8852,0.8899,0.8842,0.8852,775.0,35.72,20.8,46.0,2.8000000000000003,80.83999999999997,19.2,18.92,66.99,57.27,35.7,19.2,16.0,45.99,71.33999999999997,23.0,33.62
2019-02-18,2019-02-18,0.8854,0.8855,0.882,0.8837,778.0,29.26,22.36,46.8,3.3200000000000003,69.56,21.08,14.0,69.42,64.97,19.17,17.71,9.12,60.06,75.6,12.87,37.84
2019-02-19,2019-02-19,0.884,0.8866,0.8803,0.8816,779.0,35.34,24.7,49.4,3.44,83.66,21.08,12.25,76.54,70.08,18.36,20.01,9.6,63.36,82.32,12.09,42.68
2019-02-20,2019-02-20,0.8816,0.8827,0.879,0.8811,780.0,33.82,24.7,46.28,2.8000000000000003,86.47999999999998,20.46,12.6,77.43,67.89,18.09,19.32,12.64,61.38,79.8,12.48,39.16
2019-02-21,2019-02-21,0.8812,0.883,0.8796,0.8819,781.0,34.58,24.7,46.8,2.44,87.42,20.15,14.0,85.44,73.0,18.09,20.47,9.92,58.74,80.64,12.48,38.72
2019-02-22,2019-02-22,0.882,0.8834,0.8803,0.8832,782.0,30.78,21.84,47.84,2.12,83.66,21.08,12.95,75.65,68.62,18.36,19.55,14.08,53.46,77.28,12.48,37.84
2019-02-25,2019-02-25,0.8818,0.8819,0.8788,0.88,785.0,35.6,23.14,48.76000000000001,3.36,76.95,25.46,11.9,86.49000000000002,58.65,36.26,23.92,10.35,58.5,78.11999999999998,0.0,38.27
2019-02-26,2019-02-26,0.88,0.8811,0.8768,0.8775,786.0,40.0,24.96,49.29,3.0,95.0,31.54,12.58,89.28,62.1,24.42,25.22,9.45,61.1,80.64,22.26,40.42
2019-02-27,2019-02-27,0.8776,0.8798,0.8768,0.8791,787.0,38.40000000000001,23.66,49.29,2.4,85.5,38.0,12.24,93.0,61.41,23.68,24.7,10.65,61.1,81.48,24.380000000000006,39.56
2019-02-28,2019-02-28,0.879,0.88,0.8753,0.8792,788.0,36.0,24.18,49.29,2.28,84.55,38.0,13.260000000000002,88.35000000000002,60.03,24.79,26.0,10.35,54.6,79.8,0.0,37.41
2019-03-01,2019-03-01,0.8792,0.8805,0.8764,0.879,789.0,33.6,21.84,50.35,2.48,79.8,28.88,22.78,78.12,54.51,0.0,23.92,9.9,46.15,78.11999999999998,27.56,36.12
2019-03-04,2019-03-04,0.8786,0.884,0.8785,0.8819,792.0,35.2,23.4,45.9,4.0,80.96000000000002,35.0,24.14,75.44,56.1,0.0,21.84,10.2,60.06,78.02,16.38,37.8
2019-03-05,2019-03-05,0.8818,0.8855,0.8816,0.8847,793.0,36.0,24.44,45.9,3.12,87.4,30.1,23.46,79.12,55.44000000000001,15.58,23.28,10.8,58.74,82.17,0.0,40.32
2019-03-06,2019-03-06,0.8847,0.8855,0.8828,0.8841,794.0,38.8,25.22,46.92,2.76,88.32000000000002,24.5,23.12,80.04,52.8,0.0,22.32,12.3,59.40000000000001,80.50999999999998,63.0,37.8
2019-03-07,2019-03-07,0.8841,0.8944,0.8831,0.8933,795.0,38.0,24.44,47.43,2.56,85.56,25.9,22.1,80.96000000000002,52.8,0.0,23.04,11.7,55.44000000000001,81.33999999999997,16.38,36.54
2019-03-08,2019-03-08,0.8933,0.8938,0.889,0.8894,796.0,35.2,22.88000000000001,45.9,2.4,80.04,21.7,27.20000000000001,78.2,51.48,0.0,22.56,10.95,52.14,75.53,17.01,35.28
2019-03-11,2019-03-11,0.8899,0.8908,0.8868,0.8876,799.0,36.1,24.7,49.4,3.96,83.72,22.5,25.55,73.92,56.7,12.04,22.56,15.47,60.72000000000001,79.53999999999998,0.0,38.13
2019-03-12,2019-03-12,0.8876,0.8886,0.8843,0.8855,800.0,33.82,24.96,49.4,2.8000000000000003,86.48,19.2,23.45,77.44,58.8,0.0,22.8,16.32,58.74,79.53999999999998,8.32,37.31
2019-03-13,2019-03-13,0.8855,0.8864,0.8817,0.8818,801.0,36.48,24.18,46.28,2.52,91.08,20.7,22.4,79.2,58.1,11.760000000000002,21.36,13.94,59.40000000000001,78.72,0.0,37.31
2019-03-14,2019-03-14,0.8818,0.8851,0.8817,0.8843,802.0,33.06,24.44,47.32,2.32,84.64,18.3,23.45,77.44,70.0,0.0,22.32,13.6,52.8,77.08,8.64,36.08
2019-03-15,2019-03-15,0.8842,0.8846,0.8813,0.8826,803.0,30.02,21.06,48.36,2.2,82.8,19.2,29.4,66.88,62.3,0.0,20.88,15.3,50.16,72.16,17.28,34.85
2019-03-18,2019-03-18,0.8826,0.8832,0.88,0.8819,806.0,34.04,23.4,45.5,3.72,88.36,23.25,28.8,78.02,62.31,0.0,22.08,10.95,65.28,76.95,14.31,39.9
2019-03-19,2019-03-19,0.8818,0.8821,0.8799,0.8805,807.0,34.04,25.74,49.5,3.12,94.0,24.49,27.0,92.12,59.63,15.96,24.0,11.4,68.0,81.0,0.0,40.32
2019-03-20,2019-03-20,0.8805,0.8819,0.8734,0.8753,808.0,34.04,24.96,45.0,2.76,93.06,20.46,25.92,94.0,54.27,16.53,23.28,10.65,62.56,79.38000000000002,14.31,39.48
2019-03-21,2019-03-21,0.8753,0.8813,0.8739,0.8787,809.0,34.78,23.4,43.5,2.36,81.78,19.53,24.84,90.24,56.95,0.0,23.28,11.55,57.12000000000001,76.14,21.200000000000006,36.12
2019-03-22,2019-03-22,0.8787,0.8867,0.8776,0.8845,810.0,33.67,21.32,42.5,2.08,77.08,20.77,24.12,77.08,53.6,0.0,21.36,10.8,55.76000000000001,71.28,43.99,35.28
2019-03-25,2019-03-25,0.885,0.8855,0.8823,0.8836,813.0,37.44,24.7,51.3,3.56,83.66,32.76,28.12,80.83999999999997,62.1,37.41,22.56,10.79,65.28,79.67999999999998,15.12,44.0
2019-03-26,2019-03-26,0.8836,0.888,0.8827,0.8866,814.0,39.0,26.0,52.92,3.12,84.55,30.24,27.38,84.6,61.41,37.84,23.04,8.19,63.92,81.33999999999997,15.12,41.8
2019-03-27,2019-03-27,0.8864,0.8892,0.8858,0.8887,815.0,39.0,25.22,50.22000000000001,2.6,88.11,25.2,27.01,83.66,62.1,37.41,22.8,10.27,61.88,81.33999999999997,15.68,42.68
2019-03-28,2019-03-28,0.8887,0.8917,0.8876,0.8904,816.0,36.66,24.44,50.76000000000001,2.4,87.22,27.36,29.6,84.6,59.34,36.98,22.56,10.27,61.2,79.67999999999998,15.12,41.8
2019-03-29,2019-03-29,0.8903,0.8918,0.8891,0.8912,817.0,33.54,22.1,54.0,2.24,74.76,24.48,27.01,75.19999999999997,55.88999999999999,0.0,21.6,7.54,51.68000000000001,75.53,15.12,39.6
2019-04-01,2019-04-01,0.8909,0.8926,0.8887,0.8921,820.0,33.21,23.92,51.3,3.96,87.42,24.96,29.0,75.65,66.64,0.0,18.72,10.22,54.78,78.85,26.88,43.2
2019-04-02,2019-04-02,0.8921,0.8939,0.8915,0.8922,821.0,37.72,24.96,51.3,3.16,89.28,24.96,26.0,80.99,60.52,0.0,19.24,7.98,60.72000000000001,78.85,13.44,43.65
2019-04-03,2019-04-03,0.8922,0.8925,0.8882,0.8892,822.0,36.9,25.74,48.6,2.72,93.0,26.88,28.5,82.77,62.56,21.93,19.24,8.120000000000001,56.1,78.85,13.44,42.3
2019-04-04,2019-04-04,0.8893,0.8919,0.8886,0.8909,823.0,34.85,25.48,54.0,2.68,90.21,26.88,26.0,83.66,60.52,21.93,19.76,8.260000000000002,55.44000000000001,78.85,20.16,44.55
2019-04-05,2019-04-05,0.8909,0.8917,0.8893,0.8914,824.0,32.39,22.36,45.90000000000001,2.52,79.98,25.6,29.5,74.76,57.8,22.79,18.72,6.0200000000000005,50.82,74.7,13.92,39.6
2019-04-08,2019-04-08,0.8911,0.8914,0.8867,0.8877,827.0,39.9,25.92,48.23,3.88,81.0,30.0,55.46,84.55,56.32,0.0,21.06,10.65,57.62000000000001,79.53999999999998,28.0,44.0
2019-04-09,2019-04-09,0.8877,0.8882,0.8859,0.8873,828.0,38.64,25.92,50.35,3.0,86.4,22.8,38.35,90.25,56.32,0.0,19.98,9.6,61.64,79.53999999999998,56.0,42.24
2019-04-10,2019-04-10,0.8873,0.8902,0.8858,0.8865,829.0,38.64,26.19,48.76000000000001,2.64,82.8,23.7,34.22,89.3,55.68,12.24,20.790000000000006,8.85,56.28,78.72,100.0,42.24
2019-04-11,2019-04-11,0.8863,0.8889,0.8857,0.8879,830.0,37.8,24.840000000000003,50.88,2.48,81.0,22.5,29.5,89.3,56.32,0.0,20.25,11.1,52.26000000000001,78.72,0.0,40.04
2019-04-12,2019-04-12,0.888,0.888,0.8829,0.8849,831.0,34.86,23.49,47.17,2.36,72.9,23.7,28.91,80.75,53.12000000000001,0.0,20.25,11.25,48.24,72.97999999999998,39.0,37.4
2019-04-15,2019-04-15,0.8844,0.885,0.883,0.8845,834.0,32.4,22.0,48.88,4.0,80.10000000000002,20.01,25.96,83.72,52.29,0.0,21.28,8.4,62.56,73.60000000000002,22.68,40.85
2019-04-16,2019-04-16,0.8846,0.8864,0.8836,0.8862,835.0,37.6,23.5,47.84,3.08,87.3,21.17,21.56,83.72,54.81,0.0,23.8,10.35,59.84,76.0,0.0,40.85
2019-04-17,2019-04-17,0.8862,0.8862,0.8829,0.8848,836.0,38.8,23.25,46.8,2.88,85.5,23.49,20.68,81.88000000000002,53.55,0.0,22.96,11.25,63.24,76.80000000000003,23.76,40.85
2019-04-18,2019-04-18,0.8848,0.8908,0.8844,0.8897,837.0,34.0,22.0,46.8,2.44,79.2,23.49,18.48,88.32000000000002,51.66,0.0,21.840000000000003,9.6,54.40000000000001,72.8,23.76,38.7
2019-04-19,2019-04-19,0.8897,0.89,0.8885,0.8891,838.0,24.4,19.0,43.16,2.08,76.5,20.01,18.48,69.0,47.88,8.4,17.64,10.65,49.64,67.2,16.740000000000002,35.26
2019-04-22,2019-04-22,0.8892,0.8897,0.8876,0.8879,841.0,39.15,23.66,48.88,3.92,83.72,23.78,24.94,85.44,70.0,20.67,24.0,7.56,67.89999999999999,75.53,7.5,39.56
2019-04-23,2019-04-23,0.8879,0.8932,0.8876,0.8909,842.0,41.85,25.48,50.96,3.04,89.18,22.62,21.5,94.08,68.6,20.67,26.56,10.78,65.1,83.0,11.0,42.14
2019-04-24,2019-04-24,0.8909,0.8973,0.8906,0.8959999999999999,843.0,44.55,24.7,47.32,2.96,87.36,22.04,20.21,94.08,65.8,20.67,27.84,8.540000000000001,64.39999999999999,82.17,11.0,41.71
2019-04-25,2019-04-25,0.8959999999999999,0.899,0.8957,0.8976,844.0,45.0,23.92,51.48,2.68,79.17,24.65,19.35,92.16,68.6,30.03,30.08,9.24,57.4,82.17,7.0,41.28
2019-04-26,2019-04-26,0.8976,0.8987,0.8946,0.8964,845.0,36.45,21.84,45.76000000000001,2.36,80.08,19.72,17.63,84.47999999999998,59.49999999999999,20.28,30.4,6.0200000000000005,52.5,73.03999999999998,0.0,34.83
2019-04-29,2019-04-29,0.8966,0.897,0.8935,0.8939,848.0,46.53,24.840000000000003,50.76000000000001,4.0,73.1,24.0,29.7,91.2,58.5,22.33,35.0,12.35,71.03999999999998,77.08,12.32,41.8
2019-04-30,2019-04-30,0.8939,0.8946,0.8904,0.8917,849.0,46.53,27.0,52.38,3.16,76.53999999999998,24.9,22.95,96.0,59.8,29.0,32.9,19.0,74.0,79.53999999999998,11.88,43.12
2019-05-01,2019-05-01,0.8917,0.8935,0.8876,0.8923,850.0,47.0,24.840000000000003,46.44000000000001,3.04,82.56,28.5,20.7,93.12,63.7,13.919999999999998,34.3,19.0,60.68,82.0,28.6,40.04
2019-05-02,2019-05-02,0.8923,0.8949,0.8911,0.8946,851.0,41.36,24.3,48.06,2.72,81.7,26.7,19.8,92.16,59.15,0.0,35.0,12.73,59.94,78.72,21.12,40.92
2019-05-03,2019-05-03,0.8945,0.8973,0.8922,0.8926,852.0,38.07,21.87,44.28,3.0,75.67999999999998,26.7,20.7,84.47999999999998,57.85,0.0,32.9,12.92,54.02,74.61999999999998,29.48,39.6
2019-05-06,2019-05-06,0.8931,0.8942,0.8919,0.8927,855.0,41.4,23.92,43.46,3.92,80.99000000000002,26.88000000000001,22.0,90.25,68.0,0.0,31.36,8.549999999999999,66.0,78.72,29.89,39.99
2019-05-07,2019-05-07,0.8927,0.8952,0.8913,0.8932,856.0,40.05,23.66,45.05,3.3200000000000003,85.54,24.64,19.6,92.15,65.28,6.86,30.4,10.8,63.75,79.53999999999998,20.13,40.85
2019-05-08,2019-05-08,0.8932,0.894,0.8916,0.8928,857.0,41.4,22.88000000000001,41.87000000000001,2.8000000000000003,80.99000000000002,22.12,20.0,95.0,62.56,6.86,30.4,10.5,66.0,80.36,40.26,39.99
2019-05-09,2019-05-09,0.8928,0.8947,0.8889,0.8912,858.0,43.2,23.14,44.52,2.6,91.0,22.96,17.6,88.35,67.32000000000001,0.0,29.76,8.25,60.0,79.53999999999998,20.13,37.84
2019-05-10,2019-05-10,0.8911,0.8912,0.8885,0.8901,859.0,39.6,20.54,42.40000000000001,2.24,80.08,22.680000000000003,17.6,75.05,65.28,14.000000000000002,28.48,7.649999999999999,51.75,72.16,20.74,35.26
2019-05-13,2019-05-13,0.8898,0.8912,0.8876,0.8901,862.0,34.83,26.04000000000001,43.99,4.0,79.12,24.36,28.98,80.1,60.06,16.5,27.9,6.96,71.76,77.89999999999998,17.0,41.28
2019-05-14,2019-05-14,0.8901,0.8925,0.889,0.892,863.0,36.98,28.000000000000004,46.64,3.08,87.4,25.23,24.84,81.88,62.7,22.0,28.5,6.359999999999999,73.32000000000002,80.36,50.0,41.28
2019-05-15,2019-05-15,0.892,0.8942,0.8908,0.8921,864.0,38.27,27.160000000000004,44.52,2.96,84.64,26.39,25.3,80.99,64.02,11.0,26.4,7.439999999999999,67.08,82.0,25.0,41.28
2019-05-16,2019-05-16,0.8921,0.8953,0.8907,0.8947,865.0,34.83,26.88000000000001,47.7,2.44,90.16,23.2,24.38000000000001,74.76,62.7,10.78,26.7,7.3199999999999985,64.74000000000001,79.53999999999998,16.5,40.85
2019-05-17,2019-05-17,0.8947,0.8962,0.8939,0.8959,866.0,33.11,23.8,42.93,2.28,78.2,25.52,23.46,71.2,58.74,0.0,24.9,7.08,54.6,75.44,0.0,37.41
2019-05-20,2019-05-20,0.8956,0.8965,0.8944,0.8951,869.0,30.03,26.6,46.44000000000001,3.88,74.82,21.06,26.4,61.56,62.72,0.0,22.95000000000001,5.7200000000000015,73.71000000000002,77.60000000000002,12.58,41.8
2019-05-21,2019-05-21,0.8951,0.8972,0.894,0.8955,870.0,31.59,28.000000000000004,46.98,3.2,85.14,20.28,22.88,70.47,59.52,0.0,22.41,7.0200000000000005,73.71000000000002,77.60000000000002,24.79,44.0
2019-05-22,2019-05-22,0.8955,0.8967,0.8943,0.8961,871.0,29.64,28.000000000000004,44.82,2.88,81.7,20.54,22.44,64.80000000000001,56.32,0.0,21.6,7.15,72.09,77.60000000000002,12.58,42.24
2019-05-23,2019-05-23,0.8961,0.8999,0.8935,0.8939,872.0,27.69,25.20000000000001,44.28,2.52,78.26,20.54,21.56,65.61,53.76,7.649999999999999,21.33,7.54,70.47,76.0,12.58,40.04
