,date,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
1046,2019-11-13,34.71,22.8,44.0,2.92,78.02,20.520000000000003,23.49,91.2,61.11,12.74,20.24,10.8,66.88,82.17,41.48,41.8
1047,2019-11-14,32.76,22.32,44.5,2.56,78.85,21.33,23.2,91.2,61.11,12.74,20.47,12.6,69.16,80.50999999999999,27.45,40.92
1048,2019-11-15,28.08,20.64,50.0,2.24,71.38,21.33,24.94,82.56,58.59,0.0,18.4,14.85,57.0,73.86999999999999,56.12,39.6
1049,2019-11-16,23.79,15.6,37.5,1.48,43.16,19.71,26.1,62.4,52.29,0.0,14.72,10.05,50.92,64.74,0.0,30.8
1050,2019-11-17,25.2,15.6,34.5,2.48,39.01,22.4,27.0,70.29,51.03,7.41,15.62,9.9,49.4,67.2,23.32,33.12
1051,2019-11-18,40.74,22.08,44.5,4.0,75.53,22.4,24.9,97.02,61.74,6.37,19.8,11.25,71.44,80.64,29.92,45.6
1052,2019-11-19,40.74,23.28,43.5,3.24,81.33999999999997,24.92,25.5,96.03,61.11,0.0,19.58,15.0,70.68,83.16,20.24,47.519999999999996
1053,2019-11-20,42.0,23.04,44.5,2.92,83.0,25.200000000000006,25.2,99.0,63.0,6.63,19.36,12.15,68.4,83.16,0.0,48.0
1054,2019-11-21,37.38,21.6,43.0,2.64,77.19,23.8,25.2,99.0,62.37,6.63,19.36,10.95,65.36,82.32,30.8,45.12
1055,2019-11-22,32.76,19.44,43.0,2.4,68.06,24.08,26.7,86.13,54.81,0.0,17.82,15.0,54.72,76.44,41.8,42.239999999999995
1056,2019-11-23,25.2,14.4,36.5,1.36,40.67,21.840000000000003,26.1,66.33,49.77,0.0,14.08,7.649999999999999,47.88,63.839999999999996,23.32,31.68
1057,2019-11-24,22.77,10.62,26.88,2.01,28.8,23.66,23.8,50.92,48.97,0.0,12.78,10.53,37.12,58.46,43.2,27.3
1058,2019-11-25,25.08,14.58,34.86,2.91,53.12000000000001,23.4,23.8,68.4,54.87,0.0,13.5,12.74,45.239999999999995,66.6,25.380000000000003,32.370000000000005
1059,2019-11-26,28.05,14.4,35.7,2.31,59.52,21.06,24.08,66.88,59.0,0.0,13.14,10.92,42.919999999999995,65.12,38.88,31.98
1060,2019-11-27,24.42,12.42,32.34,1.7999999999999998,49.92,19.5,22.96,54.72,51.92,0.0,10.98,10.14,36.54,60.68,54.0,30.03
1061,2019-11-28,18.81,8.28,21.0,0.72,28.8,19.5,21.840000000000003,38.76,43.07,0.0,11.16,5.07,23.779999999999998,50.32,29.160000000000004,21.45
1062,2019-11-29,16.830000000000002,8.64,26.04,1.05,30.08,19.5,20.72,38.0,42.48,0.0,11.34,9.36,28.419999999999998,54.76,0.0,23.01
1063,2019-11-30,18.81,9.36,25.62,0.87,28.8,17.68,22.12,43.32,45.43,0.0,13.5,12.74,33.059999999999995,57.72,28.080000000000002,27.3
1064,2019-12-01,12.96,14.88,31.36,2.44,36.8,21.56,20.7,67.62,26.4,12.32,18.04,11.16,48.91,69.72,0.0,42.24
1065,2019-12-02,18.9,21.12,42.63,3.3200000000000003,67.2,27.44,18.3,84.28,28.380000000000006,20.68,19.14,14.4,73.0,81.48,54.0,43.12
1066,2019-12-03,21.06,23.04,43.61,2.72,78.4,27.160000000000004,20.4,98.0,29.040000000000006,11.0,19.8,18.0,68.62,84.0,0.0,43.12
1067,2019-12-04,25.92,23.76,43.61,2.6,80.0,26.880000000000006,23.7,98.0,29.040000000000006,11.0,20.9,14.58,70.08,84.0,37.800000000000004,44.0
1068,2019-12-05,23.76,23.76,43.12,2.36,68.8,26.040000000000006,18.9,98.0,30.360000000000007,22.0,20.9,13.14,67.16,83.16,18.900000000000002,43.12
1069,2019-12-06,21.06,21.6,46.55,2.2,68.8,26.040000000000006,19.5,90.16,30.360000000000007,11.0,20.02,13.86,56.94,78.11999999999999,25.380000000000003,40.48
1070,2019-12-07,17.82,15.84,34.3,1.44,41.6,24.92,21.3,67.62,25.08,0.0,15.4,12.24,51.1,68.03999999999999,22.68,31.24
1071,2019-12-08,45.0,14.49,31.68,2.24,38.40000000000001,23.49,19.5,65.10000000000001,32.3,0.0,16.560000000000002,13.32,44.2,64.78,0.0,26.65
1072,2019-12-09,95.0,20.47,39.36,3.56,60.8,27.0,21.0,83.7,35.7,15.5,22.31,15.12,62.56,77.08,26.27,36.489999999999995
1073,2019-12-10,91.0,21.39,39.36,2.68,70.4,24.57,19.8,86.49000000000002,39.95,0.0,21.85,14.94,57.800000000000004,80.36,13.32,38.949999999999996
1074,2019-12-11,100.0,23.0,42.24,2.44,75.2,23.22,21.0,87.42,39.95,0.0,23.0,16.02,59.84,81.17999999999999,12.95,38.54
1075,2019-12-12,71.0,21.16,39.84,2.28,71.2,25.110000000000007,21.3,88.35000000000002,38.25,31.0,22.77,16.2,57.800000000000004,79.53999999999999,0.0,36.489999999999995
1076,2019-12-13,50.0,19.78,45.12,2.12,77.60000000000002,23.49,20.4,73.47,85.0,0.0,21.16,12.24,51.68000000000001,74.61999999999999,13.32,34.85
1077,2019-12-14,40.0,14.03,35.04,1.2,41.6,20.520000000000003,22.2,60.45,62.9,0.0,16.1,13.32,46.92,66.42,15.54,29.52
1078,2019-12-15,16.2,13.02,30.24,2.44,40.04,20.4,24.09,49.77,38.88,0.0,14.6,11.04,41.58,62.410000000000004,0.0,27.69
1079,2019-12-16,16.2,17.849999999999994,42.72,3.6,63.91,19.2,23.1,66.36,34.56,0.0,18.2,14.56,51.660000000000004,71.10000000000001,18.55,35.88
1080,2019-12-17,17.1,18.69,43.68,2.76,66.22,19.68,22.44,67.15,31.68,6.63,18.0,10.4,53.55,73.47,18.55,35.1
1081,2019-12-18,16.650000000000002,18.06,40.32,2.44,70.84,18.96,23.1,61.62000000000001,36.0,6.63,17.6,10.72,51.660000000000004,72.68,19.080000000000002,32.370000000000005
1082,2019-12-19,13.95,16.8,36.96,2.32,63.14,17.04,24.42,58.46,34.56,6.76,17.6,8.64,45.99,72.68,19.61,31.200000000000003
1083,2019-12-20,12.15,15.96,42.72,2.24,60.06,17.04,25.74,54.51000000000001,33.84,0.0,13.8,9.12,40.32,67.15,0.0,31.200000000000003
1084,2019-12-21,8.55,12.39,31.68,1.36,33.88,17.52,29.040000000000006,45.03,31.68,0.0,12.8,9.28,38.43,57.67,23.32,24.96
1085,2019-12-22,6.0,9.18,23.22,2.76,30.38,19.76,31.82,36.4,24.4,0.0,9.6,4.3,31.900000000000002,51.099999999999994,0.0,18.56
1086,2019-12-23,6.3,11.39,36.55,3.88,39.06,23.14,31.08,40.3,25.01,0.0,9.12,3.7,34.1,54.599999999999994,16.8,22.080000000000002
1087,2019-12-24,5.7,9.52,27.52,2.0,32.86,21.06,31.08,34.45,23.79,0.0,10.56,5.0,26.400000000000002,48.3,17.64,17.28
1088,2019-12-25,5.4,7.1400000000000015,16.77,1.0,33.48,22.880000000000006,28.49,29.9,22.57,0.0,11.84,3.4000000000000004,20.900000000000002,51.099999999999994,0.0,14.72
1089,2019-12-26,6.9,11.05,32.68,2.36,41.54,21.06,31.45,39.65,25.01,0.0,10.24,4.800000000000002,40.150000000000006,60.199999999999996,23.099999999999998,23.36
1090,2019-12-27,6.0,11.9,43.0,2.24,45.88,23.4,32.56,39.65,25.62,0.0,10.24,2.8000000000000003,45.650000000000006,60.9,16.38,26.88
1091,2019-12-28,5.7,10.88,30.1,1.32,31.0,22.36,33.3,40.3,26.23,0.0,10.72,3.7,40.150000000000006,56.0,17.64,21.44
1092,2019-12-29,5.44,12.81,34.84,3.7,32.34,23.92,48.0,38.86,30.6,0.0,26.8,6.82,53.25,59.29,21.87,26.91
1093,2019-12-30,6.72,16.59,47.32,5.0,40.92,21.58,45.6,46.23,29.24,0.0,24.8,4.62,70.5,65.45,10.260000000000002,32.76
1094,2019-12-31,6.72,14.91,43.16,3.2,48.18,21.84,43.68,42.21,27.880000000000006,15.68,24.4,5.17,54.75,63.14,21.6,28.86
1095,2020-01-01,7.04,10.71,27.56,1.55,29.040000000000006,20.54,28.8,36.18,53.040000000000006,0.0,7.2,7.15,41.25,55.44,0.0,22.62
1096,2020-01-02,9.28,17.009999999999998,51.48,3.45,55.44000000000001,22.1,30.72,48.24,59.84,0.0,6.800000000000002,8.58,70.5,69.3,11.34,35.1
1097,2020-01-03,10.56,16.8,52.0,3.0500000000000003,53.46,20.28,48.0,48.91,61.2,12.6,40.0,10.01,64.5,69.3,22.41,35.88
1098,2020-01-04,9.28,13.86,40.56,1.7000000000000002,32.34,17.94,46.08,42.21,59.16,13.72,38.40000000000001,7.15,54.75,63.910000000000004,0.0,28.470000000000002
1099,2020-01-05,13.95,16.38,36.3,3.6,38.07,17.52,42.77,46.61,55.61000000000001,14.7,23.78,7.59,60.72,69.7,27.45,32.660000000000004
1100,2020-01-06,18.9,23.4,51.15000000000001,5.0,72.9,18.24,37.13,63.2,56.28,13.2,19.27,8.47,88.0,79.89999999999999,25.009999999999998,44.160000000000004
1101,2020-01-07,20.25,24.96,51.15000000000001,3.95,71.28,19.44,35.72,65.57000000000001,60.3,13.2,16.81,9.68,86.24,83.3,24.4,43.7
1102,2020-01-08,22.05,25.22,47.85,3.25,75.33,17.52,36.19,65.57000000000001,54.94000000000001,0.0,25.42,8.36,81.84,83.3,50.019999999999996,45.54
1103,2020-01-09,17.1,24.7,48.95,3.0,73.71000000000002,18.96,30.55,70.31,67.0,13.2,13.94,7.04,75.68,81.6,37.21,43.7
1104,2020-01-10,17.55,23.14,53.90000000000001,2.95,72.09,18.72,30.08,63.2,52.93,12.9,12.3,9.9,69.52,79.05,61.0,41.4
1105,2020-01-11,13.05,17.42,40.15000000000001,1.7000000000000002,44.55,17.759999999999994,30.55,49.77,51.59,0.0,9.02,7.7,62.48,69.7,0.0,32.2
1106,2020-01-12,18.6,16.740000000000002,35.84,3.45,36.34,22.4,22.94,56.76,55.76000000000001,0.0,4.62,8.91,59.16,68.8,20.25,31.740000000000002
1107,2020-01-13,25.42,25.65,52.64000000000001,4.55,70.31,22.680000000000003,21.83,71.38,59.16,0.0,5.28,8.25,87.0,84.28,16.650000000000002,44.160000000000004
1108,2020-01-14,27.9,26.19,52.64000000000001,3.6,71.89,26.880000000000006,20.35,76.53999999999998,61.2,12.54,5.06,11.0,85.26,85.14,0.0,45.080000000000005
1109,2020-01-15,62.0,27.0,52.64000000000001,3.2,70.31,23.24,19.24,77.4,60.52,13.53,5.28,8.36,80.91,86.0,17.1,45.54
1110,2020-01-16,38.44,25.380000000000006,54.88,3.0,71.89,26.6,19.98,81.7,60.52,0.0,5.28,7.81,73.95,85.14,35.1,45.080000000000005
1111,2020-01-17,27.28,22.68,50.40000000000001,2.75,70.31,23.8,22.2,72.24,56.44000000000001,14.52,4.84,9.02,66.99,77.4,0.0,40.480000000000004
1112,2020-01-18,22.94,18.36,43.68000000000001,1.6,41.08,24.360000000000007,24.79,59.34,54.40000000000001,33.0,3.96,7.81,60.9,69.66,20.7,32.2
1113,2020-01-19,14.19,15.6,35.84,3.4000000000000004,42.84,26.68,20.52,60.3,52.26000000000001,0.0,3.78,7.15,52.29,67.08,24.3,28.35
1114,2020-01-20,15.48,20.28,45.92,3.8,60.48,25.81,21.24,63.9,53.6,13.5,3.78,5.72,68.89,79.98,44.82,38.25
1115,2020-01-21,17.63,24.7,51.52,4.3500000000000005,77.28,23.49,19.44,80.10000000000002,60.3,0.0,4.62,6.82,73.03999999999999,86.0,21.6,41.85
1116,2020-01-22,15.91,24.44,52.64000000000001,3.8,84.0,26.1,19.8,85.5,59.63,25.5,4.83,9.79,73.03999999999999,86.0,42.660000000000004,45.0
1117,2020-01-23,16.77,25.22,51.52,3.1500000000000004,83.16,27.55,19.44,90.0,62.98,12.6,5.04,10.01,67.22999999999999,84.28,0.0,40.5
1118,2020-01-24,14.62,23.14,55.44000000000001,2.9000000000000004,74.75999999999998,27.84,20.88,84.60000000000002,59.63,12.9,4.83,9.35,66.39999999999999,81.7,32.400000000000006,39.6
1119,2020-01-25,11.61,17.16,44.8,1.7000000000000002,45.36,26.39,20.52,67.5,56.28,0.0,3.78,5.83,55.61,72.24,25.380000000000003,31.5
1120,2020-01-26,9.5,15.86,35.84,3.25,38.64,30.0,20.06,58.5,53.72000000000001,0.0,3.99,9.48,44.84,66.22,0.0,28.38
1121,2020-01-27,11.78,21.58,52.08000000000001,4.3500000000000005,75.6,26.7,18.02,79.2,57.8,30.4,4.41,10.44,60.8,79.98,42.74999999999999,38.7
1122,2020-01-28,12.92,24.96,52.08000000000001,3.7,79.8,26.7,18.02,83.7,62.56,0.0,5.04,9.48,66.12,85.14,44.459999999999994,41.28
1123,2020-01-29,12.16,25.74,50.40000000000001,3.1500000000000004,76.44,28.8,17.68,88.2,60.52,16.34,5.04,9.96,60.8,84.28,22.229999999999997,40.42
1124,2020-01-30,14.06,24.7,49.84,2.95,81.48,26.4,18.02,85.5,64.60000000000001,16.72,5.04,8.879999999999997,60.04,85.14,45.599999999999994,38.269999999999996
1125,2020-01-31,12.54,21.84,54.88,2.7,71.39999999999998,26.7,17.0,78.3,56.44000000000001,16.72,4.62,8.04,52.44,80.84,22.799999999999997,35.26
1126,2020-02-01,20.14,16.900000000000002,46.48,1.95,45.36,23.7,32.300000000000004,59.4,48.96,22.8,13.23,5.04,50.92,68.8,0.0,32.25
1127,2020-02-02,22.8,15.86,37.95,3.85,39.2,25.11,30.72,60.97,44.22000000000001,11.4,15.12,6.24,47.25,67.94,10.85,32.12
1128,2020-02-03,28.88,23.14,47.3,4.800000000000002,63.2,31.0,25.92,66.43,47.57,0.0,17.009999999999998,7.8,70.5,77.4,8.399999999999999,40.92
1129,2020-02-04,31.92,25.48,52.8,3.9,74.4,29.14,27.84,79.17,50.92,9.5,19.32,5.04,74.25,86.0,9.1,43.12
1130,2020-02-05,30.02,25.22,50.05,4.2,73.60000000000002,22.63,27.2,78.26,54.27,9.5,18.9,8.64,70.5,82.56,0.0,40.92
1131,2020-02-06,29.64,24.18,48.95,3.6,76.80000000000003,22.32,26.88,80.99000000000002,53.6,9.69,19.11,5.4,70.5,81.7,18.2,39.160000000000004
1132,2020-02-07,31.54,22.62,51.15000000000001,3.2,71.2,22.94,30.08,72.8,52.26000000000001,9.88,18.48,12.0,57.75,79.12,0.0,39.160000000000004
1133,2020-02-08,23.18,17.16,47.3,1.95,40.8,25.11,29.44,59.15,45.56,11.21,13.86,4.56,54.75,67.94,10.85,31.68
1134,2020-02-09,26.0,17.68,38.64,3.08,42.33,29.45,31.68,64.6,51.06,0.0,16.94,5.28,50.41,69.7,19.84,30.24
1135,2020-02-10,32.800000000000004,23.4,50.96000000000001,4.0,73.03999999999998,27.9,28.71,79.8,54.51,0.0,20.68,8.91,64.61,78.2,24.32,38.64
1136,2020-02-11,36.8,25.74,56.00000000000001,3.04,83.0,26.97,28.71,89.3,56.58,6.37,20.9,6.6,68.16,81.6,16.0,39.48
1137,2020-02-12,35.2,25.48,53.2,2.68,81.33999999999997,25.42,28.05,88.35,57.27,9.75,20.68,4.84,65.32,82.45,24.96,40.74
1138,2020-02-13,33.2,24.7,50.96000000000001,2.48,78.85,24.8,29.040000000000006,89.3,55.88999999999999,6.63,21.56,4.73,60.349999999999994,81.6,24.96,39.059999999999995
1139,2020-02-14,30.8,20.02,47.040000000000006,2.2,66.39999999999999,24.49,32.34,76.0,47.61,0.0,19.14,5.28,48.989999999999995,73.95,26.240000000000002,34.019999999999996
1140,2020-02-15,21.200000000000006,16.900000000000002,48.16,1.24,45.65,26.66,32.67,57.95,46.23,0.0,15.18,6.05,46.15,66.3,0.0,28.98
1141,2020-02-16,24.4,16.740000000000002,43.31999999999999,2.96,43.86,31.68,33.0,66.24,52.5,0.0,15.96,8.06,48.0,68.73,45.14,33.75
1142,2020-02-17,29.200000000000006,22.68,49.59,3.28,69.66,29.37,30.360000000000007,80.64,53.2,0.0,16.8,7.67,71.25,80.04,0.0,42.300000000000004
1143,2020-02-18,36.4,26.73,55.28999999999999,3.4,86.0,28.71,27.72,86.39999999999998,53.9,12.25,19.95,7.0200000000000005,75.0,84.39,18.5,43.2
1144,2020-02-19,35.6,27.0,53.58,2.76,85.14,32.34,30.03,95.04,60.2,12.25,20.37,7.800000000000002,72.75,86.13,28.12,44.1
1145,2020-02-20,34.800000000000004,25.92,51.87,2.48,85.14,32.34,28.380000000000006,87.36,58.1,12.25,20.37,6.5,64.5,83.52,37.74,43.65
1146,2020-02-21,32.4,24.3,56.42999999999999,2.24,75.67999999999998,28.71,31.35,80.64,54.6,12.5,18.9,8.97,59.25,79.17,48.1,40.5
1147,2020-02-22,24.0,18.09,49.02,1.4,48.16,28.05,32.34,66.24,48.3,0.0,14.7,4.8100000000000005,51.75,69.6,65.86,33.300000000000004
1148,2020-02-23,27.52,16.64,41.61,2.84,43.35,24.65,31.35,74.25,51.83,9.28,17.94,6.72,49.68,68.85,19.5,35.1
1149,2020-02-24,39.13,24.18,51.87,3.68,80.75,24.07,29.700000000000006,91.08,65.7,0.0,22.540000000000006,6.84,67.67999999999999,82.45,40.95,41.4
1150,2020-02-25,36.98,26.0,54.15,2.72,83.3,23.49,30.03,99.0,73.0,10.4,22.08,7.08,64.8,81.6,21.45,45.0
1151,2020-02-26,39.99,23.4,52.44,2.36,77.35,22.91,28.380000000000006,92.07,57.67,15.2,21.85,7.3199999999999985,62.64,83.3,16.25,40.95
1152,2020-02-27,43.0,24.18,49.59,2.24,77.35,22.62,30.360000000000007,93.06,61.32,0.0,23.0,5.4,61.199999999999996,80.75,65.0,41.4
1153,2020-02-28,36.55,21.84,52.44,2.0,71.39999999999998,20.3,30.360000000000007,85.14,52.56,16.0,20.47,7.56,54.0,78.2,50.050000000000004,38.25
1154,2020-02-29,25.8,17.16,50.16,1.28,44.2,25.81,30.360000000000007,69.3,47.45,0.0,16.1,5.64,50.4,67.14999999999999,18.85,34.2
1155,2020-03-01,15.91,17.42,29.4,0.16,42.84,28.13,21.44,68.31,58.5,12.71,16.330000000000002,8.04,34.3,60.03,0.0,15.91
1156,2020-03-02,22.79,25.22,37.8,0.2,75.6,22.91,20.48,89.1,63.05,11.07,20.93,7.68,49.699999999999996,71.34,27.200000000000003,19.35
1157,2020-03-03,23.65,26.0,40.2,0.16,81.48,21.46,20.48,92.07,59.8,14.35,20.47,7.439999999999999,47.599999999999994,71.34,68.0,18.919999999999998
1158,2020-03-04,24.51,25.74,38.4,0.12,75.6,22.33,19.2,92.07,59.8,21.32,20.24,8.879999999999997,45.5,73.08,20.400000000000002,19.35
1159,2020-03-05,24.94,25.74,38.4,0.12,75.6,26.68,21.76,99.0,65.0,22.14,21.16,8.64,46.9,73.08,27.880000000000003,18.919999999999998
1160,2020-03-06,22.36,23.92,40.8,0.12,70.56,22.33,21.44,88.11,59.15,22.14,19.55,8.28,42.0,68.73,0.0,17.2
1161,2020-03-07,15.91,17.68,31.8,0.08,42.84,21.17,21.44,64.35,54.6,0.0,14.26,8.52,35.0,59.16,16.32,14.62
1162,2020-03-08,19.24,15.18,28.91,0.2,39.78,18.25,25.2,57.62,49.3,0.0,14.07,10.08,33.660000000000004,56.44,0.0,12.870000000000001
1163,2020-03-09,27.56,21.85,38.94,0.25,67.08,20.25,22.05,76.53999999999998,55.67999999999999,0.0,18.9,9.84,44.88,66.39999999999999,0.0,17.16
1164,2020-03-10,29.12,21.85,37.17,0.2,70.2,20.0,23.45,75.67999999999998,54.52,0.0,18.48,9.84,45.54,68.89,11.1,16.38
1165,2020-03-11,31.200000000000006,20.7,35.98999999999999,0.2,65.52,19.0,24.5,71.38,49.3,5.2,18.06,10.08,46.2,66.39999999999999,7.4,15.99
1166,2020-03-12,39.52,17.71,32.45,0.2,62.40000000000001,16.5,25.2,61.92,42.92,5.0,17.22,8.04,37.620000000000005,63.91,7.03,14.040000000000001
1167,2020-03-13,39.0,16.330000000000002,38.35,0.25,52.26000000000001,14.75,23.8,56.76,39.44,0.0,15.33,6.6,32.34,62.25,0.0,13.65
1168,2020-03-14,30.16,13.57,35.4,0.25,38.22,15.75,27.65,50.74,41.18,0.0,13.65,6.12,31.68,58.099999999999994,0.0,12.48
1169,2020-03-15,47.12,12.39,40.71,3.6,40.0,12.0,27.36,36.04,37.74,0.0,14.0,11.0,46.92,66.96000000000001,0.0,20.79
1170,2020-03-16,70.68,15.96,57.96,10.0,66.4,11.2,23.04,41.48,34.68,0.0,13.6,5.28,61.64,79.98,10.0,30.240000000000002
1171,2020-03-17,69.16,16.38,47.61,14.4,68.0,11.2,22.68,41.48,35.19,4.16,14.6,5.94,89.24000000000001,79.98,15.0,37.8
1172,2020-03-18,74.48,17.22,45.54,16.400000000000002,75.2,11.4,25.2,43.52,36.72,4.16,15.6,7.26,85.56,81.84,30.5,42.21
1173,2020-03-19,76.0,16.169999999999998,44.85,18.0,72.0,10.8,27.0,42.16,37.74,4.16,16.400000000000002,6.16,79.12,82.77000000000001,0.0,42.84
1174,2020-03-20,68.4,15.96,52.44,19.200000000000006,64.0,10.2,25.56,38.08000000000001,38.76,4.16,15.8,4.84,78.2,84.63000000000001,0.0,44.1
1175,2020-03-21,60.8,14.07,45.54,12.8,41.6,14.2,29.88,36.72000000000001,34.68,0.0,14.4,8.03,68.08,73.47,0.0,38.43
1176,2020-03-22,58.4,15.18,40.7,27.0,54.0,14.26,32.370000000000005,38.88,41.8,15.749999999999998,18.17,9.36,63.19,81.0,0.0,56.55
1177,2020-03-23,69.35,19.36,54.76,48.75,83.7,14.03,27.3,44.64,45.1,8.399999999999999,19.55,8.4,82.77,97.0,9.31,68.73
1178,2020-03-24,70.08,19.36,51.8,41.25,86.4,13.57,30.42,48.24,41.8,0.0,19.78,8.16,89.0,100.0,19.6,61.77
1179,2020-03-25,60.59,17.82,59.2,47.25,86.4,16.330000000000002,28.47,48.24,40.7,0.0,19.55,7.8,76.54,96.0,9.8,71.34
1180,2020-03-26,60.59,18.48,62.16,60.0,90.0,14.72,30.81,49.68,45.1,9.1,19.78,9.12,63.19,94.0,29.4,84.39
1181,2020-03-27,58.4,17.38,65.12,56.25,86.4,15.18,31.98,46.08,40.15000000000001,8.75,20.01,11.4,61.410000000000004,88.0,9.31,80.91
1182,2020-03-28,51.83,14.96,57.72,45.0,63.0,16.560000000000002,39.0,42.48,42.90000000000001,20.65,19.55,10.08,51.62,80.0,0.0,73.95
1183,2020-03-29,46.23,14.3,66.0,63.0,58.5,26.0,43.12,46.36,53.69,0.0,23.14,12.87,40.32,73.32,0.0,69.0
1184,2020-03-30,52.93,17.82,97.0,100.0,86.4,20.54,36.08,53.2,50.74,87.0,25.48,10.53,51.12,84.6,12.95,98.0
1185,2020-03-31,56.28,18.7,100.0,96.0,85.5,18.2,36.08,54.72,47.79,75.69,26.0,8.84,53.28,86.47999999999999,6.6499999999999995,100.0
1186,2020-04-01,66.33,21.12,71.0,88.0,90.0,15.34,20.24,62.32,53.1,43.5,23.14,9.1,72.0,94.0,11.2,96.0
1187,2020-04-02,67.0,22.0,79.0,94.0,85.5,14.3,19.36,60.04,58.41,87.0,23.92,8.450000000000001,72.0,93.05999999999999,11.2,100.0
1188,2020-04-03,65.66000000000001,20.24,100.0,82.0,81.0,13.52,21.12,64.6,51.33,43.5,23.14,9.49,68.39999999999999,90.24,11.2,94.0
1189,2020-04-04,51.59,16.5,66.0,54.0,54.9,15.34,23.76,60.04,51.92,0.0,20.28,7.67,57.599999999999994,81.78,12.95,70.0
1190,2020-04-05,44.25,15.33,46.41,59.8,55.44,15.25,34.2,61.6,50.73,15.66,21.0,7.41,46.800000000000004,75.53,23.68,48.0
1191,2020-04-06,53.1,18.69,70.07000000000001,82.8,78.32000000000002,14.25,30.78,68.0,50.16,0.0,22.5,9.23,60.45,85.54,20.16,64.0
1192,2020-04-07,52.51,19.11,70.98,78.2,86.24,14.0,31.92,73.60000000000002,50.16,0.0,21.75,10.66,61.75,86.45,10.24,64.8
1193,2020-04-08,51.92,19.11,64.61,71.76,80.08,13.25,31.92,67.2,51.87,0.0,21.0,8.32,61.1,87.36,20.8,59.2
1194,2020-04-09,51.33,19.32,62.79,75.44,80.96,14.0,31.35,72.0,53.58,13.77,20.75,9.88,57.85,88.27,10.24,62.400000000000006
1195,2020-04-10,45.43,17.849999999999994,64.61,66.24000000000001,77.44,14.5,35.91,67.2,51.87,14.04,18.75,8.06,53.300000000000004,80.99000000000001,32.0,60.800000000000004
1196,2020-04-11,36.58,15.33,45.5,45.08000000000001,55.44,17.0,43.31999999999999,61.6,51.3,15.93,17.75,6.76,45.5,73.71000000000001,23.68,48.800000000000004
1197,2020-04-12,31.8,14.07,33.54,55.8,53.07,13.68,65.0,60.59,50.40000000000001,12.98,18.75,10.79,34.769999999999996,67.64,0.0,40.04
1198,2020-04-13,40.28,18.48,55.04,90.0,87.0,13.44,59.15,76.36,48.72000000000001,14.74,20.75,6.8900000000000015,53.07,82.77,31.5,57.75
1199,2020-04-14,43.46,19.32,61.92,79.2,85.26,12.72,44.2,78.85,51.52,0.0,21.5,8.19,55.51,83.66,16.0,61.6
1200,2020-04-15,43.46,19.11,61.06,73.8,80.04,12.48,37.05,70.55,47.6,10.56,20.75,8.84,53.07,82.77,15.0,65.45
1201,2020-04-16,43.99,18.69,63.64,67.5,86.13,12.0,35.75,73.86999999999998,48.16,10.78,22.25,9.36,54.29,85.44,0.0,59.29
1202,2020-04-17,41.87000000000001,18.27,55.9,58.5,74.82,13.44,35.1,77.19,47.040000000000006,10.78,20.75,7.9300000000000015,47.58,82.77,15.5,50.82
1203,2020-04-18,32.86,14.91,41.28,43.2,58.29,14.4,43.55,65.57,50.40000000000001,0.0,19.0,8.32,41.48,74.76,36.0,43.120000000000005
1204,2020-04-19,32.940000000000005,15.75,34.86,62.9,51.33,14.16,39.6,70.4,57.99999999999999,0.0,21.32,13.8,41.4,77.28,0.0,38.879999999999995
1205,2020-04-20,43.2,18.48,49.8,74.8,84.39,13.44,36.3,80.96,52.78,10.78,23.4,13.05,51.6,86.48,10.540000000000001,48.239999999999995
1206,2020-04-21,44.82,19.32,57.27,68.0,86.13,12.96,31.9,85.36,51.62,21.78,23.4,11.25,51.0,87.4,21.080000000000002,49.68
1207,2020-04-22,42.12000000000001,19.74,56.44,62.05,82.65,13.44,31.9,84.48,55.1,0.0,23.66,12.0,51.6,87.4,10.540000000000001,51.12
1208,2020-04-23,43.74,19.32,53.95,58.65,86.13,13.92,29.15,82.72,52.2,16.06,24.18,15.0,49.199999999999996,88.32000000000001,10.540000000000001,48.239999999999995
1209,2020-04-24,39.42,19.11,55.61,51.0,79.17,12.72,29.15,79.2,51.62,10.78,22.880000000000006,12.75,47.4,83.72,15.64,48.239999999999995
1210,2020-04-25,28.62,14.91,39.01,36.55,54.81,13.68,31.9,70.4,49.3,0.0,19.5,8.85,43.199999999999996,74.52000000000001,12.24,37.44
1211,2020-04-26,28.42,16.5,32.39,56.8,52.7,23.76,32.76,76.5,51.87,15.96,20.790000000000006,13.8,42.84,74.7,24.84,35.36
1212,2020-04-27,33.81,20.68,52.14,70.4,78.2,24.75,33.800000000000004,90.0,51.3,14.000000000000002,24.3,10.95,57.33,86.4,21.62,46.24
1213,2020-04-28,36.26,20.68,50.56,61.6,80.75,33.0,29.64,89.10000000000002,53.01,0.0,25.380000000000006,10.8,59.22,87.3,22.080000000000002,48.28
1214,2020-04-29,35.77,20.46,47.40000000000001,52.8,79.05,24.75,29.12,89.10000000000002,49.59,13.72,27.0,10.8,56.07,86.4,28.98,44.88
1215,2020-04-30,37.24,21.34,46.61,48.0,77.35,23.1,26.0,89.10000000000002,52.44,0.0,25.92,11.55,54.81,84.60000000000001,20.240000000000002,42.160000000000004
