date,hiring,work,usajob,apply
2019-11-16,50.92,64.74,0.0,30.8
2019-11-17,49.4,67.2,23.32,33.12
2019-11-18,71.44,80.64,29.92,45.6
2019-11-19,70.68,83.16,20.24,47.519999999999996
2019-11-20,68.4,83.16,0.0,48.0
2019-11-21,65.36,82.32,30.8,45.12
2019-11-22,54.72,76.44,41.8,42.239999999999995
2019-11-23,47.88,63.839999999999996,23.32,31.68
2019-11-24,37.12,58.46,43.2,27.3
2019-11-25,45.239999999999995,66.6,25.380000000000003,32.370000000000005
2019-11-26,42.919999999999995,65.12,38.88,31.98
2019-11-27,36.54,60.68,54.0,30.03
2019-11-28,23.779999999999998,50.32,29.160000000000004,21.45
2019-11-29,28.419999999999998,54.76,0.0,23.01
2019-11-30,33.059999999999995,57.72,28.080000000000002,27.3
2019-12-01,48.91,69.72,0.0,42.24
2019-12-02,73.0,81.48,54.0,43.12
2019-12-03,68.62,84.0,0.0,43.12
2019-12-04,70.08,84.0,37.800000000000004,44.0
2019-12-05,67.16,83.16,18.900000000000002,43.12
2019-12-06,56.94,78.11999999999999,25.380000000000003,40.48
2019-12-07,51.1,68.03999999999999,22.68,31.24
2019-12-08,44.2,64.78,0.0,26.65
2019-12-09,62.56,77.08,26.27,36.489999999999995
2019-12-10,57.800000000000004,80.36,13.32,38.949999999999996
2019-12-11,59.84,81.17999999999999,12.95,38.54
2019-12-12,57.800000000000004,79.53999999999999,0.0,36.489999999999995
2019-12-13,51.68000000000001,74.61999999999999,13.32,34.85
2019-12-14,46.92,66.42,15.54,29.52
2019-12-15,41.58,62.410000000000004,0.0,27.69
2019-12-16,51.660000000000004,71.10000000000001,18.55,35.88
2019-12-17,53.55,73.47,18.55,35.1
2019-12-18,51.660000000000004,72.68,19.080000000000002,32.370000000000005
2019-12-19,45.99,72.68,19.61,31.200000000000003
2019-12-20,40.32,67.15,0.0,31.200000000000003
2019-12-21,38.43,57.67,23.32,24.96
2019-12-22,31.900000000000002,51.099999999999994,0.0,18.56
2019-12-23,34.1,54.599999999999994,16.8,22.080000000000002
2019-12-24,26.400000000000002,48.3,17.64,17.28
2019-12-25,20.900000000000002,51.099999999999994,0.0,14.72
2019-12-26,40.150000000000006,60.199999999999996,23.099999999999998,23.36
2019-12-27,45.650000000000006,60.9,16.38,26.88
2019-12-28,40.150000000000006,56.0,17.64,21.44
2019-12-29,53.25,59.29,21.87,26.91
2019-12-30,70.5,65.45,10.260000000000002,32.76
2019-12-31,54.75,63.14,21.6,28.86
2020-01-01,41.25,55.44,0.0,22.62
2020-01-02,70.5,69.3,11.34,35.1
2020-01-03,64.5,69.3,22.41,35.88
2020-01-04,54.75,63.910000000000004,0.0,28.470000000000002
2020-01-05,60.72,69.7,27.45,32.660000000000004
2020-01-06,88.0,79.89999999999999,25.009999999999998,44.160000000000004
2020-01-07,86.24,83.3,24.4,43.7
2020-01-08,81.84,83.3,50.019999999999996,45.54
2020-01-09,75.68,81.6,37.21,43.7
2020-01-10,69.52,79.05,61.0,41.4
2020-01-11,62.48,69.7,0.0,32.2
2020-01-12,59.16,68.8,20.25,31.740000000000002
2020-01-13,87.0,84.28,16.650000000000002,44.160000000000004
2020-01-14,85.26,85.14,0.0,45.080000000000005
2020-01-15,80.91,86.0,17.1,45.54
2020-01-16,73.95,85.14,35.1,45.080000000000005
2020-01-17,66.99,77.4,0.0,40.480000000000004
2020-01-18,60.9,69.66,20.7,32.2
2020-01-19,52.29,67.08,24.3,28.35
2020-01-20,68.89,79.98,44.82,38.25
2020-01-21,73.03999999999999,86.0,21.6,41.85
2020-01-22,73.03999999999999,86.0,42.660000000000004,45.0
2020-01-23,67.22999999999999,84.28,0.0,40.5
2020-01-24,66.39999999999999,81.7,32.400000000000006,39.6
2020-01-25,55.61,72.24,25.380000000000003,31.5
2020-01-26,44.84,66.22,0.0,28.38
2020-01-27,60.8,79.98,42.74999999999999,38.7
2020-01-28,66.12,85.14,44.459999999999994,41.28
2020-01-29,60.8,84.28,22.229999999999997,40.42
2020-01-30,60.04,85.14,45.599999999999994,38.269999999999996
2020-01-31,52.44,80.84,22.799999999999997,35.26
2020-02-01,50.92,68.8,0.0,32.25
2020-02-02,47.25,67.94,10.85,32.12
2020-02-03,70.5,77.4,8.399999999999999,40.92
2020-02-04,74.25,86.0,9.1,43.12
2020-02-05,70.5,82.56,0.0,40.92
2020-02-06,70.5,81.7,18.2,39.160000000000004
2020-02-07,57.75,79.12,0.0,39.160000000000004
2020-02-08,54.75,67.94,10.85,31.68
2020-02-09,50.41,69.7,19.84,30.24
2020-02-10,64.61,78.2,24.32,38.64
2020-02-11,68.16,81.6,16.0,39.48
2020-02-12,65.32,82.45,24.96,40.74
2020-02-13,60.349999999999994,81.6,24.96,39.059999999999995
2020-02-14,48.989999999999995,73.95,26.240000000000002,34.019999999999996
2020-02-15,46.15,66.3,0.0,28.98
2020-02-16,48.0,68.73,45.14,33.75
2020-02-17,71.25,80.04,0.0,42.300000000000004
2020-02-18,75.0,84.39,18.5,43.2
2020-02-19,72.75,86.13,28.12,44.1
2020-02-20,64.5,83.52,37.74,43.65
2020-02-21,59.25,79.17,48.1,40.5
2020-02-22,51.75,69.6,65.86,33.300000000000004
2020-02-23,49.68,68.85,19.5,35.1
2020-02-24,67.67999999999999,82.45,40.95,41.4
2020-02-25,64.8,81.6,21.45,45.0
2020-02-26,62.64,83.3,16.25,40.95
2020-02-27,61.199999999999996,80.75,65.0,41.4
2020-02-28,54.0,78.2,50.050000000000004,38.25
2020-02-29,50.4,67.14999999999999,18.85,34.2
2020-03-01,34.3,60.03,0.0,15.91
2020-03-02,49.699999999999996,71.34,27.200000000000003,19.35
2020-03-03,47.599999999999994,71.34,68.0,18.919999999999998
2020-03-04,45.5,73.08,20.400000000000002,19.35
2020-03-05,46.9,73.08,27.880000000000003,18.919999999999998
2020-03-06,42.0,68.73,0.0,17.2
2020-03-07,35.0,59.16,16.32,14.62
2020-03-08,33.660000000000004,56.44,0.0,12.870000000000001
2020-03-09,44.88,66.39999999999999,0.0,17.16
2020-03-10,45.54,68.89,11.1,16.38
2020-03-11,46.2,66.39999999999999,7.4,15.99
2020-03-12,37.620000000000005,63.91,7.03,14.040000000000001
2020-03-13,32.34,62.25,0.0,13.65
2020-03-14,31.68,58.099999999999994,0.0,12.48
2020-03-15,46.92,66.96000000000001,0.0,20.79
2020-03-16,61.64,79.98,10.0,30.240000000000002
2020-03-17,89.24000000000001,79.98,15.0,37.8
2020-03-18,85.56,81.84,30.5,42.21
2020-03-19,79.12,82.77000000000001,0.0,42.84
2020-03-20,78.2,84.63000000000001,0.0,44.1
2020-03-21,68.08,73.47,0.0,38.43
2020-03-22,63.19,81.0,0.0,56.55
2020-03-23,82.77,97.0,9.31,68.73
2020-03-24,89.0,100.0,19.6,61.77
2020-03-25,76.54,96.0,9.8,71.34
2020-03-26,63.19,94.0,29.4,84.39
2020-03-27,61.410000000000004,88.0,9.31,80.91
2020-03-28,51.62,80.0,0.0,73.95
2020-03-29,40.32,73.32,0.0,69.0
2020-03-30,51.12,84.6,12.95,98.0
2020-03-31,53.28,86.47999999999999,6.6499999999999995,100.0
2020-04-01,72.0,94.0,11.2,96.0
2020-04-02,72.0,93.05999999999999,11.2,100.0
2020-04-03,68.39999999999999,90.24,11.2,94.0
2020-04-04,57.599999999999994,81.78,12.95,70.0
2020-04-05,46.800000000000004,75.53,23.68,48.0
2020-04-06,60.45,85.54,20.16,64.0
2020-04-07,61.75,86.45,10.24,64.8
2020-04-08,61.1,87.36,20.8,59.2
2020-04-09,57.85,88.27,10.24,62.400000000000006
2020-04-10,53.300000000000004,80.99000000000001,32.0,60.800000000000004
2020-04-11,45.5,73.71000000000001,23.68,48.800000000000004
2020-04-12,34.769999999999996,67.64,0.0,40.04
2020-04-13,53.07,82.77,31.5,57.75
2020-04-14,55.51,83.66,16.0,61.6
2020-04-15,53.07,82.77,15.0,65.45
2020-04-16,54.29,85.44,0.0,59.29
2020-04-17,47.58,82.77,15.5,50.82
2020-04-18,41.48,74.76,36.0,43.120000000000005
2020-04-19,41.4,77.28,0.0,38.879999999999995
2020-04-20,51.6,86.48,10.540000000000001,48.239999999999995
2020-04-21,51.0,87.4,21.080000000000002,49.68
2020-04-22,51.6,87.4,10.540000000000001,51.12
2020-04-23,49.199999999999996,88.32000000000001,10.540000000000001,48.239999999999995
2020-04-24,47.4,83.72,15.64,48.239999999999995
2020-04-25,43.199999999999996,74.52000000000001,12.24,37.44
2020-04-26,42.84,74.7,24.84,35.36
2020-04-27,57.33,86.4,21.62,46.24
2020-04-28,59.22,87.3,22.080000000000002,48.28
2020-04-29,56.07,86.4,28.98,44.88
2020-04-30,54.81,84.60000000000001,20.240000000000002,42.160000000000004
2020-05-01,44.73,85.5,28.52,65.96000000000001
2020-05-02,41.58,73.8,19.32,57.120000000000005
2020-05-03,43.47,76.54,33.06,50.22
2020-05-04,54.51,83.66,0.0,62.0
2020-05-05,56.58,87.22,12.92,60.14
2020-05-06,56.58,87.22,0.0,57.66
2020-05-07,56.58,85.44,28.5,57.04
2020-05-08,51.74999999999999,81.88,20.9,53.94
2020-05-09,42.779999999999994,72.98,15.96,45.88
2020-05-10,40.5,66.75,0.0,41.54
2020-05-11,66.0,84.55,12.95,56.42
2020-05-12,68.25,89.0,35.0,59.519999999999996
2020-05-13,67.5,89.0,0.0,58.9
2020-05-14,66.0,85.44,12.95,58.28
2020-05-15,60.75,83.66,13.299999999999999,55.8
2020-05-16,53.25,72.98,15.049999999999999,47.12
2020-05-17,55.38,74.82,24.939999999999998,47.12
2020-05-18,68.64,80.04,10.729999999999999,54.56
2020-05-19,72.54,81.78,10.729999999999999,58.28
2020-05-20,70.98,83.52,16.24,57.04
2020-05-21,67.86,81.78,0.0,56.42
2020-05-22,63.18,78.3,11.02,55.18
2020-05-23,53.82,68.73,12.76,42.78
2020-05-24,53.6,66.36,0.0,39.33
2020-05-25,61.6,68.03999999999999,4.3,39.9
2020-05-26,79.2,77.28,5.7,49.589999999999996
2020-05-27,79.2,77.28,3.8000000000000003,50.16
2020-05-28,80.0,78.11999999999999,5.6000000000000005,49.589999999999996
2020-05-29,68.8,73.08,7.7,46.739999999999995
2020-05-30,57.6,64.67999999999999,0.0,37.05
2020-05-31,57.4,61.56,19.8,38.64
2020-06-01,68.88,74.52000000000001,36.0,54.88
2020-06-02,67.24,75.33,43.65,56.00000000000001
2020-06-03,75.44,78.57000000000001,21.150000000000002,56.00000000000001
2020-06-04,78.72,80.19000000000001,30.6,54.88
2020-06-05,71.33999999999999,76.14,21.150000000000002,50.96000000000001
2020-06-06,59.86,68.85000000000001,0.0,42.56
2020-06-07,70.68,77.44,30.800000000000004,45.43
2020-06-08,92.07000000000001,87.12,25.3,59.0
2020-06-09,93.0,87.12,37.95,57.23
2020-06-10,91.14,88.0,26.400000000000002,56.64
2020-06-11,90.21000000000001,87.12,26.400000000000002,57.82
2020-06-12,76.26,82.72,55.00000000000001,50.15
2020-06-13,71.61,76.56,31.35,41.89
