,date,open_oil,high_oil,low_oil,oil_price,oil_adj,volume_oil,divid,split coef,oil,production,wti,brent,crude oil,barrel,dynamic_corr,gen_trend,dynamic_corr_gen,diff_gen_trend
218,2018-11-13,59.91,60.17,57.17,57.29,11.458,24588.0,0.0,1.0,55.18,53.36,5.0,38.5,7.1999999999999975,31.16,-0.551643139926568,45.832,-0.11676904364542698,-0.24200000000001154
219,2018-11-14,58.91,59.52,58.43,58.43,11.686,9167.0,0.0,1.0,53.32,53.94,4.4,32.2,9.0,31.16,-0.3185191877745589,44.278,0.0757645874815567,-1.554000000000002
220,2018-11-15,58.9914,59.27,58.7701,58.7701,11.754,10088.0,0.0,1.0,49.6,47.56,1.9,32.9,6.21,34.2,-0.7932421281516742,42.53000000000001,-0.0858194706302731,-1.7479999999999905
221,2018-11-16,60.34,60.35,58.59,58.97,11.794,54757.0,0.0,1.0,52.08,42.34,3.4000000000000004,27.3,4.14,34.96,-0.7566514293994481,44.126999999999995,-0.5083430187822879,1.596999999999987
222,2018-11-19,58.21,59.94,57.44,59.45,11.89,23678.0,0.0,1.0,55.18,32.68,1.4,25.01,2.87,53.0,-0.7418454942559959,50.43750000000001,-0.39976884205064,6.310500000000012
223,2018-11-20,58.73,58.73,54.77,55.26,11.052,20139.0,0.0,1.0,55.18,31.39,3.6,24.4,5.250000000000001,51.0,-0.503938368682436,50.016999999999996,0.650436069963246,-0.4205000000000112
224,2018-11-21,56.51,57.4391,56.304,56.4,11.28,5271.0,0.0,1.0,57.66,23.22,4.0,23.79,5.11,60.0,-0.0702950898586786,53.8685,0.297587276826409,3.8515000000000015
225,2018-11-23,53.3,53.3,52.69,53.1972,10.6394,27034.0,0.0,1.0,51.46,17.2,3.9,21.35,3.3600000000000003,58.0,0.0198879241680739,49.21150000000001,0.16932189458606695,-4.656999999999989
226,2018-11-26,53.71,54.07,53.45,53.63,10.726,15519.0,0.0,1.0,47.2,51.46,2.9000000000000004,27.3,4.16,27.06,0.54892931677991,38.95500000000001,-0.391840440506031,-10.256499999999996
227,2018-11-27,54.44,54.44,52.31,53.769,10.7538,17518.0,0.0,1.0,47.79,60.76,2.35,26.0,4.88,26.4,0.5460338982412221,39.081,0.16871134799857798,0.12599999999999056
228,2018-11-28,53.28,54.12,52.015,52.24,10.448,63427.0,0.0,1.0,50.74,62.0,2.1,28.6,5.28,24.42,0.664412346520037,40.621,0.546670395636878,1.5399999999999991
229,2018-11-29,53.3,54.0962,52.93,53.2327,10.6465,14904.0,0.0,1.0,50.74,60.14,4.3,23.4,4.32,24.42,0.742703049842327,40.471,0.7445617170180491,-0.15000000000000568
230,2018-11-30,52.17,53.525,51.725,52.517,10.5034,19898.0,0.0,1.0,50.15,52.08,3.2,24.05,4.48,25.08,0.695821482062741,40.23,0.760652968186125,-0.24099999999999966
231,2018-12-03,55.38,55.38,54.3132,55.2324,11.0465,23047.0,0.0,1.0,50.15,56.42,1.6,54.12000000000001,5.2,38.76000000000001,0.7468563093573771,45.07350000000001,0.8436886350036609,4.843500000000013
232,2018-12-04,55.17,55.54,54.8033,54.92,10.984000000000002,16513.0,0.0,1.0,50.15,58.9,2.0,56.1,6.96,37.40000000000001,0.3604242485548511,44.852500000000006,0.5814352432095389,-0.22100000000000364
233,2018-12-06,53.25,53.79,52.0601,53.65,10.73,37293.0,0.0,1.0,48.97,57.66,3.0500000000000003,47.52,5.68,38.08000000000001,-0.0392844003952893,43.87900000000001,0.191225171656834,-0.9734999999999943
234,2018-12-07,55.62,56.38,54.39,54.48,10.896,50659.0,0.0,1.0,50.15,50.22,2.75,43.56,5.84,44.2,0.251541628604298,45.96300000000001,0.469043903571214,2.083999999999996
235,2018-12-10,53.34,54.015,52.57,52.8038,10.5608,33174.0,0.0,1.0,51.6,52.51,2.0,42.84,4.48,40.8,0.122382913843138,45.982,-0.22826002323339,0.018999999999991246
236,2018-12-11,54.2,54.45,53.409,53.7021,10.7404,12192.0,0.0,1.0,50.4,56.64,1.4,50.4,3.3600000000000003,39.44000000000001,0.4088012355419871,45.21000000000001,-0.6135685861916661,-0.7719999999999914
237,2018-12-12,54.4,54.5556,53.0517,53.0827,10.6165,27955.0,0.0,1.0,51.6,52.51,1.56,52.92,3.92,40.12000000000001,0.11163455709144501,46.294,-0.4632655011437561,1.083999999999989
238,2018-12-13,52.65,55.12,52.65,55.0353,11.0071,20724.0,0.0,1.0,50.4,49.56,1.08,51.03,3.78,42.84,-0.391685118928843,46.0755,-0.673181868208889,-0.2184999999999988
239,2018-12-14,54.42,54.42,53.02,53.0798,10.616,35773.0,0.0,1.0,51.0,43.07,1.04,63.0,4.2700000000000005,44.2,-0.274566642662401,47.402,-0.5089377623965611,1.326500000000003
240,2018-12-17,53.37,53.37,51.14,51.27,10.254,24789.0,0.0,1.0,56.07,36.48,3.04,58.65,4.59,41.89,-0.8188576437403059,50.00250000000001,-0.8223853491323571,2.600500000000011
241,2018-12-18,51.11,51.11,47.8463,48.08,9.616,44528.0,0.0,1.0,57.96,38.4,4.64,62.1,8.01,43.31,-0.8037142790555442,51.8385,-0.895729126608396,1.8359999999999914
242,2018-12-19,48.85,49.8899,48.74,49.1094,9.8219,30155.0,0.0,1.0,56.07,31.2,5.44,67.61999999999999,7.83,44.73,-0.848020620413135,51.281000000000006,-0.9104767811000942,-0.5574999999999974
243,2018-12-20,48.07,48.3559,47.4075,47.7102,9.542,33811.0,0.0,1.0,56.7,31.2,8.0,55.88999999999999,9.0,44.73,-0.756037535281127,51.232,-0.853684420016871,-0.049000000000006594
244,2018-12-21,47.28,47.9299,46.86,46.999,9.3998,77792.0,0.0,1.0,56.7,24.48,4.72,53.81999999999999,5.04,46.15,-0.707594896188024,51.31950000000001,-0.8448775839159579,0.08750000000001279
245,2018-12-24,47.0,47.0,45.5747,45.5747,9.1149,21781.0,0.0,1.0,54.81,12.48,2.64,47.25,5.5200000000000005,69.72,-0.6854425404564799,55.551,-0.837624135484394,4.23149999999999
246,2018-12-26,45.28,48.63,45.28,48.63,9.726,100999.0,0.0,1.0,60.48,14.08,5.04,46.62,7.52,56.44,-0.77472195286653,56.005,-0.8631625310612979,0.4540000000000006
247,2018-12-27,47.01,47.36,46.11,47.15,9.43,48329.0,0.0,1.0,62.37,15.36,3.36,52.92,5.92,55.61,-0.6766876441077491,57.257,-0.8097091130694569,1.2519999999999953
248,2018-12-28,46.8,47.07,46.03,46.69,9.338,52214.0,0.0,1.0,63.0,16.0,2.16,48.51,4.88,52.29,-0.7443800292818141,56.556000000000004,-0.834688456682972,-0.7009999999999934
249,2018-12-31,47.22,47.53,46.5,47.4571,9.4914,30008.0,0.0,1.0,59.8,16.400000000000002,1.65,68.73,2.94,46.8,-0.699426516829492,54.089,-0.8305986980273421,-2.467000000000006
250,2019-01-02,46.19,49.43,45.99,48.2762,9.6552,25296.0,0.0,1.0,59.15,23.6,4.3,47.40000000000001,4.859999999999999,49.68,-0.7263725124200021,53.4525,-0.799898156958749,-0.6364999999999981
251,2019-01-03,49.0,49.02,47.4601,48.8024,9.7605,29314.0,0.0,1.0,59.8,28.0,4.5,49.77,3.72,46.8,-0.620048066334499,53.2835,-0.7926652211179199,-0.16900000000000404
252,2019-01-04,49.9,50.96,49.35,49.9705,9.9941,30011.0,0.0,1.0,59.8,26.4,3.95,48.19000000000001,4.32,48.24,-0.6620815553994829,53.537,-0.7555807597821541,0.2535000000000025
253,2019-01-07,50.34,51.43,50.2,50.4379,10.0876,26528.0,0.0,1.0,57.33,35.88,3.1,46.44,4.83,34.77,-0.6404452181743411,48.43400000000001,-0.7927572372639151,-5.102999999999987
254,2019-01-08,51.14,51.5359,50.88,51.4738,10.2948,9503.0,0.0,1.0,54.81,38.48,4.45,86.0,6.65,33.629999999999995,-0.245193208442255,48.55649999999999,-0.670914542964692,0.12249999999998096
255,2019-01-09,52.98,54.38,52.58,54.09,10.818,59064.0,0.0,1.0,54.18,44.2,3.6,47.3,7.000000000000001,33.629999999999995,-0.642354286059156,46.1695,-0.7062490364483821,-2.3869999999999933
256,2019-01-10,53.47,54.58,53.37,54.48,10.896,27365.0,0.0,1.0,54.81,44.72,4.5,46.44,4.130000000000001,35.34,-0.339496183388125,47.00850000000001,-0.5493664138471149,0.8390000000000128
257,2019-01-11,53.85,53.89,53.261,53.49,10.698,78842.0,0.0,1.0,57.33,44.72,4.65,44.72,6.65,37.62,-0.130398677095047,49.138000000000005,-0.6046032212507,2.129499999999993
258,2019-01-14,53.06,53.5581,52.38,52.38,10.476,23899.0,0.0,1.0,54.56,49.59,3.0,36.57,4.62,37.52,-0.220386281279659,46.82250000000001,-0.848683974568346,-2.315499999999993
259,2019-01-15,53.25,54.05,53.25,54.05,10.81,12575.0,0.0,1.0,53.32,52.44,2.44,35.19,4.760000000000002,32.480000000000004,0.571789343949673,44.65950000000001,-0.68582003570979,-2.163000000000004
260,2019-01-16,53.75,54.32,53.7097,54.21,10.842,24481.0,0.0,1.0,53.32,55.28999999999999,2.64,31.74,4.2700000000000005,35.28,0.549350727304591,45.196999999999996,-0.42370641768171,0.5374999999999872
261,2019-01-17,53.39,54.3801,52.97,54.24,10.848,25141.0,0.0,1.0,52.7,56.99999999999999,3.16,33.12,4.0600000000000005,34.72000000000001,0.628954469901821,44.748999999999995,-0.35241245527321896,-0.4480000000000004
262,2019-01-18,54.56,55.76,54.34,55.51,11.102,60732.0,0.0,1.0,55.18,46.17,4.0,28.98,5.8100000000000005,31.36000000000001,0.6653692448215861,45.35600000000001,-0.100627091347135,0.6070000000000135
263,2019-01-22,54.43,54.65,53.675,54.65,10.93,40803.0,0.0,1.0,54.56,52.2,1.65,30.6,4.56,33.6,0.48581731802984496,45.47650000000001,-0.180454188037177,0.12049999999999983
264,2019-01-23,54.78,54.87,53.6,54.1916,10.8383,20446.0,0.0,1.0,52.08,55.8,1.68,38.08000000000001,5.7,32.480000000000004,0.6931509785451999,43.96,-0.460128989580996,-1.5165000000000077
265,2019-01-24,54.5,55.02,54.26,54.8082,10.9616,6226.0,0.0,1.0,51.46,55.8,2.61,27.88000000000001,4.38,30.800000000000004,0.710550839468022,42.6735,0.312891061177052,-1.2865000000000038
266,2019-01-25,54.98,55.45,54.8,55.17,11.034,13538.0,0.0,1.0,52.08,44.4,1.44,31.28,2.88,36.40000000000001,0.659468307825526,44.588,0.5851472899818929,1.9145000000000039
267,2019-01-28,53.62,53.789,52.9,53.72,10.744000000000002,56893.0,0.0,1.0,54.18,60.48,2.96,36.21,4.0600000000000005,31.35,0.6081261824001,45.013000000000005,0.39613370508853896,0.42500000000000426
268,2019-01-29,54.54,55.5,54.54,54.94,10.988,16616.0,0.0,1.0,52.92,54.81,2.92,41.18,2.7300000000000004,30.250000000000004,0.684261988380847,44.1655,-0.0906779599826497,-0.8475000000000037
269,2019-01-30,55.68,56.55,55.49,55.95,11.19,25179.0,0.0,1.0,53.55,55.44,2.76,39.05,5.3900000000000015,29.70000000000001,0.5559086818364211,44.323,0.14628847975784806,0.15749999999999886
270,2019-01-31,56.43,56.99,55.3699,55.59,11.118,17943.0,0.0,1.0,54.18,57.96,3.0,41.18,5.74,30.250000000000004,0.321689050058635,44.9885,0.17648311959662602,0.6655000000000015
271,2019-02-01,56.02,57.36,56.02,57.1,11.42,21382.0,0.0,1.0,52.29,51.66,2.76,61.77,6.0200000000000005,37.95,0.503211706174643,46.7025,-0.043924298248572,1.7139999999999986
272,2019-02-04,55.96,56.5,55.01,56.39,11.278,17111.0,0.0,1.0,47.58,58.74,2.79,56.4,3.5,31.86000000000001,0.6482335310950489,41.8515,0.70083132591537,-4.850999999999999
273,2019-02-05,55.41,56.16,55.2,55.38,11.076,12536.0,0.0,1.0,50.02,63.36,3.0,49.2,3.6,35.64,0.2834623873434769,44.033,0.16387298539145098,2.1814999999999998
274,2019-02-06,54.98,55.9,54.67,55.65,11.13,20130.0,0.0,1.0,50.63,66.0,2.16,58.2,4.7,35.1,0.3486964446209749,44.7025,0.271181440494892,0.6694999999999993
275,2019-02-07,55.21,55.32,53.5,54.25,10.85,19444.0,0.0,1.0,51.24,60.72000000000001,2.67,43.2,3.1,38.88,-0.15531713139960798,45.31950000000001,0.19056251063116894,0.6170000000000115
276,2019-02-08,54.42,54.4801,54.1,54.3,10.86,8574.0,0.0,1.0,50.02,53.46,1.7999999999999998,54.0,2.25,36.72,0.502212711000789,44.48300000000001,-0.364878107828224,-0.8365000000000009
277,2019-02-11,53.27,54.05,52.94,53.97,10.794,14149.0,0.0,1.0,46.8,62.040000000000006,2.55,57.95,3.85,39.33,0.146617396352321,43.2775,-0.0955091340367863,-1.2055000000000078
278,2019-02-12,55.52,55.59,54.7675,54.7675,10.9535,11505.0,0.0,1.0,48.0,64.02,2.52,52.46,3.1500000000000004,39.33,-0.3732020128242821,43.7815,0.5041929477654761,0.5039999999999978
279,2019-02-13,55.5,56.2539,55.5,55.6821,11.1364,29198.0,0.0,1.0,46.2,62.7,2.25,50.02,3.3000000000000003,37.62,-0.221799580204193,42.0485,0.5335763163384121,-1.733000000000004
280,2019-02-14,55.27,56.28,54.93,56.2027,11.2405,6505.0,0.0,1.0,45.0,59.40000000000001,1.89,55.51,3.75,39.9,0.122438011453123,42.095,0.455801189015518,0.04650000000000176
281,2019-02-15,57.05,57.529,56.78,57.494,11.4988,14376.0,0.0,1.0,46.8,51.48,1.89,61.0,3.1500000000000004,42.18,0.0379273788134747,44.10949999999999,0.295358360684821,2.014499999999991
282,2019-02-19,57.14,57.92,57.14,57.92,11.584,22694.0,0.0,1.0,49.41,57.66,1.89,54.52,6.0,38.08000000000001,0.7570955959162129,44.457,-0.121699276158768,0.3475000000000108
283,2019-02-20,57.84,58.91,57.83,58.5484,11.7097,14069.0,0.0,1.0,47.58,57.04,1.89,55.67999999999999,4.08,37.52,0.468047287715358,43.1855,-0.120008990570926,-1.2715000000000032
284,2019-02-21,58.37,58.3994,58.09,58.21,11.642,7429.0,0.0,1.0,47.58,57.66,1.29,42.92,3.84,39.2,0.263790160766267,42.93750000000001,-0.597885036584931,-0.24799999999999045
285,2019-02-22,58.89,59.1113,58.582,58.65,11.73,54780.0,0.0,1.0,48.8,50.84,1.71,50.46,4.56,41.44000000000001,-0.44540190167853705,44.68850000000001,-0.6546380825917579,1.7510000000000048
286,2019-02-25,57.55,57.648,56.4787,56.8,11.36,28842.0,0.0,1.0,48.6,64.0,2.37,50.22,4.8,36.96,-0.08928305711194999,43.45950000000001,-0.253895051632118,-1.2289999999999992
287,2019-02-26,56.87,57.2039,56.7,57.0402,11.408,14922.0,0.0,1.0,49.2,64.0,1.41,55.18,4.02,39.2,-0.120584274152727,44.6095,-0.23181010131031896,1.1499999999999844
288,2019-02-27,58.11,58.7663,57.82,58.4264,11.6853,11458.0,0.0,1.0,47.4,53.76,2.37,49.6,4.2,39.76000000000001,0.192838707234748,43.3485,-0.0762332256596446,-1.2609999999999957
289,2019-02-28,58.45,58.74,58.3401,58.6342,11.7268,46970.0,0.0,1.0,48.0,60.16,1.59,55.8,3.36,38.64,-0.2445211679174681,43.7295,-0.6701049061133969,0.3810000000000002
290,2019-03-01,58.8912,59.0,56.96,57.1946,11.4389,8056.0,0.0,1.0,47.4,55.68,2.07,51.46,4.62,37.52,0.15173798812779501,42.8665,-0.6266932658573531,-0.8629999999999995
291,2019-03-04,58.23,58.3,57.5924,57.98,11.595999999999998,1912.0,0.0,1.0,48.98,61.11,1.86,50.4,4.3,39.0,-0.0655776511204188,44.20000000000001,-0.480796001711951,1.333500000000008
292,2019-03-05,58.41,58.41,57.82,57.94,11.588,3911.0,0.0,1.0,47.12,59.22,1.26,51.66,4.3,35.4,-0.136833761972069,42.123999999999995,-0.3405089839368789,-2.0760000000000147
293,2019-03-06,57.41,57.7,57.0,57.61,11.522,4971.0,0.0,1.0,48.98,57.96,2.46,51.03,4.4,37.2,-0.49080271560856203,43.8115,-0.67983534848052,1.687500000000007
294,2019-03-07,57.78,58.15,57.7,57.987,11.5974,8655.0,0.0,1.0,47.74,61.11,2.76,49.14,3.5,41.4,-0.3119618557445301,43.976000000000006,-0.556069736702425,0.16450000000000387
295,2019-03-08,56.37,57.5526,56.01,57.5526,11.5105,11719.0,0.0,1.0,51.46,51.66,1.23,52.92,4.3500000000000005,40.8,-0.11651422485106301,46.3565,-0.461085960059317,2.3804999999999907
296,2019-03-11,58.23,58.4,57.95,58.22,11.644,19841.0,0.0,1.0,52.08,51.92,2.8000000000000003,62.56,3.7,38.35,0.32563885615716603,46.7075,0.374522742552144,0.3510000000000062
297,2019-03-12,58.67,58.94,58.27,58.3292,11.6658,31909.0,0.0,1.0,48.36,51.92,2.12,68.0,4.15,38.35,0.7669989404561279,44.5275,0.733972752167333,-2.1799999999999997
298,2019-03-13,59.11,59.8656,59.08,59.8264,11.9653,19928.0,0.0,1.0,46.5,54.28,2.0,66.64,3.65,38.94,0.7665118107664509,43.391999999999996,0.405358064837084,-1.1355000000000075
299,2019-03-14,60.0,60.16,59.9,60.0,12.0,8183.0,0.0,1.0,48.36,51.33,2.52,60.52,3.3000000000000003,38.94,0.7395158709110742,44.321000000000005,-0.412453279934587,0.9290000000000092
300,2019-03-15,59.43,60.0,59.38,59.85,11.97,72349.0,0.0,1.0,50.22,43.66,3.16,64.60000000000001,2.75,39.53,0.66962263506948,45.9135,-0.30506695016619395,1.592499999999994
301,2019-03-18,59.95,60.62,59.95,60.42,12.084,14288.0,0.0,1.0,54.4,57.95,3.48,65.0,3.85,37.76,0.709653704803797,48.224,0.40486567838288,2.3104999999999976
302,2019-03-19,60.83,60.94,60.2501,60.2738,12.0548,8996.0,0.0,1.0,52.48,61.0,2.52,54.6,5.0,41.89,0.7685606287422371,47.4405,0.7747182413556701,-0.7834999999999965
303,2019-03-20,60.21,61.433,60.1601,61.2985,12.2597,12320.0,0.0,1.0,52.48,58.56,4.0,54.6,4.6000000000000005,37.17,0.647218297606247,46.33450000000001,0.793114969319661,-1.1059999999999874
304,2019-03-21,61.32,61.35,60.9963,61.0171,12.2034,11479.0,0.0,1.0,49.92,53.68,2.04,55.25,3.7,39.53,0.557689963447005,45.195,0.7348009704989499,-1.1395000000000124
305,2019-03-22,60.41,60.41,59.615,60.0745,12.0149,8730.0,0.0,1.0,53.12000000000001,51.24,2.76,55.25,3.65,35.98999999999999,0.4987960539474179,46.426,0.5839726952421811,1.2310000000000016
306,2019-03-25,59.87,60.23,59.45,60.1322,12.0264,10217.0,0.0,1.0,52.29,62.08,2.04,56.76000000000001,3.45,37.76,0.48968024843574504,46.3685,0.694703426623957,-0.05750000000000455
307,2019-03-26,61.4,61.44,61.06,61.2236,12.2447,14184.0,0.0,1.0,49.77,64.0,1.86,60.06,3.75,39.53,0.5825096719120899,45.32900000000001,0.754119712583999,-1.0394999999999897
308,2019-03-27,61.285,61.285,60.5671,60.5671,12.1134,2970.0,0.0,1.0,52.92,61.44,2.31,64.02,3.6,39.53,0.704613838467412,47.597,0.5834779882845239,2.2679999999999936
309,2019-03-28,59.77,60.5887,59.77,60.5887,12.1177,2014.0,0.0,1.0,53.55,60.16,1.74,55.44000000000001,4.05,37.76,0.721495858849645,47.1065,0.7381630237129191,-0.4905000000000044
310,2019-03-29,61.63,61.63,61.18,61.31,12.262,12598.0,0.0,1.0,52.29,51.84,2.19,58.74,3.45,39.53,0.575194846497686,46.9175,0.7796976260604119,-0.18900000000000006
311,2019-04-01,61.95,62.98,61.78,62.86,12.572,8288.0,0.0,1.0,53.55,55.8,2.68,58.290000000000006,3.25,32.45,0.6820401529362939,45.96850000000001,0.802577245806422,-0.9489999999999839
312,2019-04-02,63.31,64.0,63.3,63.92,12.784,54946.0,0.0,1.0,54.18,62.0,2.52,60.3,4.25,32.45,0.5475975163349821,46.4705,0.716709382739458,0.5019999999999882
313,2019-04-03,63.83,64.1,63.42,63.75,12.75,15221.0,0.0,1.0,55.44,58.9,2.64,49.58000000000001,3.6,33.04,0.630571261452317,46.907,0.7890981266911841,0.4364999999999952
314,2019-04-04,63.67,63.83,63.4003,63.4152,12.683,11846.0,0.0,1.0,54.18,57.66,2.04,63.65000000000001,3.1,35.4,0.174972522853305,47.3515,0.809368070262334,0.444500000000005
315,2019-04-05,63.79,64.64,63.74,64.5804,12.9161,183955.0,0.0,1.0,52.92,51.46,2.0,54.94000000000001,2.8000000000000003,38.35,0.615428774674884,46.8325,0.8234262647756428,-0.5189999999999984
316,2019-04-08,65.0,65.83,65.0,65.75,13.15,22262.0,0.0,1.0,55.68,61.11,2.01,50.25,4.02,35.37999999999999,0.557839826300345,47.65,0.8088589734954399,0.8174999999999955
317,2019-04-09,65.51,65.52,65.1,65.4,13.08,4961.0,0.0,1.0,53.76,59.22,1.95,58.96,4.5,33.059999999999995,0.311057081979962,46.2545,0.854448720389563,-1.3954999999999984
318,2019-04-10,65.64,66.21,65.56,65.81,13.162,7242.0,0.0,1.0,53.76,61.74,1.59,50.25,4.14,31.9,0.49501195594628106,45.51100000000001,0.7621402646852471,-0.7434999999999903
319,2019-04-11,65.46,65.4708,64.8556,65.0899,13.018,6341.0,0.0,1.0,53.12000000000001,55.44,2.04,48.24,5.04,33.059999999999995,-0.18629155680535608,45.306999999999995,0.625358799258759,-0.20400000000001484
320,2019-04-12,65.61,65.7,65.2567,65.2572,13.0514,4601.0,0.0,1.0,54.4,57.33,1.74,46.23,4.32,37.12,-0.4418206328857329,47.038500000000006,0.535122080139671,1.7315000000000111
321,2019-04-15,64.95,65.17,64.61,64.9901,12.998,31934.0,0.0,1.0,51.46,51.92,1.53,57.12000000000001,3.9,32.45,-0.36286854651564704,44.49400000000002,0.7645744539557259,-2.544499999999985
322,2019-04-16,64.96,65.6579,64.6348,65.6579,13.1316,9246.0,0.0,1.0,52.7,53.1,1.71,59.16,4.2,33.04,-0.0752809126612658,45.5585,0.295103306668552,1.0644999999999811
323,2019-04-17,65.57,66.06,65.1659,65.1878,13.0376,3438.0,0.0,1.0,52.08,50.74,1.2,54.40000000000001,3.7,31.86,0.392429026832899,44.597,0.500413501894494,-0.9615000000000009
324,2019-04-18,64.42,65.4237,64.42,65.4237,13.0847,6895.0,0.0,1.0,54.56,51.92,1.2,58.48,3.25,37.17,-0.08984176554771,47.7405,0.117244823747154,3.143499999999996
325,2019-04-22,66.87,67.35,66.8401,67.15,13.43,30627.0,0.0,1.0,54.18,52.8,3.85,66.42999999999999,7.000000000000001,35.91000000000001,0.5483088769492679,47.70850000000001,0.726122604234688,-0.03199999999998937
326,2019-04-23,67.44,67.93,67.31,67.7251,13.545,20757.0,0.0,1.0,54.18,59.4,5.0,58.4,6.65,34.65,0.7699685085994251,47.0495,0.812392088670167,-0.659000000000006
327,2019-04-24,67.8,67.87,67.12,67.14,13.428,19546.0,0.0,1.0,53.55,54.6,3.95,65.7,3.640000000000001,35.91000000000001,0.678291930123943,47.2675,0.8009526933836519,0.21799999999999642
328,2019-04-25,67.2,67.2,66.3687,66.3687,13.2737,4453.0,0.0,1.0,54.18,51.6,2.7,56.21,4.130000000000001,38.43,0.73067314121156,47.77,0.8131687596114509,0.5025000000000048
329,2019-04-26,65.72,65.72,63.6,64.27,12.854,22050.0,0.0,1.0,52.92,45.6,3.35,57.67,4.62,44.73,0.643512595367227,48.6315,0.823697220978158,0.8614999999999995
330,2019-04-29,64.6,65.01,64.24,64.94,12.988,11497.0,0.0,1.0,51.03,59.85,1.23,62.56,4.56,34.8,0.6713171200971739,45.05900000000001,0.806416080563876,-3.572499999999991
331,2019-04-30,65.56,65.56,64.7668,65.2674,13.0535,15496.0,0.0,1.0,51.66,61.74,1.56,47.6,4.56,31.32,0.561999544197098,43.867,0.422045846824757,-1.1920000000000144
332,2019-05-01,65.18,65.25,64.26,64.9546,12.9909,7235.0,0.0,1.0,52.92,63.0,1.35,55.08000000000001,4.38,31.9,-0.315419355416505,45.19450000000001,-0.216364016312032,1.3275000000000148
333,2019-05-02,63.38,63.38,62.31,62.93,12.586,12417.0,0.0,1.0,52.29,57.96,2.04,45.56,5.279999999999999,31.9,-0.182363575110392,44.3435,0.135865774531905,-0.8510000000000133
334,2019-05-03,63.27,63.6397,63.17,63.17,12.634,4748.0,0.0,1.0,52.29,53.55,1.26,57.12000000000001,4.859999999999999,32.48,-0.503175950679653,45.0275,-0.16564755716015,0.6840000000000046
335,2019-05-06,62.83,64.2301,62.83,64.17,12.834,13333.0,0.0,1.0,51.66,53.76000000000001,1.89,46.08,2.9000000000000004,29.89,-0.130662952939431,43.45,0.117820839480461,-1.5775000000000006
336,2019-05-07,62.8,62.94,62.04,62.56,12.512,31398.0,0.0,1.0,51.03,51.52,2.58,52.48,1.9,32.33,-0.649445659470645,44.005,-0.5782407126650171,0.5549999999999997
337,2019-05-08,62.7006,63.48,62.7006,63.2696,12.6539,2726.0,0.0,1.0,51.03,51.52,1.23,46.72,3.2,31.72,-0.48005176022853,43.497,-0.5218072508840921,-0.5080000000000027
338,2019-05-09,62.89,62.95,62.4976,62.8933,12.5787,107338.0,0.0,1.0,52.29,52.08000000000001,1.56,51.84,3.4000000000000004,35.99,-0.669465314434876,45.65600000000001,-0.6512073128605,2.159000000000013
339,2019-05-10,63.0,63.3357,62.9,62.94,12.588,4864.0,0.0,1.0,52.29,45.92,1.98,51.2,3.3000000000000003,39.65,-0.31410999290228997,46.56,0.16336240852651998,0.9039999999999893
340,2019-05-13,64.39,64.62,62.1042,62.178,12.4356,14270.0,0.0,1.0,50.63,44.82,2.49,51.00000000000001,3.75,34.65,0.135759581969622,44.2465,0.6546887006126221,-2.3135000000000048
341,2019-05-14,63.07,63.41,62.94,63.1345,12.6269,29112.0,0.0,1.0,52.46,44.28,1.77,61.2,3.25,33.39,-0.216665974675522,45.59500000000001,0.0798777611896635,1.3485000000000156
342,2019-05-15,62.69,63.75,62.69,63.71,12.742,7550.0,0.0,1.0,51.24,45.36,1.23,67.32000000000001,2.85,33.39,0.46528338340385295,45.08100000000001,0.449528626481965,-0.5140000000000029
343,2019-05-16,64.3,64.96,64.3,64.5319,12.9064,7310.0,0.0,1.0,49.41,44.82,1.77,55.76000000000001,3.75,34.02,0.6908265080613271,43.49800000000001,0.339487686894776,-1.5829999999999984
344,2019-05-17,64.56,65.07,64.1,64.1783,12.8357,11569.0,0.0,1.0,50.02,38.34,2.73,48.28,2.0,35.91000000000001,0.22309373453191197,44.04100000000001,-0.494133455691848,0.5429999999999993
345,2019-05-20,64.46,64.869,64.15,64.56,12.912,10532.0,0.0,1.0,50.22,40.0,1.59,50.82,1.4500000000000002,32.33,-0.281681003992489,43.346,-0.495439979366594,-0.6950000000000145
346,2019-05-21,64.34,64.585,64.34,64.42,12.884,1446.0,0.0,1.0,53.94,38.5,1.05,66.0,2.45,32.33,-0.5349991291355739,46.496,-0.661345612173304,3.1500000000000057
347,2019-05-22,63.72,63.84,62.325,62.5165,12.5033,17554.0,0.0,1.0,52.7,41.0,2.01,56.1,2.9000000000000004,32.33,0.3995342663877279,45.243,0.373469389832038,-1.2530000000000001
348,2019-05-23,60.59,60.72,58.59,59.3164,11.8633,51382.0,0.0,1.0,53.94,41.5,1.98,52.14,3.95,33.55,0.2559299268824969,46.15449999999999,0.361513962353253,0.9114999999999895
349,2019-05-24,60.2,60.2,58.746,60.09,12.018,27567.0,0.0,1.0,53.32,33.0,3.0,55.44000000000001,4.25,35.99,0.102274157825676,46.5775,0.490346955719516,0.4230000000000089
350,2019-05-28,60.72,60.72,60.04,60.04,12.008,11313.0,0.0,1.0,52.08,34.309999999999995,3.52,53.95,4.15,33.15,0.447832245744771,45.013000000000005,0.7083347965904692,-1.5644999999999953
351,2019-05-29,58.81,60.14,58.15,60.1223,12.0245,18738.0,0.0,1.0,50.84,34.78,2.8000000000000003,55.9,5.0,33.15,0.205247524470603,44.26850000000001,0.369489275045999,-0.744499999999995
