,Unnamed: 0,date,open_spx,high_spx,low_spx,sp500,sp500_adj,volume_spx,divid,split coef,crisis,USA,Chinese,Trump,dynamic_corr,dynamic_corr2
563,563,2019-04-01,2848.6299,2869.3999,2848.6299,2867.1899,2867.1899,3500760000.0,0.0,1.0,31.82,39.77,40.7,9.38,0.0863747679633268,-0.571692081845219
564,564,2019-04-02,2868.24,2872.8999,2858.75,2867.24,2867.24,3246900000.0,0.0,1.0,37.84,39.77,43.45,10.080000000000002,-0.51402181849116,-0.737083282078161
565,565,2019-04-03,2876.0901,2885.25,2865.1699,2873.3999,2873.3999,3550240000.0,0.0,1.0,35.26,40.59,42.90000000000001,11.2,-0.5477604485886179,-0.752763565972604
566,566,2019-04-04,2873.99,2881.28,2867.1399,2879.3899,2879.3899,3015180000.0,0.0,1.0,35.69,39.77,44.55,11.2,-0.447823290405526,-0.72523179173464
567,567,2019-04-05,2884.1599,2893.24,2882.99,2892.74,2892.74,3146820000.0,0.0,1.0,30.96,39.77,46.75000000000001,12.04,-0.41376621944554903,-0.712031690633254
568,568,2019-04-08,2888.46,2895.95,2880.78,2895.77,2895.77,3054030000.0,0.0,1.0,37.8,40.0,41.58000000000001,9.1,-0.2219416389595,-0.659558824941231
569,569,2019-04-09,2886.5801,2886.8799,2873.3301,2878.2,2878.2,3007980000.0,0.0,1.0,40.05,39.2,41.58000000000001,8.84,-0.5709902639707459,-0.5857827356811701
570,570,2019-04-10,2881.3701,2889.71,2879.1299,2888.21,2888.21,3062380000.0,0.0,1.0,36.45,39.6,39.42,9.49,-0.6329498659812939,-0.609200093053516
571,571,2019-04-11,2891.9199,2893.4199,2881.99,2888.3201,2888.3201,2938540000.0,0.0,1.0,36.0,37.2,39.96,9.1,-0.6285824783636639,-0.593024534990112
572,572,2019-04-12,2900.8601,2910.54,2898.3701,2907.4099,2907.4099,3688490000.0,0.0,1.0,32.4,38.40000000000001,46.44000000000001,8.84,-0.665576296735732,-0.627119517140418
573,573,2019-04-15,2908.3201,2909.6001,2896.48,2905.5801,2905.5801,3088330000.0,0.0,1.0,33.21,38.8,42.90000000000001,13.92,-0.6936822806626719,-0.649310237539867
574,574,2019-04-16,2912.26,2916.0601,2900.71,2907.0601,2907.0601,3402210000.0,0.0,1.0,35.66999999999999,38.0,41.8,12.48,-0.11922932137396303,-0.132609569794442
575,575,2019-04-17,2916.04,2918.0,2895.45,2900.45,2900.45,3602300000.0,0.0,1.0,33.21,38.0,40.7,11.36,-0.0189645183829427,-0.0580675830785108
576,576,2019-04-18,2904.8101,2908.3999,2891.8999,2905.03,2905.03,3506850000.0,0.0,1.0,31.16,38.0,42.90000000000001,16.0,-0.19744711467103002,-0.26958157258818305
577,577,2019-04-22,2898.78,2909.51,2896.3501,2907.97,2907.97,2997950000.0,0.0,1.0,34.2,38.8,42.66,11.4,0.45698453244723103,0.42472895615405
578,578,2019-04-23,2909.99,2936.3101,2908.53,2933.6799,2933.6799,3635030000.0,0.0,1.0,41.4,39.6,41.58000000000001,12.0,0.12972802728581098,0.0705316276491933
579,579,2019-04-24,2934.0,2936.8301,2926.05,2927.25,2927.25,3448960000.0,0.0,1.0,44.55,37.6,39.96,11.7,0.0110271781941973,-0.0717843360184651
580,580,2019-04-25,2928.99,2933.1001,2912.8401,2926.1699,2926.1699,3425280000.0,0.0,1.0,45.0,38.0,42.66,11.7,-0.113012115413086,-0.19523436719514198
581,581,2019-04-26,2925.8101,2939.8799,2917.5601,2939.8799,2939.8799,3248500000.0,0.0,1.0,34.2,36.8,44.82,12.45,-0.17260967715309697,-0.24682534472659498
582,582,2019-04-29,2940.5801,2949.52,2939.3501,2943.03,2943.03,3118780000.0,0.0,1.0,45.6,42.14,38.88,8.84,-0.0175608249814894,-0.088276966943247
583,583,2019-04-30,2937.1399,2948.22,2924.1101,2945.8301,2945.8301,3919330000.0,0.0,1.0,47.52,41.71,40.5,9.49,-0.532356352615633,-0.549191195676322
584,584,2019-05-01,2952.3301,2954.1299,2923.3601,2923.73,2923.73,3645850000.0,0.0,1.0,48.0,31.82,36.18,9.1,-0.5845732588070389,-0.561644253022732
585,585,2019-05-02,2922.1599,2931.6799,2900.5,2917.52,2917.52,3778890000.0,0.0,1.0,41.28,33.11,36.18,8.97,-0.635410955631203,-0.5992706572852261
586,586,2019-05-03,2929.21,2947.8501,2929.21,2945.6399,2945.6399,3338120000.0,0.0,1.0,36.0,43.0,38.34,8.58,-0.6600869691434561,-0.6199533039555191
587,587,2019-05-06,2908.8899,2937.3201,2898.21,2932.47,2932.47,3181520000.0,0.0,1.0,42.3,31.92,38.5,10.8,-0.701855428676669,-0.66043426228174
588,588,2019-05-07,2913.03,2913.03,2862.6001,2884.05,2884.05,3767100000.0,0.0,1.0,43.24,32.34,35.75,10.65,-0.54913167144871,-0.510252096329911
589,589,2019-05-08,2879.6101,2897.96,2873.28,2879.4199,2879.4199,3485790000.0,0.0,1.0,39.01,31.08,37.40000000000001,15.0,-0.5191168758146011,-0.486754349270246
590,590,2019-05-09,2859.8401,2875.97,2836.3999,2870.72,2870.72,3638820000.0,0.0,1.0,43.24,30.24,37.95,13.2,0.21532490721309402,0.23801980456640098
591,591,2019-05-10,2863.1001,2891.3101,2825.3899,2881.3999,2881.3999,3529600000.0,0.0,1.0,39.95,28.98,41.25,12.3,0.22328193193717102,0.214424291093549
592,592,2019-05-13,2840.1899,2840.1899,2801.4299,2811.8701,2811.8701,3894030000.0,0.0,1.0,34.76,31.98,41.04,8.97,0.10755162528169,0.0748964792606088
593,593,2019-05-14,2820.1201,2852.54,2820.1201,2834.4099,2834.4099,3322720000.0,0.0,1.0,38.28,30.75,36.48,9.62,-0.319598986980256,-0.333402072810582
594,594,2019-05-15,2820.3799,2858.6799,2815.0801,2850.96,2850.96,3125950000.0,0.0,1.0,33.44,30.75,38.76,9.23,-0.48735163541195603,-0.478499556084584
595,595,2019-05-16,2855.8,2892.1499,2855.8,2876.3201,2876.3201,3338060000.0,0.0,1.0,34.76,30.34,37.05,9.75,-0.6212555913004051,-0.592611061689908
596,596,2019-05-17,2858.6001,2885.48,2854.23,2859.53,2859.53,3257950000.0,0.0,1.0,34.76,29.93,39.33,9.49,-0.6223668337002879,-0.586746444569691
597,597,2019-05-20,2841.9399,2853.8601,2831.29,2840.23,2840.23,3288870000.0,0.0,1.0,33.6,29.93,36.3,10.8,-0.636515128506291,-0.591290040299418
598,598,2019-05-21,2854.02,2868.8799,2854.02,2864.3601,2864.3601,3218700000.0,0.0,1.0,31.6,31.57,36.3,10.5,-0.5326817566788039,-0.48480852090822996
599,599,2019-05-22,2856.0601,2865.47,2851.1101,2856.27,2856.27,3192510000.0,0.0,1.0,32.0,31.57,34.65000000000001,12.6,-0.54818455671039,-0.523584002279333
600,600,2019-05-23,2836.7,2836.7,2805.49,2822.24,2822.24,3891980000.0,0.0,1.0,30.0,30.34,36.3,13.05,-0.192250326380912,-0.182475077858745
601,601,2019-05-24,2832.4099,2841.3601,2820.1899,2826.0601,2826.0601,2887390000.0,0.0,1.0,22.8,31.16,38.5,12.75,0.0381410341563633,0.05505643833445901
602,602,2019-05-28,2830.03,2840.51,2801.5801,2802.3899,2802.3899,4121410000.0,0.0,1.0,24.48,33.11,34.56,10.65,0.117283376283754,0.13048943966120402
603,603,2019-05-29,2790.25,2792.03,2766.0601,2783.02,2783.02,3700050000.0,0.0,1.0,28.08,32.68,35.1,11.7,-0.24446006579783602,-0.244527378761399
604,604,2019-05-30,2786.9399,2799.0,2776.74,2788.8601,2788.8601,3273790000.0,0.0,1.0,28.44,32.25,36.72,13.95,-0.228607206750707,-0.21987827245822303
605,605,2019-05-31,2766.1499,2768.98,2750.52,2752.0601,2752.0601,3981020000.0,0.0,1.0,19.8,31.82,37.26000000000001,13.05,0.256847006318256,0.28954883390033903
606,606,2019-06-03,2751.53,2763.0701,2728.8101,2744.45,2744.45,3943810000.0,0.0,1.0,23.76,19.35,44.0,16.15,0.174704968450866,0.19714519124011104
607,607,2019-06-04,2762.6399,2804.49,2762.6399,2803.27,2803.27,3810430000.0,0.0,1.0,22.32,20.25,42.35,19.0,0.31979519945872303,0.436745028185229
608,608,2019-06-05,2818.0901,2827.28,2800.9199,2826.1499,2826.1499,3548830000.0,0.0,1.0,21.6,20.25,44.0,16.15,0.739201816158864,0.745027277767822
609,609,2019-06-06,2828.51,2852.1001,2822.45,2843.49,2843.49,3396410000.0,0.0,1.0,21.96,20.25,41.8,13.49,0.6501850645245539,0.638054768174861
610,610,2019-06-07,2852.8701,2884.97,2852.8701,2873.3401,2873.3401,3220250000.0,0.0,1.0,21.24,18.9,44.0,11.97,0.491868427199015,0.45473805513717397
611,611,2019-06-10,2885.8301,2904.77,2885.51,2886.73,2886.73,3209210000.0,0.0,1.0,27.20000000000001,21.93,42.66,7.1400000000000015,0.19573373465628602,0.11733679045195401
612,612,2019-06-11,2903.27,2910.6101,2878.53,2885.72,2885.72,3548420000.0,0.0,1.0,26.8,32.64,38.88,7.98,-0.525533997534552,-0.5680694924917671
613,613,2019-06-12,2882.73,2888.5701,2874.6799,2879.8401,2879.8401,3034130000.0,0.0,1.0,27.20000000000001,26.52,42.66,8.260000000000002,-0.600501591136255,-0.581765539812924
614,614,2019-06-13,2886.24,2895.24,2881.99,2891.6399,2891.6399,3069810000.0,0.0,1.0,33.2,23.97,41.58000000000001,8.680000000000001,-0.648885113541868,-0.6056670318736489
615,615,2019-06-14,2886.8201,2894.45,2879.6201,2886.98,2886.98,2922330000.0,0.0,1.0,40.0,22.44,45.36,9.24,-0.668395221722053,-0.615932412991469
616,616,2019-06-17,2889.75,2897.27,2887.3,2889.6699,2889.6699,2810140000.0,0.0,1.0,23.8,26.88000000000001,43.2,10.2,-0.654348801225525,-0.594365611557376
617,617,2019-06-18,2906.71,2930.79,2905.4399,2917.75,2917.75,3437620000.0,0.0,1.0,24.85,27.44,40.5,13.43,-0.592932044433344,-0.528131640921394
618,618,2019-06-19,2920.55,2931.74,2911.4299,2926.46,2926.46,3287890000.0,0.0,1.0,24.5,28.56,41.58000000000001,14.79,-0.0197604153560223,0.0567068720271847
619,619,2019-06-20,2949.6001,2958.0601,2931.5,2954.1799,2954.1799,3905940000.0,0.0,1.0,19.6,36.96,41.58000000000001,11.22,0.39331793464263,0.43000996791786106
620,620,2019-06-21,2952.71,2964.1499,2946.8701,2950.46,2950.46,5000120000.0,0.0,1.0,19.25,26.320000000000004,43.74,11.56,0.01513805467445,-0.00554353997282649
621,621,2019-06-24,2951.4199,2954.9199,2944.05,2945.3501,2945.3501,3136250000.0,0.0,1.0,22.44,49.5,43.2,8.64,-0.13295265442475698,-0.155252239653691
622,622,2019-06-25,2945.78,2946.52,2916.01,2917.3799,2917.3799,3578050000.0,0.0,1.0,18.15,34.980000000000004,39.96,10.08,-0.551934954975996,-0.572551911972543
623,623,2019-06-26,2926.0701,2932.5901,2912.99,2913.78,2913.78,3478130000.0,0.0,1.0,25.41,32.34,42.12000000000001,10.4,-0.5369177364997221,-0.50201531500132
624,624,2019-06-27,2919.6599,2929.3,2918.5701,2924.9199,2924.9199,3122920000.0,0.0,1.0,20.46,36.3,42.66,11.84,-0.53683059684587,-0.493755856017444
625,625,2019-06-28,2932.9399,2943.98,2929.05,2941.76,2941.76,5420700000.0,0.0,1.0,17.82,66.0,44.28,12.16,-0.322957019403545,-0.260072506818571
626,626,2019-07-01,2971.4099,2977.9299,2952.22,2964.3301,2964.3301,3513270000.0,0.0,1.0,24.92,29.64,40.5,10.6,-0.151356675313375,-0.0924956806020973
627,627,2019-07-02,2964.6599,2973.21,2955.9199,2973.01,2973.01,3206840000.0,0.0,1.0,28.000000000000004,56.24,40.5,10.2,-0.41154526934129104,-0.39740710173810206
628,628,2019-07-03,2978.0801,2995.8401,2977.96,2995.8201,2995.8201,1963720000.0,0.0,1.0,25.20000000000001,33.44,42.12000000000001,10.6,-0.5300790857072439,-0.50384783707592
629,629,2019-07-05,2984.25,2994.03,2967.97,2990.4099,2990.4099,2434210000.0,0.0,1.0,17.360000000000007,28.12,44.82,20.0,-0.522988668893,-0.483646286551976
630,630,2019-07-08,2979.77,2980.76,2970.0901,2975.95,2975.95,2904550000.0,0.0,1.0,19.72,58.5,37.96,9.86,0.483966333894284,0.5187165061603339
631,631,2019-07-09,2965.52,2981.8999,2963.4399,2979.6299,2979.6299,3028210000.0,0.0,1.0,28.13,24.0,40.56,9.01,0.17360184267653198,0.14456853229758
632,632,2019-07-10,2989.3,3002.98,2984.6201,2993.0701,2993.0701,3154240000.0,0.0,1.0,23.78,22.5,37.96,8.67,-0.28537768411512104,-0.376472712600341
633,633,2019-07-11,2999.6201,3002.3301,2988.8,2999.9099,2999.9099,3154620000.0,0.0,1.0,25.52,22.5,41.08,8.84,-0.5282942489467379,-0.5607924358978321
634,634,2019-07-12,3003.3601,3013.9199,3001.8701,3013.77,3013.77,2974960000.0,0.0,1.0,24.36,21.75,41.08,9.01,-0.616709331340457,-0.591078211869514
635,635,2019-07-15,3017.8,3017.8,3008.77,3014.3,3014.3,2874970000.0,0.0,1.0,26.97,13.63,40.28,15.18,-0.6534337623805789,-0.594330757326745
636,636,2019-07-16,3012.1299,3015.02,3001.1499,3004.04,3004.04,3290650000.0,0.0,1.0,26.1,14.1,37.63,16.06,0.0723261088372097,0.23048186664012196
637,637,2019-07-17,3005.1001,3005.26,2984.25,2984.4199,2984.4199,3181600000.0,0.0,1.0,28.42,13.63,37.63,16.94,0.419424636319509,0.488031597210548
638,638,2019-07-18,2978.8701,2998.28,2973.0901,2995.1101,2995.1101,3296580000.0,0.0,1.0,24.36,12.69,38.69000000000001,16.06,0.553588900047292,0.5398606395233471
639,639,2019-07-19,3004.26,3006.02,2975.8601,2976.6101,2976.6101,3260360000.0,0.0,1.0,25.52,12.69,42.40000000000001,13.86,0.563423236985181,0.49601112101445793
640,640,2019-07-22,2981.9299,2990.71,2976.6499,2985.03,2985.03,3003720000.0,0.0,1.0,27.9,12.6,41.58000000000001,8.33,0.44370888471951203,0.294035169173094
641,641,2019-07-23,2994.74,3005.8999,2988.5601,3005.47,3005.47,3313660000.0,0.0,1.0,30.0,12.6,42.12000000000001,9.18,-0.36505183568644894,-0.586138337073875
642,642,2019-07-24,2998.77,3019.5901,2996.8201,3019.5601,3019.5601,3428980000.0,0.0,1.0,28.5,13.05,40.5,11.56,-0.517783412581127,-0.541498463159927
643,643,2019-07-25,3016.26,3016.3101,2997.24,3003.6699,3003.6699,3645270000.0,0.0,1.0,27.9,13.05,39.42,9.35,-0.36464368740773107,-0.251884186065021
644,644,2019-07-26,3013.25,3027.98,3012.5901,3025.8601,3025.8601,3257590000.0,0.0,1.0,22.8,11.7,43.74,8.84,-0.579639311593596,-0.582325409566557
645,645,2019-07-29,3024.47,3025.6101,3014.3,3020.97,3020.97,3203710000.0,0.0,1.0,23.520000000000003,11.18,42.12000000000001,9.18,-0.663206248074786,-0.6140129930645121
646,646,2019-07-30,3007.6599,3017.1899,3000.9399,3013.1799,3013.1799,3634330000.0,0.0,1.0,21.840000000000003,12.04,41.58000000000001,10.03,-0.6604586026063279,-0.5615006889125099
647,647,2019-07-31,3016.22,3017.3999,2958.0801,2980.3799,2980.3799,4623430000.0,0.0,1.0,23.520000000000003,12.04,40.5,9.18,-0.6086816286384978,-0.4864009343095139
648,648,2019-08-01,2980.3201,3013.5901,2945.23,2953.5601,2953.5601,4762300000.0,0.0,1.0,19.32,38.27,44.28,13.260000000000002,-0.648234596514241,-0.5696057016310401
649,649,2019-08-02,2943.8999,2945.5,2914.1101,2932.05,2932.05,3874660000.0,0.0,1.0,21.56,37.84,45.90000000000001,13.090000000000002,-0.19352450354914497,0.0617038429242173
650,650,2019-08-05,2898.0701,2898.0701,2822.1201,2844.74,2844.74,4513730000.0,0.0,1.0,30.0,44.16,43.46,21.0,0.0596111642509189,0.201563129960926
651,651,2019-08-06,2861.1799,2884.3999,2847.4199,2881.77,2881.77,4154240000.0,0.0,1.0,24.0,45.54,42.93,17.64,0.418141986452998,0.488980709168981
652,652,2019-08-07,2858.6499,2892.1699,2825.71,2883.98,2883.98,4491750000.0,0.0,1.0,21.6,46.0,39.75,20.16,0.40281314769226595,0.37868388350726095
653,653,2019-08-08,2896.21,2938.72,2894.47,2938.0901,2938.0901,4106370000.0,0.0,1.0,23.7,44.16,40.28,17.849999999999994,0.5941233130017459,0.590853589130462
654,654,2019-08-09,2930.51,2935.75,2900.1499,2918.6499,2918.6499,3350640000.0,0.0,1.0,25.8,41.86,44.52,18.06,0.573044033595886,0.51109728728065
655,655,2019-08-12,2907.0701,2907.5801,2873.1399,2882.7,2882.7,2851630000.0,0.0,1.0,24.07,44.62000000000001,41.58000000000001,13.68,0.6120812977854351,0.518606983804188
656,656,2019-08-13,2880.72,2943.3101,2877.05,2926.3201,2926.3201,3853600000.0,0.0,1.0,24.36,42.32,42.12000000000001,13.14,0.43470369619533894,0.22843632770077602
657,657,2019-08-14,2894.1499,2894.1499,2839.6399,2840.6001,2840.6001,4312530000.0,0.0,1.0,24.65,44.62000000000001,42.66,13.32,0.35438154217551,0.26939988078543
658,658,2019-08-15,2846.2,2856.6699,2825.51,2847.6001,2847.6001,4038000000.0,0.0,1.0,24.07,43.24,42.66,13.68,0.301919952742175,0.215102727629696
659,659,2019-08-16,2864.74,2893.6299,2864.74,2888.6799,2888.6799,3498150000.0,0.0,1.0,22.91,40.48,44.28,14.76,0.36374150040109904,0.35800930231952205
660,660,2019-08-19,2913.48,2931.0,2913.48,2923.6499,2923.6499,3212880000.0,0.0,1.0,23.49,42.75,42.40000000000001,11.7,0.5581702235572149,0.556021620717415
661,661,2019-08-20,2919.01,2923.6299,2899.6001,2900.51,2900.51,3066300000.0,0.0,1.0,21.75,41.4,40.81,12.06,0.157599069834779,0.0103180922332715
662,662,2019-08-21,2922.04,2928.73,2917.9099,2924.4299,2924.4299,3011190000.0,0.0,1.0,26.68,41.4,39.22,16.02,0.0394427574698879,-0.0517561093364501
663,663,2019-08-22,2930.9399,2939.0801,2904.51,2922.95,2922.95,2890880000.0,0.0,1.0,25.81,44.1,40.28,16.02,0.54072495969618,0.602167701750898
664,664,2019-08-23,2911.0701,2927.01,2834.97,2847.1101,2847.1101,3937300000.0,0.0,1.0,24.94,40.5,44.52,14.94,0.5813150035066129,0.543167553688217
665,665,2019-08-26,2866.7,2879.27,2856.0,2878.3799,2878.3799,2857600000.0,0.0,1.0,29.4,38.22,37.74,12.920000000000002,0.49412976779486606,0.382055918087714
666,666,2019-08-27,2893.1399,2898.79,2860.5901,2869.1599,2869.1599,3533630000.0,0.0,1.0,26.1,38.64,37.74,12.24,0.315886221300148,0.195831433439758
667,667,2019-08-28,2861.28,2890.03,2853.05,2887.9399,2887.9399,3097420000.0,0.0,1.0,23.4,38.64,38.25,13.260000000000002,0.14074085120691102,0.0276113943926547
668,668,2019-08-29,2910.3701,2930.5,2905.6699,2924.5801,2924.5801,3176190000.0,0.0,1.0,26.1,37.8,38.25,12.58,0.28653693927242896,0.270993465373914
669,669,2019-08-30,2937.0901,2940.4299,2913.3201,2926.46,2926.46,3008450000.0,0.0,1.0,25.2,34.44,40.29,11.39,0.19975872904979602,0.139272108819216
670,670,2019-09-03,2909.01,2914.3899,2891.8501,2906.27,2906.27,3426790000.0,0.0,1.0,20.7,34.08,40.28,4.05,-0.10057232115862699,-0.21879684849744
671,671,2019-09-04,2924.6699,2938.8401,2921.8601,2937.78,2937.78,3163260000.0,0.0,1.0,25.2,30.72,41.34,4.35,-0.5944074783001689,-0.6697809717333439
672,672,2019-09-05,2960.6001,2985.8601,2960.6001,2976.0,2976.0,3890700000.0,0.0,1.0,29.7,31.68,40.81,5.25,-0.641164191650045,-0.613638854114775
673,673,2019-09-06,2980.3301,2985.03,2972.51,2978.71,2978.71,3208280000.0,0.0,1.0,23.4,33.12,42.40000000000001,4.8,-0.680874628212759,-0.638294579903719
674,674,2019-09-09,2988.4299,2989.4299,2969.3899,2978.4299,2978.4299,4002890000.0,0.0,1.0,24.0,28.81,39.0,5.12,-0.7293488183408608,-0.6639344782779301
675,675,2019-09-10,2971.01,2979.3899,2957.01,2979.3899,2979.3899,4390770000.0,0.0,1.0,26.24,27.95,37.0,5.6000000000000005,-0.736588235790014,-0.65381908365307
676,676,2019-09-11,2981.4099,3000.9299,2975.3101,3000.9299,3000.9299,3927550000.0,0.0,1.0,28.8,33.97,36.0,5.76,-0.734969009550455,-0.6499120221173
677,677,2019-09-12,3009.0801,3020.74,3000.9199,3009.5701,3009.5701,3791860000.0,0.0,1.0,29.76,29.67,40.5,5.12,-0.7447163239638049,-0.6689550502526259
678,678,2019-09-13,3012.21,3017.3301,3002.8999,3007.3899,3007.3899,3520060000.0,0.0,1.0,24.64,26.23,44.0,5.12,-0.75951557340802,-0.687896882238187
679,679,2019-09-16,2996.4099,3002.1899,2990.6699,2997.96,2997.96,4274640000.0,0.0,1.0,33.25,25.42,39.5,3.640000000000001,-0.753250724396318,-0.677613575906096
680,680,2019-09-17,2995.6699,3006.21,2993.73,3005.7,3005.7,3671840000.0,0.0,1.0,35.0,26.24,37.0,4.48,-0.7635064226298149,-0.698311375693505
681,681,2019-09-18,3001.5,3007.8301,2978.5701,3006.73,3006.73,3435540000.0,0.0,1.0,28.7,26.24,38.0,4.340000000000002,-0.7456242105438671,-0.674290686123651
682,682,2019-09-19,3010.3601,3021.99,3003.1599,3006.79,3006.79,3251290000.0,0.0,1.0,35.0,25.01,39.5,4.2,-0.7511081795559041,-0.685756728191701
683,683,2019-09-20,3008.4199,3016.3701,2984.6799,2992.0701,2992.0701,6094740000.0,0.0,1.0,30.1,24.6,40.5,3.92,-0.7531928402723481,-0.6904908292737049
684,684,2019-09-23,2983.5,2999.1499,2982.23,2991.78,2991.78,3186590000.0,0.0,1.0,37.0,28.38,41.08,9.0,-0.7502436338527779,-0.6867804854244449
685,685,2019-09-24,3002.4299,3007.98,2957.73,2966.6001,2966.6001,3868160000.0,0.0,1.0,35.52,26.66,40.56,18.9,-0.607200309277269,-0.482950670415323
686,686,2019-09-25,2968.3501,2989.8201,2952.8601,2984.8701,2984.8701,3318870000.0,0.0,1.0,36.63,27.95,41.6,30.0,0.32342514167703,0.49666991494156504
687,687,2019-09-26,2985.73,2987.28,2963.71,2977.6201,2977.6201,3077240000.0,0.0,1.0,34.78,29.67,41.6,24.0,0.6658078328217839,0.717284895047192
688,688,2019-09-27,2985.47,2987.3101,2945.53,2961.79,2961.79,3243650000.0,0.0,1.0,34.04,26.23,44.2,19.2,0.5789463334540401,0.519826639393783
689,689,2019-09-30,2967.0701,2983.8501,2967.0701,2976.74,2976.74,3247610000.0,0.0,1.0,36.63,24.8,45.1,13.0,0.527431545303741,0.4361175285829961
690,690,2019-10-01,2983.6899,2992.53,2938.7,2940.25,2940.25,3558040000.0,0.0,1.0,31.45,37.2,43.45,20.5,0.30919607951561,0.180777734249553
691,691,2019-10-02,2924.78,2924.78,2874.9299,2887.6101,2887.6101,3912520000.0,0.0,1.0,30.71,35.6,44.55,23.25,0.5968150262221539,0.606141793454139
692,692,2019-10-03,2885.3799,2911.1299,2855.9399,2910.6299,2910.6299,3503640000.0,0.0,1.0,28.12,36.4,47.3,23.5,0.610957519687756,0.572225023432741
693,693,2019-10-04,2918.5601,2953.74,2918.5601,2952.01,2952.01,2990830000.0,0.0,1.0,28.86,33.2,50.6,20.75,0.6282594068524581,0.5939757707401071
694,694,2019-10-07,2944.23,2959.75,2935.6799,2938.79,2938.79,2940140000.0,0.0,1.0,33.15,39.9,42.35,18.96,0.608231839936708,0.56449020054848
695,695,2019-10-08,2920.3999,2925.47,2892.6599,2893.0601,2893.0601,3356450000.0,0.0,1.0,36.27,39.48,42.90000000000001,19.68,0.602351076944208,0.535062122124175
696,696,2019-10-09,2911.1001,2929.3201,2907.4099,2919.3999,2919.3999,2726820000.0,0.0,1.0,34.32,36.96,44.55,18.72,0.602160011391173,0.5442904348448321
697,697,2019-10-10,2918.55,2948.46,2917.1201,2938.1299,2938.1299,3217250000.0,0.0,1.0,35.1,39.06,45.1,20.64,0.618756876733258,0.576962971753423
698,698,2019-10-11,2963.0701,2993.28,2963.0701,2970.27,2970.27,3580460000.0,0.0,1.0,28.86,39.48,50.05,22.56,0.693385893012314,0.65889949309212
699,699,2019-10-14,2965.8101,2972.8401,2962.9399,2966.1499,2966.1499,2557020000.0,0.0,1.0,32.4,38.95,45.90000000000001,18.48,0.7261476470656819,0.6849754850194761
700,700,2019-10-15,2973.6101,3003.28,2973.6101,2995.6799,2995.6799,3340740000.0,0.0,1.0,34.0,38.95,43.2,15.18,0.6257904024781821,0.5437950121032771
701,701,2019-10-16,2989.6799,2997.54,2985.2,2989.6899,2989.6899,3222570000.0,0.0,1.0,36.8,41.0,43.74,16.94,0.520016255751739,0.438224626781253
702,702,2019-10-17,3000.77,3008.29,2991.79,2997.95,2997.95,3115960000.0,0.0,1.0,35.2,37.72,43.74,21.12,0.622809785946746,0.5992407355014671
703,703,2019-10-18,2996.8401,3000.0,2976.3101,2986.2,2986.2,3264290000.0,0.0,1.0,32.0,36.49,45.90000000000001,18.04,0.706737544667422,0.697129277450461
704,704,2019-10-21,2996.48,3007.3301,2995.3501,3006.72,3006.72,3271620000.0,0.0,1.0,34.4,38.0,42.12000000000001,11.21,0.615535526062462,0.5543405431998211
705,705,2019-10-22,3010.73,3014.5701,2995.04,2995.99,2995.99,3523890000.0,0.0,1.0,40.0,36.0,41.58000000000001,12.16,0.21462573649757602,0.0540236334895493
706,706,2019-10-23,2994.01,3004.78,2991.21,3004.52,3004.52,3392870000.0,0.0,1.0,35.6,36.4,42.66,13.3,0.0890671382237535,-0.0331483319726998
707,707,2019-10-24,3014.78,3016.0701,3000.4199,3010.29,3010.29,3692600000.0,0.0,1.0,35.6,36.0,43.74,12.73,0.256262308384121,0.24704581541026202
708,708,2019-10-25,3003.3201,3027.3899,3001.9399,3022.55,3022.55,3370370000.0,0.0,1.0,28.8,35.6,48.06,11.78,0.210882317768732,0.170562792259091
709,709,2019-10-28,3032.1201,3044.0801,3032.1201,3039.4199,3039.4199,3521230000.0,0.0,1.0,31.16,35.2,39.22,24.0,-0.0156890886975163,-0.15207368637631302
710,710,2019-10-29,3035.3899,3047.8701,3034.8101,3036.8899,3036.8899,3589930000.0,0.0,1.0,33.44,35.6,40.81,18.48,0.642675161653812,0.663330569225556
711,711,2019-10-30,3039.74,3050.1001,3025.96,3046.77,3046.77,3776030000.0,0.0,1.0,31.54,35.6,41.87000000000001,16.08,0.5180015908441471,0.48811040022606605
712,712,2019-10-31,3046.8999,3046.8999,3023.1899,3037.5601,3037.5601,4139280000.0,0.0,1.0,28.12,34.4,39.22,19.2,0.476001167466813,0.445477827264922
713,713,2019-11-01,3050.72,3066.95,3050.72,3066.9099,3066.9099,3930200000.0,0.0,1.0,23.94,34.800000000000004,45.58000000000001,18.24,0.6310037114949301,0.636869224842816
714,714,2019-11-04,3078.96,3085.2,3074.8701,3078.27,3078.27,4146850000.0,0.0,1.0,32.8,39.77,41.87000000000001,14.3,0.6201450194224439,0.606652332370651
715,715,2019-11-05,3080.8,3083.95,3072.1499,3074.6201,3074.6201,4486130000.0,0.0,1.0,32.8,39.36,39.22,16.06,0.469042114971526,0.415932962661908
716,716,2019-11-06,3075.1001,3078.3401,3065.8899,3076.78,3076.78,4458190000.0,0.0,1.0,29.93,38.13,40.28,17.16,0.5960686892251329,0.5938193723784
717,717,2019-11-07,3087.02,3097.77,3080.23,3085.1799,3085.1799,4144640000.0,0.0,1.0,35.26,38.95,40.81,17.16,0.644891622732355,0.643271961596931
