,date,open_oil,high_oil,low_oil,oil_price,oil_adj,volume_oil,divid,split coef,oil,production,wti,brent,crude oil,barrel
2018-09-24,2018-09-24,74.76,75.06,74.47,74.7166,14.9433,8304.0,0.0,1.0,50.73,56.42,1.96,48.76000000000001,4.2,39.33
2018-09-25,2018-09-25,75.04,75.11,74.65,74.8732,14.9746,10801.0,0.0,1.0,49.02,62.0,4.0,78.2,6.0,39.33
2018-09-26,2018-09-26,74.38,74.6132,73.98,74.0666,14.8133,2179.0,0.0,1.0,49.02,55.8,2.68,61.64,4.8599999999999985,38.19
2018-09-27,2018-09-27,74.42,74.75,74.42,74.7374,14.9475,4705.0,0.0,1.0,48.45,58.28,3.24,92.0,4.26,38.76
2018-09-28,2018-09-28,74.86,76.33,74.86,75.7,15.14,5076.0,0.0,1.0,47.88,46.5,2.88,71.76,4.32,41.04
2018-10-01,2018-10-01,76.31,78.33,76.31,78.15,15.63,6540.0,0.0,1.0,50.16,57.66,2.28,76.0,6.0200000000000005,38.76
2018-10-02,2018-10-02,78.34,78.34,77.75,77.75,15.55,1779.0,0.0,1.0,51.87,58.28,2.88,76.0,4.69,38.76
2018-10-03,2018-10-03,77.25,79.2204,77.13,79.07,15.814,4014.0,0.0,1.0,48.45,56.42,4.0,66.12,7.000000000000001,37.62
2018-10-04,2018-10-04,78.2818,78.3683,76.67,77.0375,15.4075,2611.0,0.0,1.0,50.73,53.94,3.2,71.44,7.000000000000001,38.76
2018-10-05,2018-10-05,77.5,77.5099,76.9916,77.02,15.404000000000002,1442.0,0.0,1.0,50.73,50.84,2.28,57.0,4.2700000000000005,41.04
2018-10-08,2018-10-08,76.53,76.87,76.53,76.84,15.368,1372.0,0.0,1.0,54.87,53.1,2.04,62.98,2.82,47.79
2018-10-09,2018-10-09,77.58,77.61,77.43,77.5632,15.5126,1491.0,0.0,1.0,51.92,52.51,2.01,55.61000000000001,4.38,40.12
2018-10-10,2018-10-10,77.44,77.44,75.315,75.38,15.075999999999999,3408.0,0.0,1.0,52.51,52.51,2.4,51.59,4.2,40.12
2018-10-11,2018-10-11,74.5,74.5,73.27,73.3,14.66,2024.0,0.0,1.0,51.33,47.2,1.68,49.58000000000001,4.38,42.48
2018-10-12,2018-10-12,74.0412,74.0412,74.0412,74.0412,14.8082,1073.0,0.0,1.0,53.1,48.97,2.04,50.92,3.72,43.66
2018-10-15,2018-10-15,74.09,74.09,74.06,74.06,14.812000000000001,820.0,0.0,1.0,57.0,58.56,1.38,46.08,4.14,41.76
2018-10-16,2018-10-16,74.14699999999999,74.78,74.03,74.433,14.8866,20546.0,0.0,1.0,55.8,54.9,1.68,53.76,4.62,38.86
2018-10-17,2018-10-17,72.5399,72.86,72.301,72.6248,14.525,5374.0,0.0,1.0,54.6,56.12,2.49,51.2,4.14,36.54
2018-10-18,2018-10-18,71.2051,72.27,71.14,71.5263,14.3053,2680.0,0.0,1.0,55.8,53.68,2.28,43.52,4.26,43.5
2018-10-19,2018-10-19,71.5263,71.5263,71.5263,71.5263,14.3053,194.0,0.0,1.0,55.8,46.97,2.52,55.04,3.06,43.5
2018-10-22,2018-10-22,71.8005,71.8699,71.725,71.725,14.345,1470.0,0.0,1.0,54.28,53.68,1.83,60.03,2.7,43.8
2018-10-23,2018-10-23,70.49,70.49,68.31,69.1487,13.8297,15085.0,0.0,1.0,54.28,56.12,1.56,52.44,2.9000000000000004,42.6
2018-10-24,2018-10-24,69.64,69.7,68.94,68.96,13.792,5488.0,0.0,1.0,50.74,54.29,1.86,51.74999999999999,3.2,42.6
2018-10-25,2018-10-25,69.693,69.9592,69.693,69.8601,13.972000000000001,1001.0,0.0,1.0,50.74,53.68,1.95,51.74999999999999,2.3000000000000003,46.8
2018-10-26,2018-10-26,69.16,70.15,69.1,70.15,14.03,1874.0,0.0,1.0,53.69,48.8,1.56,48.3,2.2,47.4
2018-10-29,2018-10-29,69.72,69.97,69.14,69.14,13.828,6564.0,0.0,1.0,52.44,61.0,0.86,45.14,3.5500000000000003,51.59
2018-10-30,2018-10-30,67.93,68.9054,67.93,68.78,13.755999999999998,7441.0,0.0,1.0,50.16,56.73,1.48,44.53,3.6,60.97000000000001
2018-10-31,2018-10-31,68.73,68.73,67.67,67.68,13.536,11017.0,0.0,1.0,46.17,56.73,1.14,43.92,3.0500000000000003,50.25
2018-11-01,2018-11-01,67.32,67.32,65.89,65.93,13.186,2042.0,0.0,1.0,42.18,57.34,0.52,26.23,2.0,27.47
2018-11-02,2018-11-02,65.77,65.8,65.3944,65.3944,13.0789,1826.0,0.0,1.0,46.17,50.02,1.14,23.79,2.3000000000000003,27.47
2018-11-05,2018-11-05,66.19,66.19,65.03,65.2,13.04,19145.0,0.0,1.0,49.56,57.42,1.68,76.0,3.22,26.130000000000006
2018-11-06,2018-11-06,65.65,65.65,64.0857,64.51,12.902000000000001,2345.0,0.0,1.0,47.79,47.56,1.36,95.0,3.2900000000000005,25.46
2018-11-07,2018-11-07,65.03,65.03,63.7473,63.98,12.796,2454.0,0.0,1.0,43.07,46.4,1.48,45.6,2.5200000000000005,23.450000000000006
2018-11-08,2018-11-08,63.66,63.66,62.98,62.98,12.595999999999998,3200.0,0.0,1.0,47.79,49.3,1.76,38.95,3.01,28.14
2018-11-09,2018-11-09,61.75,62.4435,61.7,62.4435,12.4887,4215.0,0.0,1.0,48.38,45.82,1.28,43.7,3.850000000000001,28.14
2018-11-12,2018-11-12,63.35,63.35,61.165,61.165,12.232999999999999,2005.0,0.0,1.0,54.56,48.72,3.1,34.3,4.8599999999999985,34.96
2018-11-13,2018-11-13,59.91,60.17,57.17,57.29,11.458,24588.0,0.0,1.0,55.18,53.36,5.0,38.5,7.199999999999998,31.16
2018-11-14,2018-11-14,58.91,59.52,58.43,58.43,11.686,9167.0,0.0,1.0,53.32,53.94,4.4,32.2,9.0,31.16
2018-11-15,2018-11-15,58.9914,59.27,58.7701,58.7701,11.754000000000001,10088.0,0.0,1.0,49.6,47.56,1.9,32.9,6.21,34.2
2018-11-16,2018-11-16,60.34,60.35,58.59,58.97,11.794,54757.0,0.0,1.0,52.08,42.34,3.4000000000000004,27.3,4.14,34.96
2018-11-19,2018-11-19,58.21,59.94,57.44,59.45,11.89,23678.0,0.0,1.0,55.18,32.68,1.4,25.01,2.87,53.0
2018-11-20,2018-11-20,58.73,58.73,54.77,55.26,11.052,20139.0,0.0,1.0,55.18,31.39,3.6,24.4,5.250000000000001,51.0
2018-11-21,2018-11-21,56.51,57.4391,56.303999999999995,56.4,11.28,5271.0,0.0,1.0,57.66,23.22,4.0,23.79,5.11,60.0
2018-11-23,2018-11-23,53.3,53.3,52.69,53.1972,10.6394,27034.0,0.0,1.0,51.46,17.2,3.9,21.35,3.3600000000000003,58.0
2018-11-26,2018-11-26,53.71,54.07,53.45,53.63,10.725999999999999,15519.0,0.0,1.0,47.2,51.46,2.9000000000000004,27.3,4.16,27.06
2018-11-27,2018-11-27,54.44,54.44,52.31,53.769,10.7538,17518.0,0.0,1.0,47.79,60.76,2.35,26.0,4.88,26.4
2018-11-28,2018-11-28,53.28,54.12,52.015,52.24,10.448,63427.0,0.0,1.0,50.74,62.0,2.1,28.6,5.28,24.42
2018-11-29,2018-11-29,53.3,54.0962,52.93,53.2327,10.6465,14904.0,0.0,1.0,50.74,60.14,4.3,23.4,4.32,24.42
2018-11-30,2018-11-30,52.17,53.525,51.725,52.516999999999996,10.5034,19898.0,0.0,1.0,50.15,52.08,3.2,24.05,4.48,25.08
2018-12-03,2018-12-03,55.38,55.38,54.3132,55.2324,11.0465,23047.0,0.0,1.0,50.15,56.42,1.6,54.12000000000001,5.2,38.76000000000001
2018-12-04,2018-12-04,55.17,55.54,54.8033,54.92,10.984000000000002,16513.0,0.0,1.0,50.15,58.9,2.0,56.1,6.96,37.40000000000001
2018-12-06,2018-12-06,53.25,53.79,52.0601,53.65,10.73,37293.0,0.0,1.0,48.97,57.66,3.0500000000000003,47.52,5.68,38.08000000000001
2018-12-07,2018-12-07,55.62,56.38,54.39,54.48,10.895999999999999,50659.0,0.0,1.0,50.15,50.22,2.75,43.56,5.84,44.2
2018-12-10,2018-12-10,53.34,54.015,52.57,52.8038,10.5608,33174.0,0.0,1.0,51.6,52.51,2.0,42.84,4.48,40.8
2018-12-11,2018-12-11,54.2,54.45,53.409,53.7021,10.7404,12192.0,0.0,1.0,50.4,56.64,1.4,50.4,3.3600000000000003,39.44000000000001
2018-12-12,2018-12-12,54.4,54.5556,53.0517,53.0827,10.6165,27955.0,0.0,1.0,51.6,52.51,1.56,52.92,3.92,40.12000000000001
2018-12-13,2018-12-13,52.65,55.12,52.65,55.0353,11.0071,20724.0,0.0,1.0,50.4,49.56,1.08,51.03,3.78,42.84
2018-12-14,2018-12-14,54.42,54.42,53.02,53.0798,10.616,35773.0,0.0,1.0,51.0,43.07,1.04,63.0,4.2700000000000005,44.2
2018-12-17,2018-12-17,53.37,53.37,51.14,51.27,10.254000000000001,24789.0,0.0,1.0,56.07,36.48,3.04,58.65,4.59,41.89
2018-12-18,2018-12-18,51.11,51.11,47.8463,48.08,9.616,44528.0,0.0,1.0,57.96,38.4,4.64,62.1,8.01,43.31
2018-12-19,2018-12-19,48.85,49.8899,48.74,49.1094,9.8219,30155.0,0.0,1.0,56.07,31.2,5.44,67.61999999999999,7.83,44.73
2018-12-20,2018-12-20,48.07,48.3559,47.4075,47.7102,9.542,33811.0,0.0,1.0,56.7,31.2,8.0,55.88999999999999,9.0,44.73
2018-12-21,2018-12-21,47.28,47.9299,46.86,46.998999999999995,9.3998,77792.0,0.0,1.0,56.7,24.48,4.72,53.81999999999999,5.04,46.15
2018-12-24,2018-12-24,47.0,47.0,45.5747,45.5747,9.1149,21781.0,0.0,1.0,54.81,12.48,2.64,47.25,5.5200000000000005,69.72
2018-12-26,2018-12-26,45.28,48.63,45.28,48.63,9.726,100999.0,0.0,1.0,60.48,14.08,5.04,46.62,7.52,56.44
2018-12-27,2018-12-27,47.01,47.36,46.11,47.15,9.43,48329.0,0.0,1.0,62.37,15.36,3.36,52.92,5.92,55.61
2018-12-28,2018-12-28,46.8,47.07,46.03,46.69,9.338,52214.0,0.0,1.0,63.0,16.0,2.16,48.51,4.88,52.29
2018-12-31,2018-12-31,47.22,47.53,46.5,47.4571,9.4914,30008.0,0.0,1.0,59.8,16.400000000000002,1.65,68.73,2.94,46.8
2019-01-02,2019-01-02,46.19,49.43,45.99,48.2762,9.6552,25296.0,0.0,1.0,59.15,23.6,4.3,47.40000000000001,4.8599999999999985,49.68
2019-01-03,2019-01-03,49.0,49.02,47.4601,48.8024,9.7605,29314.0,0.0,1.0,59.8,28.0,4.5,49.77,3.72,46.8
2019-01-04,2019-01-04,49.9,50.96,49.35,49.9705,9.9941,30011.0,0.0,1.0,59.8,26.4,3.95,48.19000000000001,4.32,48.24
