date,oil,production,wti,brent,crude oil,barrel
2020-01-16,47.309999999999995,55.28999999999999,0.72,42.339999999999996,2.15,29.160000000000004
2020-01-17,47.879999999999995,49.019999999999996,0.6599999999999999,43.8,2.1,29.160000000000004
2020-01-18,55.85999999999999,27.36,0.36,44.53,0.8,35.64
2020-01-19,51.919999999999995,34.16,0.3,38.43,0.76,42.00000000000001
2020-01-20,55.459999999999994,42.089999999999996,0.51,34.65,0.8,34.160000000000004
2020-01-21,50.15,54.9,0.6599999999999999,39.69,1.36,29.120000000000005
2020-01-22,48.379999999999995,56.73,0.72,34.65,1.92,28.560000000000002
2020-01-23,50.15,56.12,0.8099999999999999,39.69,1.84,29.680000000000003
2020-01-24,51.33,54.29,0.96,42.21,1.2,30.240000000000002
2020-01-25,57.23,33.55,0.48,35.28,0.68,37.52
2020-01-26,46.980000000000004,36.54,0.2,27.729999999999997,1.7999999999999998,37.1
2020-01-27,42.660000000000004,63.0,1.2,34.22,2.28,25.44
2020-01-28,42.660000000000004,61.74,1.04,34.809999999999995,3.0,27.03
2020-01-29,42.660000000000004,56.7,0.88,35.989999999999995,2.6999999999999997,27.03
2020-01-30,44.28,54.18,1.28,36.58,2.94,27.560000000000002
2020-01-31,44.82,54.81,1.44,30.09,2.88,29.150000000000002
2020-02-01,52.38,32.76,0.88,31.86,1.08,47.7
2020-02-02,45.580000000000005,34.02,0.48,44.64,1.6199999999999999,45.050000000000004
2020-02-03,42.400000000000006,54.18,1.8599999999999999,39.6,3.48,31.270000000000003
2020-02-04,43.99,53.55,2.07,49.68,5.16,33.39
2020-02-05,40.81,52.92,1.7999999999999998,50.4,3.6599999999999997,32.86
2020-02-06,39.75,51.660000000000004,2.07,49.68,3.0,34.980000000000004
2020-02-07,42.400000000000006,49.77,1.38,72.0,2.6399999999999997,38.160000000000004
2020-02-08,49.82,35.28,0.8099999999999999,62.64,2.04,46.11
2020-02-09,49.50000000000001,46.2,0.44,68.73,2.0,52.64000000000001
2020-02-10,44.550000000000004,66.0,0.78,63.99,3.1,35.84
2020-02-11,44.0,63.36,1.3,67.94,3.25,36.400000000000006
2020-02-12,41.800000000000004,58.74,0.86,60.830000000000005,3.95,36.400000000000006
2020-02-13,42.900000000000006,55.440000000000005,0.98,68.73,2.85,37.52
2020-02-14,42.35,45.54,0.68,56.88,2.35,44.24
2020-02-15,51.150000000000006,36.300000000000004,0.32,58.46,1.05,53.760000000000005
2020-02-16,49.28,35.96,0.38,68.89,1.25,54.32000000000001
2020-02-17,48.720000000000006,50.22,0.68,68.89,2.25,44.24
2020-02-18,44.24,57.66,0.76,68.89,2.5500000000000003,38.080000000000005
2020-02-19,43.120000000000005,53.94,0.72,64.74,2.0,36.400000000000006
2020-02-20,42.56,54.56,0.58,73.03999999999999,2.85,35.28
2020-02-21,45.36000000000001,48.36,0.86,78.02,2.1,41.440000000000005
2020-02-22,53.760000000000005,34.72,0.1,64.74,1.1,49.84
2020-02-23,53.099999999999994,37.050000000000004,0.52,62.32,2.0,56.00000000000001
2020-02-24,48.97,58.5,2.52,58.52,4.5600000000000005,38.64
2020-02-25,47.199999999999996,59.15,3.2800000000000002,58.52,5.04,36.400000000000006
2020-02-26,48.97,57.2,2.68,62.32,6.640000000000001,36.400000000000006
2020-02-27,47.199999999999996,57.2,3.44,52.44,6.640000000000001,38.080000000000005
2020-02-28,50.15,51.35,4.0,63.84,8.0,38.64
2020-02-29,59.0,38.35,1.56,55.480000000000004,3.84,52.080000000000005
2020-03-01,39.53,13.23,0.24,51.1,0.4,54.0
2020-03-02,33.04,17.64,0.6,50.37,0.72,37.800000000000004
2020-03-03,31.86,17.01,0.54,41.61,0.88,36.72
2020-03-04,32.449999999999996,16.38,0.48,45.99,0.64,38.34
2020-03-05,33.629999999999995,15.75,0.48,43.07,0.8,37.800000000000004
2020-03-06,35.4,15.120000000000001,0.96,45.26,0.96,42.120000000000005
2020-03-07,40.12,10.71,0.42,42.339999999999996,0.56,48.6
2020-03-08,48.96,11.4,4.8,65.55,4.800000000000001,55.440000000000005
2020-03-09,72.0,16.2,24.0,95.0,40.0,53.2
2020-03-10,56.879999999999995,15.6,11.28,77.89999999999999,22.400000000000002,47.040000000000006
2020-03-11,48.239999999999995,15.0,9.84,71.25,13.600000000000001,39.760000000000005
2020-03-12,44.64,14.399999999999999,8.879999999999999,81.7,14.4,40.88
2020-03-13,44.64,13.2,6.72,72.2,11.600000000000001,40.32000000000001
2020-03-14,47.519999999999996,10.799999999999999,4.08,62.699999999999996,5.6000000000000005,50.400000000000006
2020-03-15,39.06,17.0,2.7600000000000002,42.92,4.65,49.84
2020-03-16,35.96,18.0,8.74,48.839999999999996,9.3,39.2
2020-03-17,34.1,22.0,8.05,51.06,8.68,39.760000000000005
2020-03-18,40.92,100.0,15.180000000000001,47.36,15.5,43.68000000000001
2020-03-19,41.54,39.0,15.41,50.32,15.5,47.6
2020-03-20,39.68,40.0,10.35,47.36,12.4,44.24
2020-03-21,40.92,28.0,5.75,46.62,6.2,50.96000000000001
2020-03-22,39.65,21.75,2.85,48.0,3.36,53.94
2020-03-23,37.82,22.5,6.1499999999999995,49.5,6.09,42.919999999999995
2020-03-24,35.99,24.0,5.1,46.5,4.83,42.919999999999995
2020-03-25,35.38,19.5,4.95,50.25,5.46,40.599999999999994
2020-03-26,37.21,20.25,3.75,46.5,5.25,42.919999999999995
2020-03-27,37.21,23.25,3.75,48.0,5.46,46.98
2020-03-28,40.87,18.0,2.6999999999999997,44.25,2.94,53.94
2020-03-29,40.95,16.06,3.61,49.14,4.59,57.99999999999999
2020-03-30,42.25,20.439999999999998,9.120000000000001,58.5,9.18,44.08
2020-03-31,40.300000000000004,20.439999999999998,6.2700000000000005,50.7,7.5600000000000005,44.66
2020-04-01,22.1,60.589999999999996,0.95,35.1,2.16,24.36
2020-04-02,25.35,73.0,1.33,39.78,2.97,24.939999999999998
2020-04-03,24.7,64.24,1.52,37.44,2.16,26.099999999999998
2020-04-04,25.35,50.37,0.5700000000000001,31.200000000000003,1.08,31.319999999999997
2020-04-05,25.46,46.23,0.51,29.4,0.88,35.910000000000004
2020-04-06,24.790000000000003,63.48,1.02,30.099999999999998,1.54,27.09
2020-04-07,23.450000000000003,55.199999999999996,0.8500000000000001,33.599999999999994,1.54,27.72
2020-04-08,24.12,53.129999999999995,1.02,30.799999999999997,1.54,28.35
2020-04-09,25.46,52.44,1.1900000000000002,35.699999999999996,1.76,28.98
2020-04-10,24.790000000000003,51.059999999999995,0.68,30.799999999999997,1.32,33.39
2020-04-11,26.8,39.33,0.34,31.499999999999996,0.66,37.17
2020-04-12,23.1,39.53,0.54,33.11,0.92,46.08
2020-04-13,23.76,52.93,1.08,37.730000000000004,2.0700000000000003,28.16
2020-04-14,23.1,54.27,0.8999999999999999,38.5,1.3800000000000001,28.16
2020-04-15,23.1,44.89,1.08,33.11,1.61,30.080000000000002
2020-04-16,23.76,52.93,0.8999999999999999,40.81,1.1500000000000001,31.36
2020-04-17,24.42,54.27,1.26,41.58,1.61,32.64
2020-04-18,26.400000000000002,38.190000000000005,0.54,40.04,0.92,39.68
2020-04-19,39.0,38.86,2.0,51.0,3.0,53.76
2020-04-20,100.0,56.95,100.0,100.0,100.0,84.0
2020-04-21,74.0,54.940000000000005,43.0,73.0,49.0,60.48
2020-04-22,50.0,54.940000000000005,18.0,63.0,21.0,47.04
2020-04-23,43.0,52.260000000000005,10.0,58.0,13.0,43.68
2020-04-24,39.0,50.25,8.0,49.0,8.0,45.36
2020-04-25,41.0,37.52,3.0,45.0,4.0,51.239999999999995
