,dataset2_oil,cash,return
2019-07-25 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-26 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-29 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-30 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-31 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-01 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-02 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-05 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-06 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-07 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-08 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-09 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-12 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-13 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-14 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-08-15 00:00:00+00:00,-5562.0,8644.800000000003,-0.004842146039124584
2019-08-16 00:00:00+00:00,0.0,3088.5200000000023,0.0018554560788890395
2019-08-19 00:00:00+00:00,0.0,3088.5200000000023,0.0
2019-08-20 00:00:00+00:00,0.0,3088.5200000000023,0.0
2019-08-21 00:00:00+00:00,0.0,3088.5200000000023,0.0
2019-08-22 00:00:00+00:00,0.0,3088.5200000000023,0.0
2019-08-23 00:00:00+00:00,0.0,3088.5200000000023,0.0
2019-08-26 00:00:00+00:00,-5488.0,8701.520000000002,0.040472459300894936
2019-08-27 00:00:00+00:00,-5607.99,8701.520000000002,-0.0373391172297044
2019-08-28 00:00:00+00:00,-5703.7300000000005,8701.520000000002,-0.030948463405882753
2019-08-29 00:00:00+00:00,0.0,2970.430000000003,-0.00912672335286957
2019-08-30 00:00:00+00:00,0.0,2970.430000000003,0.0
2019-09-03 00:00:00+00:00,-5507.0,8409.430000000004,-0.022892308520988225
2019-09-04 00:00:00+00:00,-5745.0,8409.430000000004,-0.08200025495877583
2019-09-05 00:00:00+00:00,-5737.0,8409.430000000004,0.003002518362276385
2019-09-06 00:00:00+00:00,-5774.0,8409.430000000004,-0.013845077326627764
2019-09-09 00:00:00+00:00,-5926.35,8409.430000000004,-0.05780840318278235
2019-09-10 00:00:00+00:00,-5875.4,8409.430000000004,0.02051887172382716
2019-09-11 00:00:00+00:00,-5726.0,8409.430000000004,0.05895747090602699
2019-09-12 00:00:00+00:00,-1125.0,8409.430000000004,1.7145966170162787
2019-09-13 00:00:00+00:00,-1124.0,8409.430000000004,0.000137279100766996
2019-09-16 00:00:00+00:00,-1262.0,8409.430000000004,-0.01894191557670588
2019-09-17 00:00:00+00:00,1208.94,5869.430000000004,-0.009662214250436785
2019-09-18 00:00:00+00:00,1185.0,5869.430000000004,-0.0033821345874828213
2019-09-19 00:00:00+00:00,1195.54,5869.430000000004,0.0014940966173029313
2019-09-20 00:00:00+00:00,-1197.46,8269.430000000004,0.0009908039241497413
2019-09-23 00:00:00+00:00,-1195.7,8269.430000000004,0.00024886983400662643
2019-09-24 00:00:00+00:00,-1166.28,8269.430000000004,0.004159050458527602
2019-09-25 00:00:00+00:00,-1156.8899999999999,8269.430000000004,0.001321948712895038
2019-09-26 00:00:00+00:00,-1156.55,8269.430000000004,4.7802894605819546e-05
2019-09-27 00:00:00+00:00,-1142.98,8269.430000000004,0.001907806683087765
2019-09-30 00:00:00+00:00,1111.0900000000001,6013.430000000004,-0.0002708220783139703
2019-10-01 00:00:00+00:00,1100.0,6013.430000000004,-0.001556596093491236
2019-10-02 00:00:00+00:00,1079.0,6013.430000000004,-0.0029521623183189627
2019-10-03 00:00:00+00:00,1070.0,6013.430000000004,-0.0012689585938810977
2019-10-04 00:00:00+00:00,1084.0,6013.430000000004,0.0019764436155929044
2019-10-07 00:00:00+00:00,1083.0,6013.430000000004,-0.00014089607083123123
2019-10-08 00:00:00+00:00,1070.46,6013.430000000004,-0.001767085703656579
2019-10-09 00:00:00+00:00,1076.0,6013.430000000004,0.0007820561866431763
2019-10-10 00:00:00+00:00,1098.0,6013.430000000004,0.003103211400634409
2019-10-11 00:00:00+00:00,1122.0,6013.430000000004,0.003374848659130514
2019-10-14 00:00:00+00:00,1098.0,6013.430000000004,-0.0033634973645596533
2019-10-15 00:00:00+00:00,1085.0,6013.430000000004,-0.001828043023695658
2019-10-16 00:00:00+00:00,1093.3500000000001,6013.430000000004,0.0011763164530749215
2019-10-17 00:00:00+00:00,-1108.08,8181.430000000004,-0.004703958754879167
2019-10-18 00:00:00+00:00,1102.83,5953.430000000004,-0.0024161111778718825
2019-10-21 00:00:00+00:00,1098.0,5953.430000000004,-0.0006844985870702036
2019-10-22 00:00:00+00:00,-1112.0,8171.430000000004,0.0011345216502185451
2019-10-23 00:00:00+00:00,-1143.0,8171.430000000004,-0.00439128938172062
2019-10-24 00:00:00+00:00,-1151.0,8171.430000000004,-0.0011382342856085526
2019-10-25 00:00:00+00:00,-1161.0,8171.430000000004,-0.0014244141740605842
2019-10-28 00:00:00+00:00,-1141.0,8171.430000000004,0.002852892047991329
2019-10-29 00:00:00+00:00,-1135.61,8171.430000000004,0.0007666671882089471
2019-10-30 00:00:00+00:00,-1124.99,8171.430000000004,0.0015094189447710793
2019-10-31 00:00:00+00:00,-1107.99,8171.430000000004,0.0024125657778963916
2019-11-01 00:00:00+00:00,-1148.92,8171.430000000004,-0.005794626980621387
2019-11-04 00:00:00+00:00,-1158.0,8171.430000000004,-0.001292984986849377
2019-11-05 00:00:00+00:00,1170.0,5835.430000000004,-0.0011406686885019335
2019-11-06 00:00:00+00:00,1157.0,5835.430000000004,-0.001855703361535288
2019-11-07 00:00:00+00:00,1166.01,5835.430000000004,0.00128853631713155
2019-11-08 00:00:00+00:00,1176.01,5835.430000000004,0.0014282776114626916
2019-11-11 00:00:00+00:00,1165.0,5835.430000000004,-0.0015702908389717551
2019-11-12 00:00:00+00:00,1164.6399999999999,5835.430000000004,-5.142541243907672e-05
2019-11-13 00:00:00+00:00,1173.0,5835.430000000004,0.0011942737715480156
2019-11-14 00:00:00+00:00,1168.0,5835.430000000004,-0.0007134265448894839
2019-11-15 00:00:00+00:00,1185.0,5835.430000000004,0.0024273820113858147
2019-11-18 00:00:00+00:00,1165.05,5835.430000000004,-0.0028417062772507773
2019-11-19 00:00:00+00:00,1135.27,5835.430000000004,-0.004253994011839124
2019-11-20 00:00:00+00:00,1169.0,5835.430000000004,0.004838825369044564
2019-11-21 00:00:00+00:00,1197.0,5835.430000000004,0.003997470172448114
2019-11-22 00:00:00+00:00,1188.0,5835.430000000004,-0.0012797852235998386
2019-11-25 00:00:00+00:00,1187.55,5835.430000000004,-6.407125863006069e-05
2019-11-26 00:00:00+00:00,1195.49,5835.430000000004,0.001130574200695289
2019-11-27 00:00:00+00:00,1190.51,5835.430000000004,-0.0007082999095423537
2019-11-29 00:00:00+00:00,1139.0,5835.430000000004,-0.007331403342470955
2019-12-02 00:00:00+00:00,1147.0,5835.430000000004,0.0011470471422037054
2019-12-03 00:00:00+00:00,1156.0,5835.430000000004,0.0012889495490824299
2019-12-04 00:00:00+00:00,1196.0,5835.430000000004,0.005721290208154928
2019-12-05 00:00:00+00:00,1196.05,5835.430000000004,7.1109290713522455e-06
2019-12-06 00:00:00+00:00,1211.0,5835.430000000004,0.002126152673405768
2019-12-09 00:00:00+00:00,1210.0,5835.430000000004,-0.00014191583539469033
2019-12-10 00:00:00+00:00,1215.76,5835.430000000004,0.0008175512353398862
2019-12-11 00:00:00+00:00,1206.0,5835.430000000004,-0.0013841635241711447
2019-12-12 00:00:00+00:00,1215.0,5835.430000000004,0.001278149466798606
2019-12-13 00:00:00+00:00,1226.0,5835.430000000004,0.0015601885275082772
2019-12-16 00:00:00+00:00,1237.0,5835.430000000004,0.0015577581311434496
2019-12-17 00:00:00+00:00,1250.0,5835.430000000004,0.0018381235303848165
2019-12-18 00:00:00+00:00,1250.0,5835.430000000004,0.0
2019-12-19 00:00:00+00:00,1254.0,5835.430000000004,0.0005645387788744127
2019-12-20 00:00:00+00:00,1240.0,5835.430000000004,-0.001974770891312816
2019-12-23 00:00:00+00:00,1248.0,5835.430000000004,0.0011306733301015282
2019-12-24 00:00:00+00:00,1254.0,5835.430000000004,0.0008470472638255622
2019-12-26 00:00:00+00:00,1267.0,5835.430000000004,0.0018337158276475751
2019-12-27 00:00:00+00:00,1268.0,5835.430000000004,0.00014079688219381659
2019-12-30 00:00:00+00:00,-1267.0,8391.430000000004,0.0029563182856733317
2019-12-31 00:00:00+00:00,-1258.0,8391.430000000004,0.001263258955453317
2020-01-02 00:00:00+00:00,-1258.0,8391.430000000004,0.0
2020-01-03 00:00:00+00:00,-1295.0,8391.430000000004,-0.005186845598821321
2020-01-06 00:00:00+00:00,-1293.0,8391.430000000004,0.00028183185066299465
2020-01-07 00:00:00+00:00,-1289.0,8391.430000000004,0.0005635048877006277
2020-01-08 00:00:00+00:00,-1243.0,8391.430000000004,0.006476656580916673
2020-01-09 00:00:00+00:00,1227.0,5947.430000000004,0.003637162285984541
2020-01-10 00:00:00+00:00,1217.0,5947.430000000004,-0.0013938389530596673
2020-01-13 00:00:00+00:00,-1197.0,8361.430000000004,0.0
2020-01-14 00:00:00+00:00,-1204.0,8361.430000000004,-0.0009770491162590655
2020-01-15 00:00:00+00:00,-1194.0,8361.430000000004,0.0013971495355176167
2020-01-16 00:00:00+00:00,-1204.0,8361.430000000004,-0.001395200232161331
2020-01-17 00:00:00+00:00,1208.86,5945.430000000004,-0.00043870495415254673
2020-01-21 00:00:00+00:00,1199.15,5945.430000000004,-0.0013572276214690593
2020-01-22 00:00:00+00:00,1166.45,5945.430000000004,-0.004576896052672086
2020-01-23 00:00:00+00:00,1145.0,5945.430000000004,-0.003016080136335253
2020-01-24 00:00:00+00:00,1120.0,5945.430000000004,-0.0035258792485082235
2020-01-27 00:00:00+00:00,1090.0,5945.430000000004,-0.00424602607343072
2020-01-28 00:00:00+00:00,1103.5,5945.430000000004,0.0019188592594909792
2020-01-29 00:00:00+00:00,1093.0,5945.430000000004,-0.0014895877814079528
2020-01-30 00:00:00+00:00,1087.0,5945.430000000004,-0.0008524628361722408
2020-01-31 00:00:00+00:00,1061.0,5945.430000000004,-0.0036971573126216573
2020-02-03 00:00:00+00:00,1029.0,5945.430000000004,-0.004567233241465352
2020-02-04 00:00:00+00:00,1024.0,5945.430000000004,-0.0007169044638772881
2020-02-05 00:00:00+00:00,1051.0,5945.430000000004,0.003874061436875076
2020-02-06 00:00:00+00:00,1051.0,5945.430000000004,0.0
2020-02-07 00:00:00+00:00,1038.0,5945.430000000004,-0.001858090483289332
2020-02-10 00:00:00+00:00,1019.0,5945.430000000004,-0.002720726061548495
2020-02-11 00:00:00+00:00,1031.0,5945.430000000004,0.001723041225197175
2020-02-12 00:00:00+00:00,1060.0,5945.430000000004,0.004156853863652277
2020-02-13 00:00:00+00:00,1062.0,5945.430000000004,0.00028549282485168526
2020-02-14 00:00:00+00:00,1074.0,5945.430000000004,0.0017124680517679458
2020-02-18 00:00:00+00:00,1072.0,5945.430000000004,-0.00028492341970787205
2020-02-19 00:00:00+00:00,1097.0,5945.430000000004,0.0035625578025002547
2020-02-20 00:00:00+00:00,1105.92,5945.430000000004,0.0012666082587970973
2020-02-21 00:00:00+00:00,1094.0,5945.430000000004,-0.0016904564374198294
2020-02-24 00:00:00+00:00,1053.0,5945.430000000004,-0.005824335208958642
2020-02-25 00:00:00+00:00,1022.0000000000001,5945.430000000004,-0.004429564916702766
2020-02-26 00:00:00+00:00,999.0,5945.430000000004,-0.003301073710105462
2020-02-27 00:00:00+00:00,960.0,5945.430000000004,-0.005616011681304323
2020-02-28 00:00:00+00:00,928.9999999999999,5945.430000000004,-0.004489220801601079
2020-03-02 00:00:00+00:00,972.8999999999999,5945.430000000004,0.006385984001582523
2020-03-03 00:00:00+00:00,969.4000000000001,5945.430000000004,-0.0005059024359924669
2020-03-04 00:00:00+00:00,965.0,5945.430000000004,-0.0006363135463922642
2020-03-05 00:00:00+00:00,942.0,5945.430000000004,-0.003328302290884988
2020-03-06 00:00:00+00:00,856.0,5945.430000000004,-0.012486515289447553
2020-03-09 00:00:00+00:00,676.0,5945.430000000004,-0.02646502279667662
2020-03-10 00:00:00+00:00,713.0,5945.430000000004,0.005587916809510984
2020-03-11 00:00:00+00:00,683.0,5945.430000000004,-0.0045055666275684025
2020-03-12 00:00:00+00:00,648.0,5945.430000000004,-0.0052802850750479635
2020-03-13 00:00:00+00:00,682.0,5945.430000000004,0.005156648360564953
2020-03-16 00:00:00+00:00,602.0,5945.430000000004,-0.012071044130228414
2020-03-17 00:00:00+00:00,560.5,5945.430000000004,-0.006338364824060694
2020-03-18 00:00:00+00:00,467.0,5945.430000000004,-0.014371504150828551
2020-03-19 00:00:00+00:00,531.0,5945.430000000004,0.009980615772803736
2020-03-20 00:00:00+00:00,486.00000000000006,5945.430000000004,-0.006948272427865332
2020-03-23 00:00:00+00:00,480.99999999999994,5945.430000000004,-0.0007774320796463119
2020-03-24 00:00:00+00:00,488.99999999999994,5945.430000000004,0.0012448591208493731
2020-03-25 00:00:00+00:00,500.0,5945.430000000004,0.0017095531383510831
2020-03-26 00:00:00+00:00,474.0,5945.430000000004,-0.004033865855342489
2020-03-27 00:00:00+00:00,442.0,5945.430000000004,-0.004984866257596088
2020-03-30 00:00:00+00:00,415.00000000000006,5945.430000000004,-0.0042270521947010975
2020-03-31 00:00:00+00:00,413.0,5945.430000000004,-0.0003144441492163308
2020-04-01 00:00:00+00:00,428.0,5945.430000000004,0.002359072915798288
2020-04-02 00:00:00+00:00,505.99999999999994,5945.430000000004,0.01223830810097537
2020-04-03 00:00:00+00:00,580.0,5945.430000000004,0.011470325183718932
2020-04-06 00:00:00+00:00,537.0,5945.430000000004,-0.006589604056744136
2020-04-07 00:00:00+00:00,498.00000000000006,5945.430000000004,-0.006016262420110996
2020-04-08 00:00:00+00:00,528.0,5945.430000000004,0.004655905317509479
2020-04-09 00:00:00+00:00,488.0,5945.430000000004,-0.006179104431499272
2020-04-13 00:00:00+00:00,480.0,5945.430000000004,-0.0012435046312775366
2020-04-14 00:00:00+00:00,451.0,5945.430000000004,-0.004513316618498631
2020-04-15 00:00:00+00:00,430.0,5945.430000000004,-0.0032830813438120554
2020-04-16 00:00:00+00:00,421.0,5945.430000000004,-0.0014116694873914648
2020-04-17 00:00:00+00:00,405.0,5945.430000000004,-0.0025131824272002223
2020-04-20 00:00:00+00:00,373.0,5945.430000000004,-0.005039028853164318
2020-04-21 00:00:00+00:00,223.0,5945.430000000004,-0.02374007467044814
2020-04-22 00:00:00+00:00,224.00000000000003,5945.430000000004,0.00016211580580471896
2020-04-23 00:00:00+00:00,266.0,5945.430000000004,0.006807760198267898
2020-04-24 00:00:00+00:00,266.0,5945.430000000004,0.0
