date,open_oil,high_oil,low_oil,oil_price,oil_adj,volume_oil,divid,split coef
2018-10-18,71.2051,72.27,71.14,71.5263,14.3053,2680.0,0.0,1.0
2018-10-17,72.5399,72.86,72.301,72.6248,14.525,5374.0,0.0,1.0
2018-10-16,74.147,74.78,74.03,74.433,14.8866,20546.0,0.0,1.0
2018-10-15,74.09,74.09,74.06,74.06,14.812,820.0,0.0,1.0
2018-10-12,74.0412,74.0412,74.0412,74.0412,14.8082,1073.0,0.0,1.0
2018-10-11,74.5,74.5,73.27,73.3,14.66,2024.0,0.0,1.0
2018-10-10,77.44,77.44,75.315,75.38,15.076,3408.0,0.0,1.0
2018-10-09,77.58,77.61,77.43,77.5632,15.5126,1491.0,0.0,1.0
2018-10-08,76.53,76.87,76.53,76.84,15.368,1372.0,0.0,1.0
2018-10-05,77.5,77.5099,76.9916,77.02,15.404,1442.0,0.0,1.0
2018-10-04,78.2818,78.3683,76.67,77.0375,15.4075,2611.0,0.0,1.0
2018-10-03,77.25,79.2204,77.13,79.07,15.814,4014.0,0.0,1.0
2018-10-02,78.34,78.34,77.75,77.75,15.55,1779.0,0.0,1.0
2018-10-01,76.31,78.33,76.31,78.15,15.63,6540.0,0.0,1.0
2018-09-28,74.86,76.33,74.86,75.7,15.14,5076.0,0.0,1.0
2018-09-27,74.42,74.75,74.42,74.7374,14.9475,4705.0,0.0,1.0
2018-09-26,74.38,74.6132,73.98,74.0666,14.8133,2179.0,0.0,1.0
2018-09-25,75.04,75.11,74.65,74.8732,14.9746,10801.0,0.0,1.0
2018-09-24,74.76,75.06,74.47,74.7166,14.9433,8304.0,0.0,1.0
2018-09-21,73.7,73.7,73.04,73.15,14.63,1352.0,0.0,1.0
2018-09-20,72.91,72.91,72.4715,72.5575,14.5115,2867.0,0.0,1.0
2018-09-19,72.79,72.94,72.79,72.94,14.588,1764.0,0.0,1.0
2018-09-18,71.97,72.04,71.571,72.04,14.408,1603.0,0.0,1.0
2018-09-17,71.792,71.792,70.7565,70.9766,14.1953,3211.0,0.0,1.0
2018-09-14,71.0752,71.102,71.0752,71.102,14.2204,1061.0,0.0,1.0
2018-09-13,71.75,71.75,70.6806,70.8047,14.1609,1076.0,0.0,1.0
2018-09-12,72.36,73.0,72.36,72.679,14.5358,1225.0,0.0,1.0
2018-09-11,71.4841,71.67,71.4565,71.67,14.334,2402.0,0.0,1.0
2018-09-10,70.27,70.521,69.6399,69.6399,13.928,704.0,0.0,1.0
2018-09-07,69.3499,69.8748,69.3499,69.8748,13.975,899.0,0.0,1.0
2018-09-06,70.87,70.99,69.37,69.9548,13.991,2347.0,0.0,1.0
2018-09-05,71.54,71.54,70.967,70.967,14.1934,2414.0,0.0,1.0
2018-09-04,72.85,72.85,71.2672,71.2672,14.2534,1457.0,0.0,1.0
2018-08-31,72.04,72.15,71.91,72.073,14.4146,10478.0,0.0,1.0
2018-08-30,71.87,72.47,71.87,72.47,14.494,1188.0,0.0,1.0
2018-08-29,71.37,71.66,71.37,71.47,14.294,1712.0,0.0,1.0
2018-08-28,71.0268,71.0268,71.0268,71.0268,14.2054,540.0,0.0,1.0
2018-08-27,71.04,71.09,70.9161,71.0268,14.2054,2416.0,0.0,1.0
2018-08-24,71.2751,71.2751,70.705,70.74,14.148,2033.0,0.0,1.0
2018-08-23,70.1575,70.1575,70.1575,70.1575,14.0315,177.0,0.0,1.0
2018-08-22,69.48,70.1575,69.48,70.1575,14.0315,2880.0,0.0,1.0
2018-08-21,67.79,67.79,67.79,67.79,13.558,731.0,0.0,1.0
2018-08-20,67.25,67.53,67.25,67.33,13.466,4042.0,0.0,1.0
2018-08-17,67.0942,67.19,67.08,67.19,13.438,3217.0,0.0,1.0
2018-08-16,66.49,66.9394,66.49,66.8983,13.3797,26145.0,0.0,1.0
2018-08-15,66.9823,66.9823,66.0,66.4252,13.285,2414.0,0.0,1.0
2018-08-14,68.75,68.75,68.3629,68.4122,13.6824,4149.0,0.0,1.0
2018-08-13,68.78,68.78,68.2316,68.7458,13.7492,2492.0,0.0,1.0
2018-08-10,68.782,69.01,68.7431,68.9565,13.7913,3093.0,0.0,1.0
2018-08-09,68.52,68.52,68.1596,68.1829,13.6366,1337.0,0.0,1.0
2018-08-08,69.18,69.18,67.88,68.2358,13.6472,6495.0,0.0,1.0
2018-08-07,70.48,70.62,70.48,70.62,14.124,1122.0,0.0,1.0
2018-08-06,70.26,70.26,70.1062,70.21,14.042,2831.0,0.0,1.0
2018-08-03,69.91,70.05,69.5732,69.5732,13.9146,1802.0,0.0,1.0
2018-08-02,68.52,70.81,68.52,70.4522,14.0904,2204.0,0.0,1.0
2018-08-01,69.18,69.48,68.7001,68.7001,13.74,1124.0,0.0,1.0
2018-07-31,69.98,70.44,69.98,70.07,14.014,6351.0,0.0,1.0
2018-07-30,71.29,71.468,71.21,71.271,14.2542,2508.0,0.0,1.0
2018-07-27,70.67,70.67,69.67,70.14,14.028,2534.0,0.0,1.0
2018-07-26,70.806,70.8084,70.806,70.8084,14.1617,1091.0,0.0,1.0
2018-07-25,70.94,71.07,70.6673,70.6819,14.1364,5566.0,0.0,1.0
2018-07-24,69.28,70.28,69.28,69.675,13.935,3119.0,0.0,1.0
2018-07-23,69.625,69.63,68.9348,69.19,13.838,2707.0,0.0,1.0
2018-07-20,69.11,69.425,69.0,69.425,13.885,2191.0,0.0,1.0
2018-07-19,69.78,69.78,68.8127,69.3832,13.8766,2691.0,0.0,1.0
2018-07-18,68.11,69.09,68.11,69.09,13.818,1110.0,0.0,1.0
2018-07-17,67.82,68.68,67.69,68.33,13.666,12542.0,0.0,1.0
2018-07-16,68.2367,68.645,68.0296,68.645,13.729,1509.0,0.0,1.0
2018-07-13,70.955,70.955,70.955,70.955,14.191,263.0,0.0,1.0
2018-07-12,70.54,70.54,69.68,70.42,14.084,1826.0,0.0,1.0
2018-07-11,72.48,72.48,70.39,70.61,14.122,8206.0,0.0,1.0
2018-07-10,73.76,73.97,73.72,73.97,14.794,925.0,0.0,1.0
2018-07-09,73.84,73.96,72.91,73.96,14.792,2466.0,0.0,1.0
2018-07-06,72.63,73.676,72.32,73.45,14.69,6710.0,0.0,1.0
2018-07-05,73.69,73.96,72.64,72.65,14.53,13315.0,0.0,1.0
2018-07-03,73.44,73.44,73.3998,73.3998,14.68,598.0,0.0,1.0
2018-07-02,73.88,73.99,73.6,73.7844,14.7569,1961.0,0.0,1.0
2018-06-29,73.38,74.18,73.38,74.17,14.834,5287.0,0.0,1.0
2018-06-28,73.05,73.5,73.05,73.0523,14.6105,1559.0,0.0,1.0
2018-06-27,71.23,72.8,71.23,72.282,14.4564,7670.0,0.0,1.0
2018-06-26,68.3366,70.41,68.3366,70.3084,14.0617,20435.0,0.0,1.0
2018-06-25,68.5,68.76,67.8599,67.8599,13.572,1650.0,0.0,1.0
2018-06-22,67.35,68.5409,67.07,68.5409,13.7082,2323.0,0.0,1.0
2018-06-21,65.28,65.28,65.28,65.28,13.056,511.0,0.0,1.0
2018-06-20,65.4146,65.56,65.281,65.48,13.096,8596.0,0.0,1.0
2018-06-19,64.3816,64.75,64.38,64.7353,12.9471,28105.0,0.0,1.0
2018-06-18,64.655,65.62,64.655,65.55,13.11,5722.0,0.0,1.0
2018-06-15,65.95,65.96,64.195,64.4,12.88,3904.0,0.0,1.0
2018-06-14,66.6184,66.64,66.6184,66.64,13.328,1096.0,0.0,1.0
2018-06-13,66.6,66.6,66.6,66.6,13.32,557.0,0.0,1.0
2018-06-12,66.1539,66.2285,66.0525,66.0525,13.2105,1847.0,0.0,1.0
2018-06-11,64.96,65.89,64.9451,65.743,13.1486,2313.0,0.0,1.0
2018-06-08,65.56,65.56,65.03,65.46,13.092,4496.0,0.0,1.0
2018-06-07,65.4633,65.8,65.4633,65.8,13.16,734.0,0.0,1.0
2018-06-06,64.45,64.8098,64.45,64.795,12.959,800.0,0.0,1.0
2018-06-05,64.54,65.065,64.5,65.065,13.013,992.0,0.0,1.0
2018-06-04,64.43,64.66,64.43,64.5505,12.9101,1567.0,0.0,1.0
